algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
Zoltan-AlgD,3elt.hgr,no,4,4,0.03,0.022,0.876359,km1,114,114,no
Zoltan-AlgD,3elt.hgr,no,5,4,0.03,0.03,0.87892,km1,114,114,no
Zoltan-AlgD,3elt.hgr,no,6,4,0.03,0.0249999999999999,0.867207,km1,136,136,no
Zoltan-AlgD,3elt.hgr,no,7,4,0.03,0.03,0.878659,km1,117,116,no
Zoltan-AlgD,3elt.hgr,no,8,4,0.03,0.0249999999999999,0.87976,km1,110,110,no
Zoltan-AlgD,3elt.hgr,no,9,4,0.03,0.03,0.864591,km1,110,110,no
Zoltan-AlgD,3elt.hgr,no,10,64,0.03,0.0309999999999999,2.30304,km1,896,880,no
Zoltan-AlgD,3elt.hgr,no,1,64,0.03,0.0309999999999999,2.28414,km1,941,924,no
Zoltan-AlgD,3elt.hgr,no,2,64,0.03,0.0309999999999999,2.31915,km1,915,891,no
Zoltan-AlgD,3elt.hgr,no,3,64,0.03,0.0309999999999999,2.32306,km1,943,927,no
Zoltan-AlgD,3elt.hgr,no,4,64,0.03,0.0309999999999999,2.30923,km1,910,894,no
Zoltan-AlgD,3elt.hgr,no,5,64,0.03,0.0309999999999999,2.25837,km1,936,910,no
Zoltan-AlgD,3elt.hgr,no,6,64,0.03,0.0309999999999999,2.30433,km1,933,919,no
Zoltan-AlgD,3elt.hgr,no,7,64,0.03,0.0309999999999999,2.35002,km1,909,886,no
Zoltan-AlgD,3elt.hgr,no,8,64,0.03,0.0309999999999999,2.32314,km1,900,871,no
Zoltan-AlgD,3elt.hgr,no,9,64,0.03,0.0309999999999999,2.31628,km1,924,911,no
Zoltan-AlgD,3elt.hgr,no,10,8,0.03,0.03,1.26644,km1,192,190,no
Zoltan-AlgD,3elt.hgr,no,1,8,0.03,0.028,1.27586,km1,191,190,no
Zoltan-AlgD,3elt.hgr,no,2,8,0.03,0.03,1.27656,km1,186,185,no
Zoltan-AlgD,3elt.hgr,no,3,8,0.03,0.03,1.28814,km1,189,187,no
Zoltan-AlgD,3elt.hgr,no,4,8,0.03,0.0289999999999999,1.2642,km1,203,202,no
Zoltan-AlgD,3elt.hgr,no,5,8,0.03,0.03,1.27143,km1,197,196,no
Zoltan-AlgD,3elt.hgr,no,6,8,0.03,0.03,1.24806,km1,208,207,no
Zoltan-AlgD,3elt.hgr,no,7,8,0.03,0.03,1.27461,km1,202,199,no
Zoltan-AlgD,3elt.hgr,no,8,8,0.03,0.0289999999999999,1.27348,km1,191,189,no
Zoltan-AlgD,3elt.hgr,no,9,8,0.03,0.03,1.27697,km1,187,187,no
Zoltan-AlgD,4elt.hgr,no,10,128,0.03,0.03,9.64253,km1,2352,2305,no
Zoltan-AlgD,4elt.hgr,no,1,128,0.03,0.03,9.47299,km1,2378,2339,no
Zoltan-AlgD,4elt.hgr,no,2,128,0.03,0.03,9.61724,km1,2391,2351,no
Zoltan-AlgD,4elt.hgr,no,3,128,0.03,0.03,9.59724,km1,2376,2330,no
Zoltan-AlgD,4elt.hgr,no,4,128,0.03,0.03,9.66231,km1,2372,2327,no
Zoltan-AlgD,4elt.hgr,no,5,128,0.03,0.03,9.55047,km1,2397,2354,no
Zoltan-AlgD,4elt.hgr,no,6,128,0.03,0.03,9.57139,km1,2364,2312,no
Zoltan-AlgD,4elt.hgr,no,7,128,0.03,0.03,9.65926,km1,2353,2317,no
Zoltan-AlgD,4elt.hgr,no,8,128,0.03,0.03,9.48513,km1,2384,2334,no
Zoltan-AlgD,4elt.hgr,no,9,128,0.03,0.03,9.6164,km1,2409,2369,no
Zoltan-AlgD,4elt.hgr,no,10,16,0.03,0.03,5.91585,km1,553,548,no
Zoltan-AlgD,4elt.hgr,no,1,16,0.03,0.03,5.9311,km1,544,540,no
Zoltan-AlgD,4elt.hgr,no,2,16,0.03,0.03,6.02605,km1,521,514,no
