algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-D,add32.hgr,no,4,8,0.03,0.00676246830093,0.011,km1,30,30,no
PaToH-D,add32.hgr,no,5,8,0.03,0.00338123415046,0.011,km1,25,25,no
PaToH-D,add32.hgr,no,1,16,0.03,0.0118243243243,0.017,km1,50,50,no
PaToH-D,add32.hgr,no,2,16,0.03,0.00844594594595,0.017,km1,49,49,no
PaToH-D,add32.hgr,no,3,16,0.03,0.00675675675676,0.017,km1,41,41,no
PaToH-D,add32.hgr,no,4,16,0.03,0.00844594594595,0.017,km1,56,56,no
PaToH-D,add32.hgr,no,5,16,0.03,0.00844594594595,0.017,km1,53,53,no
PaToH-D,add32.hgr,no,1,32,0.03,0.0135135135135,0.025,km1,87,87,no
PaToH-D,add32.hgr,no,2,32,0.03,0.00675675675676,0.024,km1,96,96,no
PaToH-D,add32.hgr,no,3,32,0.03,0.00675675675676,0.025,km1,91,91,no
PaToH-D,add32.hgr,no,4,32,0.03,0.0135135135135,0.024,km1,91,91,no
PaToH-D,add32.hgr,no,5,32,0.03,0.0135135135135,0.025,km1,91,91,no
PaToH-D,add32.hgr,no,1,64,0.03,0.00675675675676,0.034,km1,242,242,no
PaToH-D,add32.hgr,no,2,64,0.03,0.00675675675676,0.035,km1,232,232,no
PaToH-D,add32.hgr,no,3,64,0.03,0.00675675675676,0.034,km1,231,231,no
PaToH-D,add32.hgr,no,4,64,0.03,0.00675675675676,0.034,km1,226,226,no
PaToH-D,add32.hgr,no,5,64,0.03,0.00675675675676,0.035,km1,239,239,no
PaToH-D,add32.hgr,no,1,128,0.03,0.0135135135135,0.048,km1,461,461,no
PaToH-D,add32.hgr,no,2,128,0.03,0.0135135135135,0.051,km1,459,459,no
PaToH-D,add32.hgr,no,3,128,0.03,0.0135135135135,0.05,km1,466,466,no
PaToH-D,add32.hgr,no,4,128,0.03,0.0135135135135,0.049,km1,475,475,no
PaToH-D,add32.hgr,no,5,128,0.03,0.0135135135135,0.049,km1,463,463,no
PaToH-D,auto.hgr,no,1,2,0.03,0,5.828,km1,2852,2852,no
PaToH-D,auto.hgr,no,2,2,0.03,0.0150985997758,5.737,km1,2514,2514,no
PaToH-D,auto.hgr,no,3,2,0.03,0.0243563952583,5.727,km1,2511,2511,no
PaToH-D,auto.hgr,no,4,2,0.03,0.0203130864186,5.701,km1,2572,2572,no
PaToH-D,auto.hgr,no,5,2,0.03,0.02437691048,5.736,km1,2439,2439,no
PaToH-D,auto.hgr,no,1,4,0.03,0.0109828842712,9.886,km1,7504,7504,no
PaToH-D,auto.hgr,no,2,4,0.03,0.00473901621065,9.94,km1,7272,7272,no
PaToH-D,auto.hgr,no,3,4,0.03,0.0115271410349,9.844,km1,7423,7423,no
PaToH-D,auto.hgr,no,4,4,0.03,0.0102503701791,9.841,km1,7232,7232,no
PaToH-D,auto.hgr,no,5,4,0.03,0.00603388873268,9.866,km1,7826,7826,no
PaToH-D,auto.hgr,no,1,8,0.03,0.0118312347494,13.161,km1,13186,13186,no
PaToH-D,auto.hgr,no,2,8,0.03,0.0128763030167,13.056,km1,13047,13047,no
PaToH-D,auto.hgr,no,3,8,0.03,0.00761234483874,13.043,km1,13837,13837,no
