algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-R,598a.hgr,no,1,4,0.03,0.0291777,39.2679,km1,2021,2018,no
KaHyPar-R,598a.hgr,no,2,4,0.03,0.0283798,38.6447,km1,2022,2018,no
KaHyPar-R,598a.hgr,no,3,4,0.03,0.0284175,39.1233,km1,2022,2017,no
KaHyPar-R,598a.hgr,no,4,4,0.03,0.0296737,40.8675,km1,2022,2018,no
KaHyPar-R,598a.hgr,no,5,4,0.03,0.0283798,41.1985,km1,2022,2018,no
KaHyPar-R,598a.hgr,no,1,8,0.03,0.0175972,50.0673,km1,4192,4136,no
KaHyPar-R,598a.hgr,no,2,8,0.03,0.0295335,55.8901,km1,4185,4110,no
KaHyPar-R,598a.hgr,no,3,8,0.03,0.0299648,49.4187,km1,4225,4166,no
KaHyPar-R,598a.hgr,no,4,8,0.03,0.029857,57.1785,km1,4191,4123,no
KaHyPar-R,598a.hgr,no,5,8,0.03,0.0299002,45.4273,km1,4190,4124,no
KaHyPar-R,598a.hgr,no,1,16,0.03,0.0298031,54.1464,km1,7237,7069,no
KaHyPar-R,598a.hgr,no,2,16,0.03,0.0299756,52.6418,km1,7320,7138,no
KaHyPar-R,598a.hgr,no,3,16,0.03,0.0298894,53.7755,km1,7297,7118,no
KaHyPar-R,598a.hgr,no,4,16,0.03,0.0290915,52.589,km1,7188,7033,no
KaHyPar-R,598a.hgr,no,5,16,0.03,0.0298462,54.5107,km1,7307,7116,no
KaHyPar-R,598a.hgr,no,1,32,0.03,0.0267834,58.6472,km1,11006,10553,no
KaHyPar-R,598a.hgr,no,2,32,0.03,0.0295868,61.6192,km1,10843,10419,no
KaHyPar-R,598a.hgr,no,3,32,0.03,0.0298456,64.4931,km1,11033,10570,no
KaHyPar-R,598a.hgr,no,4,32,0.03,0.0296731,59.888,km1,10923,10446,no
KaHyPar-R,598a.hgr,no,5,32,0.03,0.0299319,62.5422,km1,11068,10597,no
KaHyPar-R,598a.hgr,no,1,64,0.03,0.0294143,66.217,km1,16128,15191,no
KaHyPar-R,598a.hgr,no,2,64,0.03,0.0295006,67.9537,km1,16166,15230,no
KaHyPar-R,598a.hgr,no,3,64,0.03,0.0298456,67.3125,km1,15960,15035,no
KaHyPar-R,598a.hgr,no,4,64,0.03,0.0297593,67.0527,km1,16121,15253,no
KaHyPar-R,598a.hgr,no,5,64,0.03,0.0295868,66.5571,km1,16143,15271,no
KaHyPar-R,598a.hgr,no,1,128,0.03,0.029498,74.6607,km1,22753,20941,no
KaHyPar-R,598a.hgr,no,2,128,0.03,0.029153,74.5519,km1,22853,21047,no
KaHyPar-R,598a.hgr,no,3,128,0.03,0.029498,75.6777,km1,22837,21024,no
KaHyPar-R,598a.hgr,no,4,128,0.03,0.029843,75.5285,km1,22700,20965,no
KaHyPar-R,598a.hgr,no,5,128,0.03,0.0289805,74.79,km1,22697,20913,no
KaHyPar-R,add20.hgr,no,1,2,0.03,0.011257,0.13246,km1,25,25,no
KaHyPar-R,add20.hgr,no,2,2,0.03,0.011257,0.140064,km1,25,25,no
KaHyPar-R,add20.hgr,no,3,2,0.03,0,0.139698,km1,30,30,no
KaHyPar-R,add20.hgr,no,4,2,0.03,0.011257,0.134849,km1,25,25,no
KaHyPar-R,add20.hgr,no,5,2,0.03,0.0273385,0.146898,km1,27,27,no
KaHyPar-R,add20.hgr,no,1,4,0.03,0.0294748,0.278655,km1,80,56,no
KaHyPar-R,add20.hgr,no,2,4,0.03,0.0246517,0.291865,km1,77,52,no
KaHyPar-R,add20.hgr,no,3,4,0.03,0.0209003,0.294561,km1,87,57,no
KaHyPar-R,add20.hgr,no,4,4,0.03,0.0235798,0.276092,km1,74,49,no
KaHyPar-R,add20.hgr,no,5,4,0.03,0.0262594,0.276013,km1,78,53,no
KaHyPar-R,add20.hgr,no,1,8,0.03,0.00428725,0.456712,km1,149,72,no
KaHyPar-R,add20.hgr,no,2,8,0.03,0.00321543,0.458803,km1,155,75,no
KaHyPar-R,add20.hgr,no,3,8,0.03,0.0278671,0.450608,km1,157,79,no
KaHyPar-R,add20.hgr,no,4,8,0.03,0,0.435762,km1,147,71,no
KaHyPar-R,add20.hgr,no,5,8,0.03,0.0235798,0.429756,km1,148,74,no
KaHyPar-R,add20.hgr,no,1,16,0.03,0.0256959,0.614984,km1,280,106,no
KaHyPar-R,add20.hgr,no,2,16,0.03,0.0256959,0.670599,km1,283,103,no
KaHyPar-R,add20.hgr,no,3,16,0.03,0.0278373,0.660403,km1,289,110,no
KaHyPar-R,add20.hgr,no,4,16,0.03,0.0256959,0.617965,km1,268,101,no
KaHyPar-R,add20.hgr,no,5,16,0.03,0.0278373,0.651963,km1,276,105,no
KaHyPar-R,add20.hgr,no,1,32,0.03,0.025641,0.88401,km1,474,151,no
KaHyPar-R,add20.hgr,no,2,32,0.03,0.0299145,0.89133,km1,497,143,no
KaHyPar-R,add20.hgr,no,3,32,0.03,0.025641,0.948685,km1,482,139,no
KaHyPar-R,add20.hgr,no,4,32,0.03,0.0299145,0.898755,km1,476,137,no
KaHyPar-R,add20.hgr,no,5,32,0.03,0.0299145,0.913486,km1,495,145,no
KaHyPar-R,add20.hgr,no,1,64,0.03,0.025641,1.433,km1,805,187,no
KaHyPar-R,add20.hgr,no,2,64,0.03,0.017094,1.36817,km1,835,194,no
KaHyPar-R,add20.hgr,no,3,64,0.03,0.00854701,1.4238,km1,806,191,no
KaHyPar-R,add20.hgr,no,4,64,0.03,0.025641,1.35248,km1,808,198,no
KaHyPar-R,add20.hgr,no,5,64,0.03,0.017094,1.43479,km1,791,186,no
KaHyPar-R,add20.hgr,no,1,128,0.03,0.0169492,2.00271,km1,1199,231,no
KaHyPar-R,add20.hgr,no,2,128,0.03,0.0169492,1.9355,km1,1198,225,no
KaHyPar-R,add20.hgr,no,3,128,0.03,0.0169492,1.93765,km1,1204,228,no
KaHyPar-R,add20.hgr,no,4,128,0.03,0.0169492,1.94581,km1,1202,232,no
KaHyPar-R,add20.hgr,no,5,128,0.03,0.0169492,1.9487,km1,1198,219,no
KaHyPar-R,add32.hgr,no,1,2,0.03,0.00338195,0.0610346,km1,2,2,no
KaHyPar-R,add32.hgr,no,2,2,0.03,0.00338195,0.0588754,km1,2,2,no
KaHyPar-R,add32.hgr,no,3,2,0.03,0.000211372,0.062967,km1,2,2,no
KaHyPar-R,add32.hgr,no,4,2,0.03,0.00338195,0.0625629,km1,2,2,no
KaHyPar-R,add32.hgr,no,5,2,0.03,0.00338195,0.0631756,km1,2,2,no
KaHyPar-R,add32.hgr,no,1,4,0.03,0.00338123,0.147761,km1,7,7,no
KaHyPar-R,add32.hgr,no,2,4,0.03,0.00338123,0.159593,km1,7,7,no
KaHyPar-R,add32.hgr,no,3,4,0.03,0.00338123,0.146854,km1,8,7,no
KaHyPar-R,add32.hgr,no,4,4,0.03,0.00338123,0.153268,km1,8,8,no
KaHyPar-R,add32.hgr,no,5,4,0.03,0.00338123,0.151011,km1,7,7,no
KaHyPar-R,add32.hgr,no,1,8,0.03,0.00676247,0.287727,km1,16,15,no
KaHyPar-R,add32.hgr,no,2,8,0.03,0.0287405,0.276401,km1,17,15,no
KaHyPar-R,add32.hgr,no,3,8,0.03,0.00929839,0.273991,km1,18,15,no
KaHyPar-R,add32.hgr,no,4,8,0.03,0.00591716,0.278441,km1,16,16,no
KaHyPar-R,add32.hgr,no,5,8,0.03,0.00507185,0.291899,km1,16,15,no
KaHyPar-R,add32.hgr,no,1,16,0.03,0.0152027,0.462678,km1,30,24,no
