algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
Hype,cs4.hgr,no,1,32,0.03,0.000729395,0.054,km1,26938,18095,no
Hype,cs4.hgr,no,1,64,0.03,0.00145773,0.038,km1,28372,18511,no
Hype,cs4.hgr,no,1,128,0.03,0.00291545,0.054,km1,29221,18726,no
Hype,cti.hgr,no,1,2,0.03,0,0.06,km1,1470,1470,no
Hype,cti.hgr,no,1,4,0.03,0,0.085,km1,3307,3213,no
Hype,cti.hgr,no,1,8,0.03,0,0.085,km1,5054,4829,no
Hype,cti.hgr,no,1,16,0.03,0.000331675,0.052,km1,6944,6301,no
Hype,cti.hgr,no,1,32,0.03,0.00066313,0.082,km1,8274,7224,no
Hype,cti.hgr,no,1,64,0.03,0.00132626,0.052,km1,10266,8667,no
Hype,cti.hgr,no,1,128,0.03,0.00265252,0.08,km1,12920,10369,no
Hype,data.hgr,no,1,2,0.03,0.000132503,0.029,km1,545,545,no
Hype,data.hgr,no,1,4,0.03,0.000264971,0.048,km1,1291,1095,no
Hype,data.hgr,no,1,8,0.03,0.000529942,0.03,km1,1516,1201,no
Hype,data.hgr,no,1,16,0.03,0.00105932,0.029,km1,2120,1532,no
Hype,data.hgr,no,1,32,0.03,0.00211864,0.048,km1,2531,1607,no
Hype,data.hgr,no,1,64,0.03,0.00423729,0.029,km1,3390,1888,no
Hype,data.hgr,no,1,128,0.03,0.00847458,0.046,km1,4218,2066,no
Hype,fe_4elt2.hgr,no,1,2,0.03,0,0.066,km1,1089,1089,no
Hype,fe_4elt2.hgr,no,1,4,0.03,0.000121877,0.105,km1,2096,2023,no
Hype,fe_4elt2.hgr,no,1,8,0.03,0.000243724,0.066,km1,3478,3245,no
Hype,fe_4elt2.hgr,no,1,16,0.03,0.000487329,0.103,km1,4055,3631,no
Hype,fe_4elt2.hgr,no,1,32,0.03,0.000974659,0.068,km1,4615,4011,no
Hype,fe_4elt2.hgr,no,1,64,0.03,0.00194932,0.108,km1,5223,4479,no
Hype,fe_4elt2.hgr,no,1,128,0.03,0.00389105,0.067,km1,6329,5137,no
Hype,fe_body.hgr,no,1,2,0.03,1.22149e-05,0.593,km1,8028,8028,no
Hype,fe_body.hgr,no,1,4,0.03,2.44296e-05,0.383,km1,11036,10109,no
Hype,fe_body.hgr,no,1,8,0.03,4.88591e-05,0.556,km1,13322,11734,no
Hype,fe_body.hgr,no,1,16,0.03,9.77135e-05,0.552,km1,14698,12694,no
Hype,fe_body.hgr,no,1,32,0.03,0.000195427,0.376,km1,16215,13453,no
Hype,fe_body.hgr,no,1,64,0.03,0.000390778,0.357,km1,19812,15920,no
Hype,fe_body.hgr,no,1,128,0.03,0.00078125,0.546,km1,22735,17573,no
Hype,fe_ocean.hgr,no,1,2,0.03,4.88288e-06,0.614,km1,25123,25123,no
Hype,fe_ocean.hgr,no,1,4,0.03,9.76572e-06,0.823,km1,36606,36403,no
Hype,fe_ocean.hgr,no,1,8,0.03,1.95313e-05,0.571,km1,62353,61276,no
Hype,fe_ocean.hgr,no,1,16,0.03,3.90625e-05,0.8,km1,102059,98563,no
Hype,fe_ocean.hgr,no,1,32,0.03,7.8125e-05,0.529,km1,116950,110519,no
Hype,fe_ocean.hgr,no,1,64,0.03,0.00015625,0.798,km1,124177,114028,no
Hype,fe_ocean.hgr,no,1,128,0.03,0.0003125,0.496,km1,133255,116713,no
Hype,fe_pwt.hgr,no,1,2,0.03,0,0.495,km1,3752,3752,no
Hype,fe_pwt.hgr,no,1,4,0.03,2.76251e-05,0.332,km1,6633,6398,no
Hype,fe_pwt.hgr,no,1,8,0.03,5.52486e-05,0.475,km1,10011,9291,no
Hype,fe_pwt.hgr,no,1,16,0.03,0.000110497,0.337,km1,13330,11778,no
Hype,fe_pwt.hgr,no,1,32,0.03,0.000220994,0.501,km1,14511,12282,no
Hype,fe_pwt.hgr,no,1,64,0.03,0.000441891,0.321,km1,19008,15233,no
Hype,fe_pwt.hgr,no,1,128,0.03,0.000883392,0.493,km1,20957,16429,no
Hype,fe_rotor.hgr,no,1,2,0.03,3.01918e-06,2.288,km1,53424,53424,no
Hype,fe_rotor.hgr,no,1,4,0.03,6.03836e-06,3.248,km1,98202,68726,no
Hype,fe_rotor.hgr,no,1,8,0.03,1.20767e-05,2.339,km1,127334,73683,no
Hype,fe_rotor.hgr,no,1,16,0.03,2.41534e-05,3.196,km1,148250,77240,no
