algorithm,graph,timeout,interrupted,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,9,32,0.03,0.0298069,42.7623,km1,3040,2153,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,0,4,0.03,0.0269207,6.9427,km1,163,145,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,1,4,0.03,0.0269994,6.82607,km1,189,159,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,2,4,0.03,0.0296232,7.0248,km1,173,147,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,3,4,0.03,0.0293871,6.33717,km1,155,133,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,4,4,0.03,0.0227487,6.69509,km1,179,150,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,5,4,0.03,0.0227487,6.93853,km1,180,151,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,6,4,0.03,0.0249528,7.06477,km1,179,152,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,7,4,0.03,0.027944,6.51959,km1,179,160,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,8,4,0.03,0.0255038,6.04199,km1,157,137,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,9,4,0.03,0.0281801,6.27425,km1,190,159,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,0,64,0.03,0.0298069,66.0194,km1,5290,3435,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,1,64,0.03,0.0298069,61.2847,km1,5331,3430,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,2,64,0.03,0.0298069,67.5628,km1,5374,3517,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,3,64,0.03,0.0298069,64.7463,km1,5394,3499,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,4,64,0.03,0.0298069,67.1762,km1,5300,3437,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,5,64,0.03,0.0293871,70.3266,km1,5304,3396,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,6,64,0.03,0.0289673,63.056,km1,5327,3427,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,7,64,0.03,0.0289673,66.0647,km1,5407,3469,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,8,64,0.03,0.0289673,66.0251,km1,5367,3466,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,9,64,0.03,0.0298069,62.7043,km1,5374,3472,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,0,8,0.03,0.0296495,15.2162,km1,596,536,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,1,8,0.03,0.0292821,14.6942,km1,580,525,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,2,8,0.03,0.0297019,13.4986,km1,605,549,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,3,8,0.03,0.029597,14.2756,km1,598,540,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,4,8,0.03,0.0298594,15.6236,km1,617,537,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,5,8,0.03,0.0298594,13.9017,km1,629,536,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,6,8,0.03,0.0294395,16.4355,km1,634,565,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,7,8,0.03,0.0296495,14.3202,km1,583,538,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,8,8,0.03,0.0297544,12.8909,km1,580,535,no
kKaHyPar,sat14_bob12m09-opt.cnf.dual.hgr,no,no,9,8,0.03,0.0297544,13.517,km1,559,503,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,0,128,0.03,0.03,54.2951,km1,50884,48208,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,1,128,0.03,0.03,54.392,km1,51002,48337,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,2,128,0.03,0.03,54.0276,km1,50967,48304,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,3,128,0.03,0.03,54.6225,km1,50887,48344,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,4,128,0.03,0.03,54.79,km1,50787,48347,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,5,128,0.03,0.03,54.4127,km1,50602,48058,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,6,128,0.03,0.03,53.573,km1,50900,48246,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,7,128,0.03,0.03,55.8794,km1,50920,48337,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,8,128,0.03,0.03,54.8793,km1,51043,48330,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,9,128,0.03,0.03,54.9307,km1,50892,48175,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,0,16,0.03,0.0298764,28.5887,km1,16976,16832,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,1,16,0.03,0.0298764,41.5404,km1,17007,16915,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,2,16,0.03,0.0298764,37.9386,km1,16599,16517,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,3,16,0.03,0.0298764,29.9215,km1,16949,16766,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,4,16,0.03,0.0298764,41.2253,km1,16578,16514,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,5,16,0.03,0.0298764,32.8589,km1,17122,16940,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,6,16,0.03,0.0298764,44.2959,km1,16745,16644,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,7,16,0.03,0.0298764,30.3707,km1,16985,16822,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,8,16,0.03,0.0298764,29.5105,km1,17013,16805,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,9,16,0.03,0.0298764,32.078,km1,17042,16834,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,0,2,0.03,0.00619819,5.87158,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,1,2,0.03,0.00619819,5.57858,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,2,2,0.03,0.00619819,5.51824,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,3,2,0.03,0.00619819,5.45038,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,4,2,0.03,0.00619819,5.59583,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,5,2,0.03,0.00619819,5.62955,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,6,2,0.03,0.00619819,5.53711,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,7,2,0.03,0.00619819,5.54649,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,8,2,0.03,0.00619819,5.56407,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,9,2,0.03,0.00619819,5.65697,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,0,32,0.03,0.0297154,32.6016,km1,28709,28038,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,1,32,0.03,0.0297154,35.1119,km1,28923,28218,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,2,32,0.03,0.0297154,32.993,km1,29178,28448,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,3,32,0.03,0.0297154,32.4296,km1,28555,27784,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,4,32,0.03,0.0297154,35.5868,km1,28852,28145,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,5,32,0.03,0.0297154,36.4486,km1,28457,27844,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,6,32,0.03,0.0297154,30.6525,km1,28725,28011,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,7,32,0.03,0.0297154,30.8316,km1,28883,28157,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,8,32,0.03,0.0297154,32.6623,km1,28595,27920,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,9,32,0.03,0.0297154,33.5282,km1,28597,27947,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,0,4,0.03,0.0299937,9.79296,km1,1600,1600,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,1,4,0.03,0.0299937,8.59532,km1,1568,1568,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,2,4,0.03,0.0299937,9.21557,km1,1586,1586,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,3,4,0.03,0.0299937,9.16983,km1,1564,1564,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,4,4,0.03,0.0299937,10.0985,km1,1595,1595,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,5,4,0.03,0.0299937,8.34289,km1,1558,1558,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,6,4,0.03,0.0299937,11.3061,km1,1532,1532,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,7,4,0.03,0.0299937,10.9807,km1,1584,1584,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,8,4,0.03,0.0299937,9.72815,km1,1654,1654,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,9,4,0.03,0.0299937,10.0823,km1,1589,1589,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,0,64,0.03,0.0293934,32.8805,km1,40416,38895,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,1,64,0.03,0.0293934,32.609,km1,40343,38783,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,2,64,0.03,0.0293934,33.9078,km1,40264,38725,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,3,64,0.03,0.0293934,31.842,km1,40259,38739,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,4,64,0.03,0.0293934,31.8807,km1,40407,38874,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,5,64,0.03,0.0293934,33.2811,km1,40241,38772,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,6,64,0.03,0.0293934,34.1364,km1,40140,38711,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,7,64,0.03,0.0293934,33.1888,km1,40546,39027,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,8,64,0.03,0.0293934,33.7804,km1,40583,38925,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,9,64,0.03,0.0293934,32.4647,km1,40303,38703,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,0,8,0.03,0.0299546,22.693,km1,6000,5996,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,1,8,0.03,0.0299546,23.7902,km1,6033,6021,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,2,8,0.03,0.0299546,32.8936,km1,6046,6045,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,3,8,0.03,0.0299546,34.7766,km1,5968,5966,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,4,8,0.03,0.0299546,23.8838,km1,6004,6001,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,5,8,0.03,0.0299546,25.5984,km1,6053,6049,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,6,8,0.03,0.0299546,29.5133,km1,5852,5851,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,7,8,0.03,0.0299546,22.7119,km1,5977,5976,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,8,8,0.03,0.0299546,26.9564,km1,6057,6051,no
kKaHyPar,sat14_bob12m09-opt.cnf.hgr,no,no,9,8,0.03,0.0299546,24.8717,km1,5990,5985,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,0,128,0.03,0.03,38.0003,km1,51711,48878,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,1,128,0.03,0.03,38.9774,km1,51589,48721,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,2,128,0.03,0.03,38.6694,km1,51449,48668,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,3,128,0.03,0.03,38.2645,km1,51628,48830,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,4,128,0.03,0.03,37.6054,km1,51373,48647,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,5,128,0.03,0.03,38.0834,km1,51754,48954,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,6,128,0.03,0.03,38.0155,km1,51782,48972,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,7,128,0.03,0.03,37.8616,km1,51540,48934,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,8,128,0.03,0.03,38.1957,km1,51620,48896,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,9,128,0.03,0.03,38.0334,km1,51373,48591,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,0,16,0.03,0.0297154,20.8985,km1,17000,16848,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,1,16,0.03,0.0297154,22.8596,km1,17006,16865,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,2,16,0.03,0.0297154,22.79,km1,17384,17197,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,3,16,0.03,0.0297154,19.5783,km1,16874,16741,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,4,16,0.03,0.0297154,21.3957,km1,17294,17055,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,5,16,0.03,0.0297154,21.6706,km1,16736,16587,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,6,16,0.03,0.0297154,20.4565,km1,17247,17041,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,7,16,0.03,0.0297154,19.1376,km1,17380,17188,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,8,16,0.03,0.0297154,22.165,km1,16838,16713,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,9,16,0.03,0.0297154,18.4954,km1,17410,17201,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,0,2,0.03,0.0066479,3.01596,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,1,2,0.03,0.0066479,2.95577,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,2,2,0.03,0.0066479,3.06457,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,3,2,0.03,0.0131394,3.03788,km1,458,458,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,4,2,0.03,0.0066479,2.98726,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,5,2,0.03,0.0123182,2.85016,km1,458,458,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,6,2,0.03,0.0066479,3.18009,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,7,2,0.03,0.0066479,3.08841,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,8,2,0.03,0.0266307,3.06485,km1,543,543,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,9,2,0.03,0.0066479,3.07279,km1,454,454,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,0,32,0.03,0.0293934,17.6775,km1,28832,28181,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,1,32,0.03,0.0293934,17.8603,km1,28923,28240,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,2,32,0.03,0.0293934,19.074,km1,28865,28120,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,3,32,0.03,0.0293934,17.0693,km1,28916,28213,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,4,32,0.03,0.0293934,17.4214,km1,28910,28249,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,5,32,0.03,0.0293934,16.8883,km1,28777,28048,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,6,32,0.03,0.0293934,18.3494,km1,28922,28161,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,7,32,0.03,0.0293934,17.7321,km1,29172,28337,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,8,32,0.03,0.0293934,17.12,km1,28721,28029,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,9,32,0.03,0.0293934,18.2741,km1,28726,28065,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,0,4,0.03,0.0299546,5.5768,km1,1678,1676,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,1,4,0.03,0.0299546,4.93691,km1,1699,1694,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,2,4,0.03,0.0299546,5.03643,km1,1691,1690,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,3,4,0.03,0.0299546,5.73314,km1,1701,1696,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,4,4,0.03,0.0299546,4.72623,km1,1706,1705,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,5,4,0.03,0.0299546,5.21773,km1,1702,1701,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,6,4,0.03,0.0299546,5.40974,km1,1694,1689,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,7,4,0.03,0.0299546,4.71183,km1,1675,1675,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,8,4,0.03,0.0299546,4.4462,km1,1259,1259,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,9,4,0.03,0.0299546,4.67315,km1,1656,1651,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,0,64,0.03,0.03,32.5334,km1,40894,39278,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,1,64,0.03,0.03,30.4328,km1,40751,39147,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,2,64,0.03,0.03,33.2854,km1,41313,39549,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,3,64,0.03,0.03,31.7935,km1,41449,39660,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,4,64,0.03,0.03,32.9291,km1,41058,39390,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,5,64,0.03,0.03,32.191,km1,40900,39283,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,6,64,0.03,0.03,30.5614,km1,41086,39435,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,7,64,0.03,0.03,31.6759,km1,40979,39292,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,8,64,0.03,0.03,30.9237,km1,40871,39197,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,9,64,0.03,0.03,31.6887,km1,41115,39460,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,0,8,0.03,0.0298764,18.7856,km1,6010,6010,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,1,8,0.03,0.0298764,12.9516,km1,6156,6150,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,2,8,0.03,0.0298764,13.1144,km1,6376,6374,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,3,8,0.03,0.0298764,20.8674,km1,6125,6123,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,4,8,0.03,0.0298764,20.7088,km1,6464,6462,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,5,8,0.03,0.0298764,13.7053,km1,6497,6493,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,6,8,0.03,0.0298764,14.4003,km1,6588,6578,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,7,8,0.03,0.0298764,12.5452,km1,6526,6524,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,8,8,0.03,0.0298764,13.0108,km1,6533,6531,no
kKaHyPar,sat14_bob12m09-opt.cnf.primal.hgr,no,no,9,8,0.03,0.0298764,13.6691,km1,6487,6479,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,0,128,0.03,0.0295567,11.6362,km1,5250,3584,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,1,128,0.03,0.0295567,11.6408,km1,5246,3559,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,2,128,0.03,0.0246305,11.4911,km1,5215,3465,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,3,128,0.03,0.0295567,11.689,km1,5261,3549,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,4,128,0.03,0.0295567,11.7026,km1,5244,3565,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,5,128,0.03,0.0295567,11.5349,km1,5219,3519,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,6,128,0.03,0.0295567,11.4754,km1,5260,3565,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,7,128,0.03,0.0295567,11.805,km1,5264,3598,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,8,128,0.03,0.0295567,11.3346,km1,5256,3546,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,9,128,0.03,0.0295567,11.5569,km1,5257,3550,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,0,16,0.03,0.0256674,4.42254,km1,2079,1826,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,1,16,0.03,0.0256674,4.58173,km1,2104,1842,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,2,16,0.03,0.0281314,4.47916,km1,2111,1860,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,3,16,0.03,0.0229979,4.42505,km1,2083,1842,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,4,16,0.03,0.0275154,4.75636,km1,2069,1823,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,5,16,0.03,0.0281314,5.08793,km1,2029,1812,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,6,16,0.03,0.0281314,4.31541,km1,2069,1854,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,7,16,0.03,0.0275154,4.6391,km1,2075,1846,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,8,16,0.03,0.0293634,4.46339,km1,2037,1821,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,9,16,0.03,0.0281314,5.04949,km1,2108,1833,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,0,2,0.03,0,0.899166,km1,224,224,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,1,2,0.03,0,0.921101,km1,224,224,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,2,2,0.03,0,0.841961,km1,224,224,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,3,2,0.03,2.56674e-05,0.869328,km1,224,224,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,4,2,0.03,0,0.892745,km1,226,226,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,5,2,0.03,0,0.82964,km1,226,226,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,6,2,0.03,0,0.892211,km1,226,226,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,7,2,0.03,2.56674e-05,0.85421,km1,224,224,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,8,2,0.03,0,0.843508,km1,224,224,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,9,2,0.03,0,0.855342,km1,224,224,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,0,32,0.03,0.0275154,6.33645,km1,2982,2473,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,1,32,0.03,0.0275154,6.43651,km1,3001,2460,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,2,32,0.03,0.0275154,6.22839,km1,2992,2462,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,3,32,0.03,0.0275154,6.26639,km1,2964,2423,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,4,32,0.03,0.0283368,6.44753,km1,2982,2424,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,5,32,0.03,0.0275154,6.28946,km1,2931,2422,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,6,32,0.03,0.0287474,6.87697,km1,3007,2447,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,7,32,0.03,0.0275154,6.28835,km1,2955,2448,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,8,32,0.03,0.0291581,6.48363,km1,2992,2438,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,9,32,0.03,0.0299795,6.25909,km1,2977,2453,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,0,4,0.03,0.00349076,2.2647,km1,770,635,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,1,4,0.03,0.00225873,2.04931,km1,774,646,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,2,4,0.03,0.00749487,2.00369,km1,770,663,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,3,4,0.03,0.0191478,2.26452,km1,774,662,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,4,4,0.03,0.00148871,1.9847,km1,774,674,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,5,4,0.03,0.0178645,2.30745,km1,788,668,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,6,4,0.03,0.0102669,2.13272,km1,782,661,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,7,4,0.03,0.026078,2.2325,km1,761,652,no
kKaHyPar,sat14_bob12s02.cnf.dual.hgr,no,no,8,4,0.03,0.0215606,2.09297,km1,779,663,no
