algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
hMetis-R,4elt.hgr,no,3,16,0.03,0.0125523012552,5.427,km1,522,521,no
hMetis-R,4elt.hgr,no,4,16,0.03,0.0139470013947,5.732,km1,514,510,no
hMetis-R,4elt.hgr,no,5,16,0.03,0.0160390516039,5.582,km1,508,506,no
hMetis-R,4elt.hgr,no,1,32,0.03,0.0160390516039,7.53,km1,843,837,no
hMetis-R,4elt.hgr,no,2,32,0.03,0.0188284518828,7.545,km1,840,834,no
hMetis-R,4elt.hgr,no,3,32,0.03,0.023709902371,7.461,km1,837,834,no
hMetis-R,4elt.hgr,no,4,32,0.03,0.0195258019526,7.529,km1,837,835,no
hMetis-R,4elt.hgr,no,5,32,0.03,0.0223152022315,7.419,km1,838,836,no
hMetis-R,4elt.hgr,no,1,64,0.03,0.0181311018131,10.231,km1,1373,1366,no
hMetis-R,4elt.hgr,no,2,64,0.03,0.0153417015342,10.11,km1,1379,1367,no
hMetis-R,4elt.hgr,no,3,64,0.03,0.0181311018131,10.201,km1,1382,1371,no
hMetis-R,4elt.hgr,no,4,64,0.03,0.0195258019526,10.145,km1,1374,1364,no
hMetis-R,4elt.hgr,no,5,64,0.03,0.0125523012552,10.11,km1,1367,1352,no
hMetis-R,4elt.hgr,no,1,128,0.03,0.016713091922,14.241,km1,2204,2187,no
hMetis-R,4elt.hgr,no,2,128,0.03,0.016713091922,14.183,km1,2198,2175,no
hMetis-R,4elt.hgr,no,3,128,0.03,0.0194986072423,14.403,km1,2201,2179,no
hMetis-R,4elt.hgr,no,4,128,0.03,0.0194986072423,14.173,km1,2203,2181,no
hMetis-R,4elt.hgr,no,5,128,0.03,0.0139275766017,14.209,km1,2210,2184,no
hMetis-R,598a.hgr,no,1,2,0.03,0.0119094151232,136.534,km1,632,632,no
hMetis-R,598a.hgr,no,2,2,0.03,0.014588898743,148.055,km1,614,614,no
hMetis-R,598a.hgr,no,3,2,0.03,0.0145161159888,124.602,km1,617,617,no
hMetis-R,598a.hgr,no,4,2,0.03,0.010168020336,120.206,km1,619,619,no
hMetis-R,598a.hgr,no,5,2,0.03,0.0167184682195,149.588,km1,614,614,no
hMetis-R,598a.hgr,no,1,4,0.03,0.00307843264109,296.767,km1,2129,2122,no
hMetis-R,598a.hgr,no,2,4,0.03,0.00298678053094,274.59,km1,2123,2114,no
hMetis-R,598a.hgr,no,3,4,0.03,0.00807077699424,256.85,km1,2136,2121,no
hMetis-R,598a.hgr,no,4,4,0.03,0.00778503806258,257.131,km1,2143,2133,no
hMetis-R,598a.hgr,no,5,4,0.03,0.00655582152639,276.408,km1,2134,2127,no
hMetis-R,598a.hgr,no,1,8,0.03,0.00350434538828,358.016,km1,4384,4324,no
hMetis-R,598a.hgr,no,2,8,0.03,0.00174678139354,359.006,km1,4419,4362,no
hMetis-R,598a.hgr,no,3,8,0.03,0.00198399861983,357.695,km1,4386,4319,no
hMetis-R,598a.hgr,no,4,8,0.03,0.00525112678182,401.452,km1,4325,4271,no
hMetis-R,598a.hgr,no,5,8,0.03,0.00141252075651,424.474,km1,4391,4342,no
hMetis-R,598a.hgr,no,1,16,0.03,0.00168208578638,453.005,km1,7545,7309,no
hMetis-R,598a.hgr,no,2,16,0.03,0.00470121412089,472.101,km1,7527,7300,no
hMetis-R,598a.hgr,no,3,16,0.03,0.00247999827478,468.29,km1,7503,7294,no
hMetis-R,598a.hgr,no,4,16,0.03,0.00144486856009,471.752,km1,7461,7248,no
hMetis-R,598a.hgr,no,5,16,0.03,0.0022427810485,461.899,km1,7561,7328,no
hMetis-R,598a.hgr,no,1,32,0.03,0.00573622013284,545.235,km1,11388,10868,no
hMetis-R,598a.hgr,no,2,32,0.03,0.00241525058225,547.292,km1,11400,10876,no
hMetis-R,598a.hgr,no,3,32,0.03,0.00362287587337,540.566,km1,11406,10891,no
hMetis-R,598a.hgr,no,4,32,0.03,0.00983352022772,573.716,km1,11378,10862,no
hMetis-R,598a.hgr,no,5,32,0.03,0.00556370223411,578.629,km1,11441,10899,no
hMetis-R,598a.hgr,no,1,64,0.03,0.00646942120245,624.701,km1,16693,15688,no
hMetis-R,598a.hgr,no,2,64,0.03,0.00552057275942,582.549,km1,16895,15839,no
hMetis-R,598a.hgr,no,3,64,0.03,0.00526179591133,569.633,km1,16762,15695,no
hMetis-R,598a.hgr,no,4,64,0.03,0.00767704649357,601.064,km1,16928,15865,no
hMetis-R,598a.hgr,no,5,64,0.03,0.00517553696196,592.418,km1,16723,15669,no
hMetis-R,598a.hgr,no,1,128,0.03,0.00948766603416,651.678,km1,23643,21673,no
hMetis-R,598a.hgr,no,2,128,0.03,0.00966016905296,661.93,km1,23757,21738,no
hMetis-R,598a.hgr,no,3,128,0.03,0.0100051750906,667.742,km1,23630,21630,no
hMetis-R,598a.hgr,no,4,128,0.03,0.00810764188373,701.793,km1,23693,21725,no
hMetis-R,598a.hgr,no,5,128,0.03,0.010522684147,669.239,km1,23622,21626,no
hMetis-R,add20.hgr,no,1,2,0.03,0.0203698740284,0.4,km1,30,30,no
hMetis-R,add20.hgr,no,2,2,0.03,0.028946663093,0.437,km1,28,28,no
hMetis-R,add20.hgr,no,3,2,0.03,0.028946663093,0.504,km1,27,27,no
hMetis-R,add20.hgr,no,4,2,0.03,0.028946663093,0.53,km1,28,28,no
hMetis-R,add20.hgr,no,5,2,0.03,0.0297507370678,0.384,km1,28,28,no
hMetis-R,add20.hgr,no,1,4,0.03,0.0203644158628,0.856,km1,89,63,no
hMetis-R,add20.hgr,no,2,4,0.03,0.021436227224,0.86,km1,89,65,no
hMetis-R,add20.hgr,no,3,4,0.03,0.0273311897106,0.856,km1,85,60,no
hMetis-R,add20.hgr,no,4,4,0.03,0.0230439442658,0.838,km1,91,67,no
hMetis-R,add20.hgr,no,5,4,0.03,0.0155412647374,0.834,km1,90,61,no
hMetis-R,add20.hgr,no,1,8,0.03,0.0225080385852,1.375,km1,182,82,no
hMetis-R,add20.hgr,no,2,8,0.03,0.0235798499464,1.428,km1,179,79,no
hMetis-R,add20.hgr,no,3,8,0.03,0.0203644158628,1.39,km1,170,82,no
hMetis-R,add20.hgr,no,4,8,0.03,0.0182207931404,1.372,km1,199,78,no
hMetis-R,add20.hgr,no,5,8,0.03,0.0192926045016,1.279,km1,181,83,no
hMetis-R,add20.hgr,no,1,16,0.03,0.0192719486081,1.766,km1,308,106,no
hMetis-R,add20.hgr,no,2,16,0.03,0.0214132762313,1.875,km1,328,116,no
hMetis-R,add20.hgr,no,3,16,0.03,0.017130620985,1.846,km1,314,113,no
hMetis-R,add20.hgr,no,4,16,0.03,0.0214132762313,1.845,km1,314,107,no
hMetis-R,add20.hgr,no,5,16,0.03,0.0149892933619,1.903,km1,313,113,no
hMetis-R,add20.hgr,no,1,32,0.03,0.0128205128205,2.353,km1,527,144,no
hMetis-R,add20.hgr,no,2,32,0.03,0.00854700854701,2.453,km1,530,149,no
hMetis-R,add20.hgr,no,3,32,0.03,0.0128205128205,2.503,km1,524,142,no
hMetis-R,add20.hgr,no,4,32,0.03,0.0128205128205,2.477,km1,526,148,no
hMetis-R,add20.hgr,no,5,32,0.03,0.017094017094,2.576,km1,505,150,no
hMetis-R,add20.hgr,no,1,64,0.03,0.00854700854701,3.258,km1,814,188,no
hMetis-R,add20.hgr,no,2,64,0.03,0.00854700854701,3.234,km1,826,181,no
hMetis-R,add20.hgr,no,3,64,0.03,0.017094017094,3.27,km1,825,190,no
hMetis-R,add20.hgr,no,4,64,0.03,0.017094017094,3.242,km1,814,188,no
hMetis-R,add20.hgr,no,5,64,0.03,0.00854700854701,3.383,km1,816,191,no
hMetis-R,add20.hgr,no,1,128,0.03,0.0169491525424,4.499,km1,1210,220,no
hMetis-R,add20.hgr,no,2,128,0.03,0,4.624,km1,1211,219,no
hMetis-R,add20.hgr,no,3,128,0.03,0,4.77,km1,1204,224,no
hMetis-R,add20.hgr,no,4,128,0.03,0,4.637,km1,1211,228,no
hMetis-R,add20.hgr,no,5,128,0.03,0.0169491525424,4.49,km1,1227,231,no
hMetis-R,add32.hgr,no,1,2,0.03,0.00338194884802,0.239,km1,2,2,no
hMetis-R,add32.hgr,no,2,2,0.03,0.00338194884802,0.248,km1,2,2,no
hMetis-R,add32.hgr,no,3,2,0.03,0.00338194884802,0.253,km1,2,2,no
hMetis-R,add32.hgr,no,4,2,0.03,0.000422743606003,0.236,km1,2,2,no
hMetis-R,add32.hgr,no,5,2,0.03,0.000422743606003,0.241,km1,2,2,no
hMetis-R,add32.hgr,no,1,4,0.03,0.00295857988166,0.495,km1,8,7,no
hMetis-R,add32.hgr,no,2,4,0.03,0.00464919695689,0.489,km1,7,7,no
hMetis-R,add32.hgr,no,3,4,0.03,0.00295857988166,0.494,km1,7,7,no
hMetis-R,add32.hgr,no,4,4,0.03,0.00295857988166,0.481,km1,7,6,no
hMetis-R,add32.hgr,no,5,4,0.03,0.00295857988166,0.494,km1,7,6,no
hMetis-R,add32.hgr,no,1,8,0.03,0.00929839391378,0.818,km1,16,13,no
hMetis-R,add32.hgr,no,2,8,0.03,0.0050718512257,0.79,km1,17,16,no
hMetis-R,add32.hgr,no,3,8,0.03,0.00845308537616,0.794,km1,15,13,no
hMetis-R,add32.hgr,no,4,8,0.03,0.00845308537616,0.792,km1,15,14,no
hMetis-R,add32.hgr,no,5,8,0.03,0.0101437024514,0.795,km1,14,13,no
hMetis-R,add32.hgr,no,1,16,0.03,0.00506756756757,1.248,km1,30,26,no
hMetis-R,add32.hgr,no,2,16,0.03,0.00675675675676,1.304,km1,28,23,no
hMetis-R,add32.hgr,no,3,16,0.03,0.00844594594595,1.23,km1,32,28,no
hMetis-R,add32.hgr,no,4,16,0.03,0.0152027027027,1.249,km1,33,25,no
