algorithm,graph,timeout,interrupted,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,0,16,0.03,0.0207353,70.9856,km1,8129,8129,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,1,16,0.03,0.0263929,70.6263,km1,8058,8048,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,2,16,0.03,0.0228855,68.0165,km1,8061,8059,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,3,16,0.03,0.0270514,69.6946,km1,8099,8081,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,4,16,0.03,0.0279652,70.4711,km1,8129,8115,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,5,16,0.03,0.0281936,71.8859,km1,8219,8192,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,6,16,0.03,0.0253178,71.5876,km1,8166,8154,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,7,16,0.03,0.0222673,70.6299,km1,8137,8135,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,8,16,0.03,0.0247937,69.1163,km1,8079,8071,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,9,16,0.03,0.0283146,70.2589,km1,8013,7994,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,0,2,0.03,0,32.0569,km1,2997,2997,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,1,2,0.03,0.0150728,30.9271,km1,2944,2944,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,2,2,0.03,0,31.1316,km1,2937,2937,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,3,2,0.03,0.00388201,32.3753,km1,2973,2973,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,4,2,0.03,0,31.3725,km1,2941,2941,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,5,2,0.03,0.0081487,33.0478,km1,2993,2993,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,6,2,0.03,0.00435907,30.8337,km1,2967,2967,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,7,2,0.03,0.00518721,32.063,km1,2953,2953,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,8,2,0.03,0.0152206,30.6862,km1,2923,2923,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,9,2,0.03,0.0173506,31.0381,km1,2974,2974,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,0,32,0.03,0.0288655,84.4831,km1,10351,10177,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,1,32,0.03,0.0286236,83.2156,km1,10405,10358,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,2,32,0.03,0.0294837,83.8063,km1,10409,10283,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,3,32,0.03,0.0283818,83.3998,km1,10488,10376,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,4,32,0.03,0.0280592,83.4528,km1,10515,10451,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,5,32,0.03,0.0282205,84.1067,km1,10750,10687,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,6,32,0.03,0.0280055,81.6692,km1,10524,10473,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,7,32,0.03,0.0272261,85.3241,km1,10651,10569,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,8,32,0.03,0.0257478,80.1639,km1,10462,10420,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,9,32,0.03,0.027898,82.413,km1,10529,10480,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,0,4,0.03,0.0259293,44.1331,km1,4683,4680,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,1,4,0.03,0.0149032,44.914,km1,4786,4774,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,2,4,0.03,0.0186793,46.8588,km1,4800,4788,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,3,4,0.03,0.0171104,47.7659,km1,4831,4805,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,4,4,0.03,0.0182258,46.4911,km1,4958,4957,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,5,4,0.03,0.0259327,45.3269,km1,4628,4628,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,6,4,0.03,0.0131058,45.5597,km1,4844,4828,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,7,4,0.03,0.0281332,41.8232,km1,4469,4469,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,8,4,0.03,0.0281366,44.3974,km1,4524,4524,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,9,4,0.03,0.0148897,45.3559,km1,4843,4829,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,0,64,0.03,0.0287035,96.9015,km1,14430,13810,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,1,64,0.03,0.0293485,100.147,km1,14767,14176,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,2,64,0.03,0.029671,97.5471,km1,13991,13488,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,3,64,0.03,0.0291873,97.1125,km1,14334,13753,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,4,64,0.03,0.0298323,100.007,km1,14468,13896,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,5,64,0.03,0.0295635,103.668,km1,14416,13565,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,6,64,0.03,0.0294023,97.3369,km1,14119,13562,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,7,64,0.03,0.029886,98.7941,km1,14120,13572,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,8,64,0.03,0.0291335,97.1712,km1,14271,13809,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,9,64,0.03,0.0288648,97.9031,km1,14415,13822,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,0,8,0.03,0.015313,57.2703,km1,6183,6183,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,1,8,0.03,0.0278442,55.6932,km1,6192,6192,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,2,8,0.03,0.0197812,59.179,km1,6128,6128,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,3,8,0.03,0.022657,57.3918,km1,6250,6250,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,4,8,0.03,0.0141573,61.2559,km1,6204,6204,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,5,8,0.03,0.0297659,58.3165,km1,6155,6155,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,6,8,0.03,0.0237321,58.2974,km1,6138,6138,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,7,8,0.03,0.0235776,55.7811,km1,6098,6097,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,8,8,0.03,0.0229863,56.4888,km1,6170,6170,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.dual.hgr,no,no,9,8,0.03,0.0259225,58.2259,km1,6154,6153,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,0,128,0.03,0.0299231,96.3899,km1,79384,73345,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,1,128,0.03,0.0299231,94.5063,km1,78735,72721,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,2,128,0.03,0.0299231,96.5462,km1,79638,73616,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,3,128,0.03,0.0299231,96.1527,km1,78506,72501,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,4,128,0.03,0.0299231,97.5794,km1,79650,73594,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,5,128,0.03,0.0299231,98.1284,km1,79507,73482,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,6,128,0.03,0.0299231,96.5433,km1,78096,72049,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,7,128,0.03,0.0299231,95.6521,km1,80125,74152,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,8,128,0.03,0.0299231,96.185,km1,79445,73473,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,9,128,0.03,0.0299231,97.3126,km1,79210,73177,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,0,16,0.03,0.0294956,40.3539,km1,32351,27358,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,1,16,0.03,0.0299943,41.5014,km1,32978,28335,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,2,16,0.03,0.0299943,39.6657,km1,31632,26269,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,3,16,0.03,0.0299943,42.542,km1,32941,28048,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,4,16,0.03,0.02832,41.4003,km1,31583,26456,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,5,16,0.03,0.0299943,39.752,km1,31880,26854,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,6,16,0.03,0.0226917,39.4493,km1,30964,25805,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,7,16,0.03,0.0239028,40.4973,km1,32821,27777,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,8,16,0.03,0.0298518,40.9502,km1,32012,26834,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,9,16,0.03,0.0295668,39.6727,km1,30602,25116,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,0,2,0.03,0.0123481,22.8428,km1,11826,11826,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,1,2,0.03,0.00328184,23.7798,km1,11774,11774,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,2,2,0.03,0.0138799,25.2417,km1,11738,11738,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,3,2,0.03,0.0180212,22.9995,km1,10767,10767,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,4,2,0.03,0.00113551,23.9632,km1,11849,11849,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,5,2,0.03,0.0212496,23.2925,km1,12195,12195,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,6,2,0.03,0.0187559,24.1306,km1,10958,10958,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,7,2,0.03,0.00940913,23.4617,km1,11706,11706,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,8,2,0.03,0.00850963,23.6861,km1,11755,11755,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,9,2,0.03,0.0124683,24.936,km1,10950,10950,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,0,32,0.03,0.0299943,54.556,km1,40050,34393,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,1,32,0.03,0.0299943,52.8747,km1,38648,32997,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,2,32,0.03,0.0299943,53.4265,km1,39045,33422,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,3,32,0.03,0.0299943,50.7867,km1,39217,33667,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,4,32,0.03,0.0299943,55.7567,km1,39168,33522,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,5,32,0.03,0.0299943,55.2775,km1,40769,35308,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,6,32,0.03,0.0299943,53.3859,km1,40554,35180,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,7,32,0.03,0.0299943,52.8376,km1,39147,33523,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,8,32,0.03,0.0299943,51.7846,km1,39659,34047,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,9,32,0.03,0.0299943,52.0865,km1,39178,33584,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,0,4,0.03,0.0231197,29.5571,km1,19962,18059,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,1,4,0.03,0.0159238,28.1072,km1,19822,17746,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,2,4,0.03,0.0179187,29.5391,km1,19848,19222,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,3,4,0.03,0.0235205,27.7805,km1,19629,18939,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,4,4,0.03,0.0237699,27.7037,km1,19774,18074,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,5,4,0.03,0.0294162,29.655,km1,19571,17675,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,6,4,0.03,0.0202342,27.3285,km1,20092,18012,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,7,4,0.03,0.0198335,26.8389,km1,20078,17599,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,8,4,0.03,0.0155675,27.6135,km1,19646,17810,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,9,4,0.03,0.0201095,28.1584,km1,19892,17796,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,0,64,0.03,0.0299231,72.1186,km1,54021,48249,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,1,64,0.03,0.0299231,72.1919,km1,52674,46887,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,2,64,0.03,0.0299231,71.8553,km1,52732,46958,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,3,64,0.03,0.0299231,71.8257,km1,54339,48589,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,4,64,0.03,0.0299231,70.2835,km1,53068,47281,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,5,64,0.03,0.0299231,70.9911,km1,52907,47098,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,6,64,0.03,0.0299231,72.3417,km1,53015,47191,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,7,64,0.03,0.0299231,70.1248,km1,53231,47470,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,8,64,0.03,0.0299231,70.1158,km1,54363,48573,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,9,64,0.03,0.0299231,71.106,km1,53108,47342,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,0,8,0.03,0.0176692,33.8564,km1,26184,22611,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,1,8,0.03,0.018346,34.6959,km1,26732,24080,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,2,8,0.03,0.0241882,33.6767,km1,25942,21432,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,3,8,0.03,0.0238676,32.8096,km1,25913,22880,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,4,8,0.03,0.0215521,32.8886,km1,25851,21628,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,5,8,0.03,0.0221577,33.3609,km1,25757,21454,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,6,8,0.03,0.0261297,33.1968,km1,27296,24294,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,7,8,0.03,0.0256488,32.8151,km1,26190,21971,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,8,8,0.03,0.0262188,34.1867,km1,26696,24250,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.hgr,no,no,9,8,0.03,0.0162977,35.1031,km1,26560,23740,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,0,128,0.03,0.0296296,74.1053,km1,97322,91374,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,1,128,0.03,0.0296296,73.1193,km1,98822,92966,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,2,128,0.03,0.0296296,72.6296,km1,98774,92818,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,3,128,0.03,0.0296296,74.7915,km1,98763,92761,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,4,128,0.03,0.0296296,71.5493,km1,98336,92416,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,5,128,0.03,0.0296296,72.9554,km1,98255,92330,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,6,128,0.03,0.0296296,73.5899,km1,98802,92818,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,7,128,0.03,0.0296296,71.6576,km1,99122,93252,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,8,128,0.03,0.0296296,73.6328,km1,99441,93475,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,9,128,0.03,0.0296296,71.3268,km1,98726,92821,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,0,16,0.03,0.0299943,31.2437,km1,33587,28239,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,1,16,0.03,0.0299943,30.1828,km1,34295,29349,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,2,16,0.03,0.0299943,30.2437,km1,33960,28734,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,3,16,0.03,0.0299943,31.2695,km1,33661,28465,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,4,16,0.03,0.0299943,29.2897,km1,34626,29489,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,5,16,0.03,0.0299943,30.0068,km1,34397,29306,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,6,16,0.03,0.0250784,29.9261,km1,34379,29190,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,7,16,0.03,0.0277144,29.8892,km1,33891,28750,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,8,16,0.03,0.0273582,29.8038,km1,33553,28270,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,9,16,0.03,0.0299943,29.6457,km1,33563,28386,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,0,2,0.03,0.0209556,18.0988,km1,11570,11570,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,1,2,0.03,0.0247941,17.6174,km1,11376,11376,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,2,2,0.03,0.0253729,17.661,km1,11904,11904,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,3,2,0.03,0.0134034,19.6501,km1,11978,11978,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,4,2,0.03,0.0234136,17.835,km1,11892,11892,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,5,2,0.03,0,18.6663,km1,12124,12124,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,6,2,0.03,0.00319722,19.6977,km1,12456,12456,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,7,2,0.03,0.00357127,18.0601,km1,11984,11984,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,8,2,0.03,0.0292826,18.1982,km1,11952,11952,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,9,2,0.03,0.0189072,18.3252,km1,11952,11952,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,0,32,0.03,0.0299231,38.6869,km1,45961,40470,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,1,32,0.03,0.0299231,37.7978,km1,44513,38935,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,2,32,0.03,0.0299231,37.4621,km1,45631,40031,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,3,32,0.03,0.0299231,39.7201,km1,45056,39542,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,4,32,0.03,0.0299231,37.929,km1,45914,40363,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,5,32,0.03,0.0299231,38.3295,km1,45370,39823,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,6,32,0.03,0.0299231,39.1552,km1,46320,40757,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,7,32,0.03,0.0299231,38.6998,km1,47072,41637,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,8,32,0.03,0.0299231,37.3635,km1,45181,39621,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,9,32,0.03,0.0299231,37.8549,km1,44676,39022,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,0,4,0.03,0.024402,24.585,km1,20535,18362,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,1,4,0.03,0.029318,22.0737,km1,20344,18246,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,2,4,0.03,0.0298345,21.247,km1,20489,17910,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,3,4,0.03,0.0195928,22.2575,km1,20992,18112,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,4,4,0.03,0.0291577,20.8955,km1,20750,18422,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,5,4,0.03,0.0268422,21.8765,km1,20306,18330,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,6,4,0.03,0.0221933,20.9458,km1,20434,18842,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,7,4,0.03,0.023173,20.7338,km1,20649,18176,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,8,4,0.03,0.0211959,21.2594,km1,20642,18758,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,9,4,0.03,0.0120585,22.6408,km1,20123,18344,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,0,64,0.03,0.0299231,51.9082,km1,63923,58210,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,1,64,0.03,0.0299231,50.3952,km1,63909,58196,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,2,64,0.03,0.0299231,51.4655,km1,64621,58854,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,3,64,0.03,0.0299231,52.1512,km1,64044,58253,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,4,64,0.03,0.0299231,49.5256,km1,64683,58993,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,5,64,0.03,0.0299231,50.0746,km1,64120,58359,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,6,64,0.03,0.0299231,50.0097,km1,64103,58374,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,7,64,0.03,0.0299231,49.204,km1,63812,58084,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,8,64,0.03,0.0299231,50.2523,km1,65199,59518,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,9,64,0.03,0.0299231,50.5607,km1,64808,59135,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,0,8,0.03,0.0275363,27.4319,km1,27886,23710,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,1,8,0.03,0.0252565,25.6082,km1,26901,22610,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,2,8,0.03,0.0204474,24.787,km1,27174,22858,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,3,8,0.03,0.0214805,26.0739,km1,27475,23542,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,4,8,0.03,0.0256127,24.7381,km1,27542,23126,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,5,8,0.03,0.0275363,25.3304,km1,27329,23358,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,6,8,0.03,0.0293887,25.0265,km1,27147,22920,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,7,8,0.03,0.0213736,24.9999,km1,26965,22464,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,8,8,0.03,0.0299587,25.5958,km1,26847,22652,no
kKaHyPar-Eco,sat14_UR-20-5p0.cnf.primal.hgr,no,no,9,8,0.03,0.028605,25.1798,km1,26672,22470,no
kKaHyPar-Eco,sat14_UTI-20-10p1.cnf.dual.hgr,no,no,0,128,0.03,0.0292548,125.542,km1,18513,17679,no
kKaHyPar-Eco,sat14_UTI-20-10p1.cnf.dual.hgr,no,no,1,128,0.03,0.0296228,126.084,km1,18355,17590,no
