algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,asia.osm.graph.hgr,no,4,8,0.03,1,0.0126593,441.107,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,5,8,0.03,1,0.0126593,453.37,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,6,8,0.03,1,0.0126593,453.697,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,7,8,0.03,1,0.0126593,455.279,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,8,8,0.03,1,0.0126593,453.205,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,9,8,0.03,1,0.0126593,453.268,km1,55,55,no
KaHyPar-K,auto.graph.hgr,no,10,128,0.03,1,0.0299487,328.179,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,1,128,0.03,1,0.0299487,244.105,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,2,128,0.03,1,0.0299487,245.116,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,3,128,0.03,1,0.0299487,244.395,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,4,128,0.03,1,0.0299487,244.409,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,5,128,0.03,1,0.0299487,244.71,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,6,128,0.03,1,0.0299487,244.557,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,7,128,0.03,1,0.0299487,245.043,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,8,128,0.03,1,0.0299487,244.741,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,9,128,0.03,1,0.0299487,327.833,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,10,16,0.03,1,0.0299886,511.697,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,1,16,0.03,1,0.0299886,518.74,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,2,16,0.03,1,0.0299886,513.217,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,3,16,0.03,1,0.0299886,513.587,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,4,16,0.03,1,0.0299886,518.75,km1,79557,79557,no
KaHyPar-K,auto.graph.hgr,no,5,16,0.03,1,0.0299886,520.332,km1,79557,79557,no
