algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-Q,598a.hgr,no,4,8,0.03,1.07826011948e-05,15.775,km1,4511,4511,no
PaToH-Q,598a.hgr,no,5,8,0.03,0,15.232,km1,4462,4462,no
PaToH-Q,598a.hgr,no,1,16,0.03,0,22.005,km1,7462,7462,no
PaToH-Q,598a.hgr,no,2,16,0.03,2.15652023894e-05,21.874,km1,7612,7612,no
PaToH-Q,598a.hgr,no,3,16,0.03,0,21.691,km1,7734,7734,no
PaToH-Q,598a.hgr,no,4,16,0.03,2.15652023894e-05,21.414,km1,7720,7720,no
PaToH-Q,598a.hgr,no,5,16,0.03,0.00239373746523,21.188,km1,7485,7485,no
PaToH-Q,598a.hgr,no,1,32,0.03,4.3129474683e-05,29.201,km1,11576,11576,no
PaToH-Q,598a.hgr,no,2,32,0.03,0.000733201069611,28.331,km1,11742,11742,no
PaToH-Q,598a.hgr,no,3,32,0.03,0,28.503,km1,11700,11700,no
PaToH-Q,598a.hgr,no,4,32,0.03,0,28.196,km1,11553,11553,no
PaToH-Q,598a.hgr,no,5,32,0.03,4.3129474683e-05,28.769,km1,11676,11676,no
PaToH-Q,598a.hgr,no,1,64,0.03,0.00250150953161,36.134,km1,17015,17015,no
PaToH-Q,598a.hgr,no,2,64,0.03,0,36.732,km1,16860,16860,no
PaToH-Q,598a.hgr,no,3,64,0.03,0,37.119,km1,16907,16907,no
PaToH-Q,598a.hgr,no,4,64,0.03,0,36.36,km1,17145,17145,no
PaToH-Q,598a.hgr,no,5,64,0.03,0,36.634,km1,17172,17172,no
PaToH-Q,598a.hgr,no,1,128,0.03,0,46.466,km1,24065,24065,no
PaToH-Q,598a.hgr,no,2,128,0.03,0,45.569,km1,23889,23889,no
PaToH-Q,598a.hgr,no,3,128,0.03,0,45.781,km1,24051,24051,no
PaToH-Q,598a.hgr,no,4,128,0.03,0,46.148,km1,24015,24015,no
PaToH-Q,598a.hgr,no,5,128,0.03,0.000345006037606,44.52,km1,24015,24015,no
PaToH-Q,add20.hgr,no,1,2,0.03,0.0155454301796,0.096,km1,28,28,no
PaToH-Q,add20.hgr,no,2,2,0.03,0,0.097,km1,34,34,no
PaToH-Q,add20.hgr,no,3,2,0.03,0,0.126,km1,31,31,no
PaToH-Q,add20.hgr,no,4,2,0.03,0,0.128,km1,43,43,no
PaToH-Q,add20.hgr,no,5,2,0.03,0,0.101,km1,36,36,no
PaToH-Q,add20.hgr,no,1,4,0.03,0,0.191,km1,79,79,no
PaToH-Q,add20.hgr,no,2,4,0.03,0,0.241,km1,89,89,no
PaToH-Q,add20.hgr,no,3,4,0.03,0,0.232,km1,87,87,no
PaToH-Q,add20.hgr,no,4,4,0.03,0,0.194,km1,95,95,no
PaToH-Q,add20.hgr,no,5,4,0.03,0,0.29,km1,81,81,no
PaToH-Q,add20.hgr,no,1,8,0.03,0,0.268,km1,190,190,no
PaToH-Q,add20.hgr,no,2,8,0.03,0,0.278,km1,187,187,no
PaToH-Q,add20.hgr,no,3,8,0.03,0,0.276,km1,181,181,no
PaToH-Q,add20.hgr,no,4,8,0.03,0,0.285,km1,181,181,no
PaToH-Q,add20.hgr,no,5,8,0.03,0,0.322,km1,172,172,no
PaToH-Q,add20.hgr,no,1,16,0.03,0,0.333,km1,321,321,no
PaToH-Q,add20.hgr,no,2,16,0.03,0,0.368,km1,314,314,no
PaToH-Q,add20.hgr,no,3,16,0.03,0,0.354,km1,322,322,no
PaToH-Q,add20.hgr,no,4,16,0.03,0,0.381,km1,297,297,no
PaToH-Q,add20.hgr,no,5,16,0.03,0,0.363,km1,327,327,no
PaToH-Q,add20.hgr,no,1,32,0.03,0,0.398,km1,536,536,no
PaToH-Q,add20.hgr,no,2,32,0.03,0,0.428,km1,524,524,no
PaToH-Q,add20.hgr,no,3,32,0.03,0,0.445,km1,526,526,no
PaToH-Q,add20.hgr,no,4,32,0.03,0,0.476,km1,534,534,no
PaToH-Q,add20.hgr,no,5,32,0.03,0,0.435,km1,509,509,no
PaToH-Q,add20.hgr,no,1,64,0.03,0,0.467,km1,768,768,no
PaToH-Q,add20.hgr,no,2,64,0.03,0,0.514,km1,780,780,no
PaToH-Q,add20.hgr,no,3,64,0.03,0,0.517,km1,785,785,no
PaToH-Q,add20.hgr,no,4,64,0.03,0,0.53,km1,782,782,no
PaToH-Q,add20.hgr,no,5,64,0.03,0,0.523,km1,803,803,no
PaToH-Q,add20.hgr,no,1,128,0.03,0,0.64,km1,1154,1154,no
PaToH-Q,add20.hgr,no,2,128,0.03,0,0.635,km1,1145,1145,no
PaToH-Q,add20.hgr,no,3,128,0.03,0,0.602,km1,1159,1159,no
PaToH-Q,add20.hgr,no,4,128,0.03,0,0.643,km1,1170,1170,no
PaToH-Q,add20.hgr,no,5,128,0.03,0,0.657,km1,1136,1136,no
PaToH-Q,add32.hgr,no,1,2,0.03,0.00338194884802,0.033,km1,2,2,no
PaToH-Q,add32.hgr,no,2,2,0.03,0.00338194884802,0.025,km1,2,2,no
PaToH-Q,add32.hgr,no,3,2,0.03,0.000211371803001,0.036,km1,2,2,no
PaToH-Q,add32.hgr,no,4,2,0.03,0.00338194884802,0.029,km1,2,2,no
PaToH-Q,add32.hgr,no,5,2,0.03,0.00338194884802,0.026,km1,2,2,no
PaToH-Q,add32.hgr,no,1,4,0.03,0.00295857988166,0.082,km1,8,8,no
PaToH-Q,add32.hgr,no,2,4,0.03,0.00338123415046,0.061,km1,7,7,no
PaToH-Q,add32.hgr,no,3,4,0.03,0.00422654268808,0.067,km1,8,8,no
PaToH-Q,add32.hgr,no,4,4,0.03,0.000422654268808,0.085,km1,9,9,no
PaToH-Q,add32.hgr,no,5,4,0.03,0.00126796280642,0.076,km1,8,8,no
PaToH-Q,add32.hgr,no,1,8,0.03,0.00338123415046,0.132,km1,17,17,no
PaToH-Q,add32.hgr,no,2,8,0.03,0.00338123415046,0.104,km1,20,20,no
PaToH-Q,add32.hgr,no,3,8,0.03,0.0050718512257,0.125,km1,19,19,no
PaToH-Q,add32.hgr,no,4,8,0.03,0.00338123415046,0.112,km1,21,21,no
PaToH-Q,add32.hgr,no,5,8,0.03,0.00338123415046,0.123,km1,18,18,no
PaToH-Q,add32.hgr,no,1,16,0.03,0.0101351351351,0.197,km1,44,44,no
PaToH-Q,add32.hgr,no,2,16,0.03,0.00844594594595,0.196,km1,37,37,no
PaToH-Q,add32.hgr,no,3,16,0.03,0.00337837837838,0.23,km1,36,36,no
PaToH-Q,add32.hgr,no,4,16,0.03,0.0118243243243,0.245,km1,37,37,no
PaToH-Q,add32.hgr,no,5,16,0.03,0.00168918918919,0.204,km1,41,41,no
PaToH-Q,add32.hgr,no,1,32,0.03,0.00337837837838,0.311,km1,71,71,no
PaToH-Q,add32.hgr,no,2,32,0.03,0.00675675675676,0.289,km1,65,65,no
PaToH-Q,add32.hgr,no,3,32,0.03,0.0101351351351,0.279,km1,71,71,no
PaToH-Q,add32.hgr,no,4,32,0.03,0.00675675675676,0.318,km1,76,76,no
PaToH-Q,add32.hgr,no,5,32,0.03,0.00675675675676,0.26,km1,81,81,no
PaToH-Q,add32.hgr,no,1,64,0.03,0.00675675675676,0.379,km1,191,191,no
PaToH-Q,add32.hgr,no,2,64,0.03,0.00675675675676,0.332,km1,185,185,no
PaToH-Q,add32.hgr,no,3,64,0.03,0.00675675675676,0.357,km1,190,190,no
PaToH-Q,add32.hgr,no,4,64,0.03,0.00675675675676,0.379,km1,187,187,no
PaToH-Q,add32.hgr,no,5,64,0.03,0.00675675675676,0.405,km1,187,187,no
PaToH-Q,add32.hgr,no,1,128,0.03,0.0135135135135,0.489,km1,395,395,no
PaToH-Q,add32.hgr,no,2,128,0.03,0.0135135135135,0.512,km1,401,401,no
PaToH-Q,add32.hgr,no,3,128,0.03,0.0135135135135,0.534,km1,398,398,no
PaToH-Q,add32.hgr,no,4,128,0.03,0.0135135135135,0.538,km1,391,391,no
PaToH-Q,add32.hgr,no,5,128,0.03,0.0135135135135,0.527,km1,385,385,no
PaToH-Q,auto.hgr,no,1,2,0.03,0.0113370735398,21.62,km1,2470,2470,no
PaToH-Q,auto.hgr,no,2,2,0.03,0.0122186246837,21.325,km1,2426,2426,no
PaToH-Q,auto.hgr,no,3,2,0.03,0.0114541309812,21.331,km1,2437,2437,no
PaToH-Q,auto.hgr,no,4,2,0.03,0.0125239394535,21.787,km1,2452,2452,no
PaToH-Q,auto.hgr,no,5,2,0.03,0.0119452895241,15.445,km1,2389,2389,no
PaToH-Q,auto.hgr,no,1,4,0.03,0.00307849003141,34.597,km1,7042,7042,no
PaToH-Q,auto.hgr,no,2,4,0.03,0.00255595526716,41.383,km1,6920,6920,no
PaToH-Q,auto.hgr,no,3,4,0.03,0.0035189639089,41.531,km1,6989,6989,no
PaToH-Q,auto.hgr,no,4,4,0.03,0.00163759740205,41.262,km1,6865,6865,no
PaToH-Q,auto.hgr,no,5,4,0.03,0.00257164337787,40.798,km1,7000,7000,no
PaToH-Q,auto.hgr,no,1,8,0.03,0.0023821763969,59.765,km1,11998,11998,no
PaToH-Q,auto.hgr,no,2,8,0.03,0,60.663,km1,12071,12071,no
PaToH-Q,auto.hgr,no,3,8,0.03,0.00191153364372,60.806,km1,12220,12220,no
PaToH-Q,auto.hgr,no,4,8,0.03,0.00777163930905,58.706,km1,11852,11852,no
PaToH-Q,auto.hgr,no,5,8,0.03,0,59.38,km1,11868,11868,no
PaToH-Q,auto.hgr,no,1,16,0.03,0.00247147187735,80.272,km1,20347,20347,no
PaToH-Q,auto.hgr,no,2,16,0.03,0.00204668764843,81.836,km1,20553,20553,no
PaToH-Q,auto.hgr,no,3,16,0.03,0.00208530439652,81.398,km1,20671,20671,no
PaToH-Q,auto.hgr,no,4,16,0.03,4.82709351046e-06,81.234,km1,21140,21140,no
PaToH-Q,auto.hgr,no,5,16,0.03,0,82.083,km1,20560,20560,no
PaToH-Q,auto.hgr,no,1,32,0.03,0,105.18,km1,32264,32264,no
PaToH-Q,auto.hgr,no,2,32,0.03,9.65418702092e-06,103.722,km1,31897,31897,no
