algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaFFPa-Strong,as-22july06.graph,no,7,8,0.03,1,0.029609999999999914,44.1516,km1,11178,11178,no
KaFFPa-Strong,as-22july06.graph,no,8,8,0.03,1,0.029609999999999914,44.3852,km1,11544,11544,no
KaFFPa-Strong,as-22july06.graph,no,9,8,0.03,1,0.029609999999999914,49.1504,km1,11461,11461,no
KaFFPa-Strong,as-skitter.graph,yes,10,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,1,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,3,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,4,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,5,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,6,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,7,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,9,128,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,no,10,16,0.03,1,0.029959999999999987,23913.5,km1,916027,916027,no
KaFFPa-Strong,as-skitter.graph,no,1,16,0.03,1,0.029959999999999987,11074.3,km1,906082,906082,no
KaFFPa-Strong,as-skitter.graph,no,2,16,0.03,1,0.029959999999999987,17414.6,km1,920634,920634,no
KaFFPa-Strong,as-skitter.graph,no,3,16,0.03,1,0.029959999999999987,19049.1,km1,928099,928099,no
KaFFPa-Strong,as-skitter.graph,no,4,16,0.03,1,0.029959999999999987,13921.3,km1,898930,898930,no
KaFFPa-Strong,as-skitter.graph,no,5,16,0.03,1,0.029959999999999987,12836.6,km1,894172,894172,no
KaFFPa-Strong,as-skitter.graph,no,6,16,0.03,1,0.029959999999999987,19728.4,km1,923303,923303,no
KaFFPa-Strong,as-skitter.graph,no,7,16,0.03,1,0.029959999999999987,13364.0,km1,912723,912723,no
KaFFPa-Strong,as-skitter.graph,no,8,16,0.03,1,0.029959999999999987,15390.3,km1,916525,916525,no
KaFFPa-Strong,as-skitter.graph,no,9,16,0.03,1,0.029959999999999987,20650.4,km1,918638,918638,no
KaFFPa-Strong,as-skitter.graph,no,10,2,0.03,1,0.02998999999999996,3059.64,km1,222931,222931,no
KaFFPa-Strong,as-skitter.graph,no,1,2,0.03,1,0.02998999999999996,3792.21,km1,224887,224887,no
KaFFPa-Strong,as-skitter.graph,no,2,2,0.03,1,0.02998999999999996,2826.93,km1,230264,230264,no
KaFFPa-Strong,as-skitter.graph,no,3,2,0.03,1,0.02998999999999996,4774.47,km1,225006,225006,no
KaFFPa-Strong,as-skitter.graph,no,4,2,0.03,1,0.02998999999999996,2954.65,km1,223628,223628,no
KaFFPa-Strong,as-skitter.graph,no,5,2,0.03,1,0.02998999999999996,4302.67,km1,244142,244142,no
KaFFPa-Strong,as-skitter.graph,no,6,2,0.03,1,0.02998999999999996,3917.2,km1,226757,226757,no
KaFFPa-Strong,as-skitter.graph,no,7,2,0.03,1,0.02998999999999996,3989.13,km1,225323,225323,no
KaFFPa-Strong,as-skitter.graph,no,8,2,0.03,1,0.02998999999999996,3490.18,km1,228634,228634,no
KaFFPa-Strong,as-skitter.graph,no,9,2,0.03,1,0.02998999999999996,2428.1,km1,229239,229239,no
KaFFPa-Strong,as-skitter.graph,yes,1,32,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,2,32,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,3,32,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,5,32,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,6,32,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,7,32,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,8,32,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,9,32,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,no,10,4,0.03,1,0.02998999999999996,6509.3,km1,428747,428747,no
KaFFPa-Strong,as-skitter.graph,no,1,4,0.03,1,0.02998999999999996,4747.3,km1,418976,418976,no
KaFFPa-Strong,as-skitter.graph,no,2,4,0.03,1,0.02998999999999996,4887.95,km1,427620,427620,no
KaFFPa-Strong,as-skitter.graph,no,3,4,0.03,1,0.02998999999999996,6052.75,km1,441309,441309,no
KaFFPa-Strong,as-skitter.graph,no,4,4,0.03,1,0.02998999999999996,4322.61,km1,443271,443271,no
KaFFPa-Strong,as-skitter.graph,no,5,4,0.03,1,0.02998999999999996,5833.47,km1,423966,423966,no
KaFFPa-Strong,as-skitter.graph,no,6,4,0.03,1,0.02998999999999996,5315.97,km1,427179,427179,no
KaFFPa-Strong,as-skitter.graph,no,7,4,0.03,1,0.02998999999999996,5136.14,km1,427087,427087,no
KaFFPa-Strong,as-skitter.graph,no,8,4,0.03,1,0.02998999999999996,5381.88,km1,431094,431094,no
KaFFPa-Strong,as-skitter.graph,no,9,4,0.03,1,0.02998999999999996,5521.29,km1,416513,416513,no
KaFFPa-Strong,as-skitter.graph,yes,10,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,1,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,2,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,3,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,4,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,5,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,7,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,8,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,yes,9,64,0.03,1,1.0,2147483647,km1,2147483647,2147483647,no
KaFFPa-Strong,as-skitter.graph,no,10,8,0.03,1,0.02998999999999996,11440.3,km1,674078,674078,no
KaFFPa-Strong,as-skitter.graph,no,1,8,0.03,1,0.02998999999999996,11150.2,km1,627466,627466,no
KaFFPa-Strong,as-skitter.graph,no,2,8,0.03,1,0.02998999999999996,12057.0,km1,636374,636374,no
