algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,as-22july06.graph.hgr,no,4,16,0.03,1,0.0299443,14.4294,km1,13831,13831,no
KaHyPar-K,as-22july06.graph.hgr,no,5,16,0.03,1,0.0299443,14.3555,km1,13831,13831,no
KaHyPar-K,as-22july06.graph.hgr,no,6,16,0.03,1,0.0299443,14.3744,km1,13831,13831,no
KaHyPar-K,as-22july06.graph.hgr,no,7,16,0.03,1,0.0299443,14.4229,km1,13831,13831,no
KaHyPar-K,as-22july06.graph.hgr,no,8,16,0.03,1,0.0299443,14.4069,km1,13831,13831,no
KaHyPar-K,as-22july06.graph.hgr,no,9,16,0.03,1,0.0299443,14.4099,km1,13831,13831,no
KaHyPar-K,as-22july06.graph.hgr,no,10,2,0.03,1,0.0,3.69088,km1,3606,3606,no
KaHyPar-K,as-22july06.graph.hgr,no,1,2,0.03,1,0.0,3.66877,km1,3606,3606,no
KaHyPar-K,as-22july06.graph.hgr,no,2,2,0.03,1,0.0,3.76881,km1,3606,3606,no
KaHyPar-K,as-22july06.graph.hgr,no,3,2,0.03,1,0.0,3.66729,km1,3606,3606,no
KaHyPar-K,as-22july06.graph.hgr,no,4,2,0.03,1,0.0,3.65929,km1,3606,3606,no
KaHyPar-K,as-22july06.graph.hgr,no,5,2,0.03,1,0.0,3.74938,km1,3606,3606,no
KaHyPar-K,as-22july06.graph.hgr,no,6,2,0.03,1,0.0,3.74888,km1,3606,3606,no
KaHyPar-K,as-22july06.graph.hgr,no,7,2,0.03,1,0.0,3.67647,km1,3606,3606,no
KaHyPar-K,as-22july06.graph.hgr,no,8,2,0.03,1,0.0,3.67568,km1,3606,3606,no
KaHyPar-K,as-22july06.graph.hgr,no,9,2,0.03,1,0.0,3.67934,km1,3606,3606,no
KaHyPar-K,as-22july06.graph.hgr,no,10,32,0.03,1,0.0292479,9.96583,km1,16371,16371,no
KaHyPar-K,as-22july06.graph.hgr,no,1,32,0.03,1,0.0292479,13.8818,km1,16371,16371,no
KaHyPar-K,as-22july06.graph.hgr,no,2,32,0.03,1,0.0292479,13.8922,km1,16371,16371,no
KaHyPar-K,as-22july06.graph.hgr,no,3,32,0.03,1,0.0292479,14.0191,km1,16371,16371,no
KaHyPar-K,as-22july06.graph.hgr,no,4,32,0.03,1,0.0292479,13.9373,km1,16371,16371,no
KaHyPar-K,as-22july06.graph.hgr,no,5,32,0.03,1,0.0292479,13.9625,km1,16371,16371,no
KaHyPar-K,as-22july06.graph.hgr,no,6,32,0.03,1,0.0292479,13.9722,km1,16371,16371,no
KaHyPar-K,as-22july06.graph.hgr,no,7,32,0.03,1,0.0292479,13.9335,km1,16371,16371,no
KaHyPar-K,as-22july06.graph.hgr,no,8,32,0.03,1,0.0292479,13.9936,km1,16371,16371,no
KaHyPar-K,as-22july06.graph.hgr,no,9,32,0.03,1,0.0292479,9.91432,km1,16371,16371,no
KaHyPar-K,as-22july06.graph.hgr,no,10,4,0.03,1,0.024386,8.7325,km1,7606,7606,no
