algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-Q,2D_54019_highK.mtx.hgr,no,4,32,0.03,0.002314,1.82107,cut,7387,6882,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,5,32,0.03,0.000536848,1.6663,cut,7423,6939,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,6,32,0.03,0.00409115,1.74191,cut,7344,6942,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,7,32,0.03,0.00112923,1.66534,cut,7480,6975,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,8,32,0.03,0.00468354,1.67429,cut,7551,7100,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,9,32,0.03,0.002314,1.7595,cut,7392,6924,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,0,4,0.03,9.256e-05,0.612056,cut,1253,1232,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,1,4,0.03,9.256e-05,0.567095,cut,1253,1232,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,2,4,0.03,9.256e-05,0.59062,cut,1248,1227,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,3,4,0.03,9.256e-05,0.678405,cut,1251,1230,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,4,4,0.03,0.000314704,0.687064,cut,1257,1239,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,5,4,0.03,0.000388752,0.638266,cut,1245,1227,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,6,4,0.03,9.256e-05,0.648206,cut,1252,1234,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,7,4,0.03,9.256e-05,0.623825,cut,1245,1227,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,8,4,0.03,9.256e-05,0.609707,cut,1253,1232,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,9,4,0.03,9.256e-05,0.648258,cut,1247,1226,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,0,64,0.03,0.00586831,2.21832,cut,11438,10237,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,1,64,0.03,0.00586831,2.26879,cut,11438,10237,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,2,64,0.03,0.002314,2.14259,cut,11438,10297,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,3,64,0.03,0.00586831,2.30969,cut,11235,10169,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,4,64,0.03,0.002314,2.27705,cut,11456,10256,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,5,64,0.03,0.00586831,2.21888,cut,11624,10342,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,6,64,0.03,0.00468354,2.094,cut,11403,10257,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,7,64,0.03,0.002314,2.13097,cut,11483,10316,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,8,64,0.03,0.0106074,2.24924,cut,11523,10343,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,9,64,0.03,0.00586831,2.29878,cut,11476,10177,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,0,8,0.03,0.00364686,1.03096,cut,2682,2610,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,1,8,0.03,0.00364686,0.917418,cut,2682,2610,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,2,8,0.03,9.256e-05,1.10396,cut,2676,2610,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,3,8,0.03,9.256e-05,1.03881,cut,2698,2635,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,4,8,0.03,0.000536848,0.989173,cut,2683,2611,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,5,8,0.03,9.256e-05,0.936853,cut,2653,2592,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,6,8,0.03,0.00127733,0.96138,cut,2674,2617,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,7,8,0.03,0.000240656,0.948352,cut,2677,2613,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,8,8,0.03,0.000240656,0.92947,cut,2677,2610,no
PaToH-Q,2D_54019_highK.mtx.hgr,no,9,8,0.03,9.256e-05,0.904114,cut,2685,2619,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,0,128,0.03,0.00819156,41.5884,cut,331755,146782,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,1,128,0.03,0.00819156,41.8887,cut,331755,146782,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,2,128,0.03,0.0046848,42.3484,cut,334138,148146,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,3,128,0.03,0.0046848,38.865,cut,328916,147184,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,4,128,0.03,0.0116983,40.2103,cut,325743,146245,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,5,128,0.03,0.00731487,44.4845,cut,327645,147298,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,6,128,0.03,0.00643818,40.6657,cut,334030,146988,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,7,128,0.03,0.00599984,41.8149,cut,340100,148042,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,8,128,0.03,0.0046848,40.5884,cut,337607,147056,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,9,128,0.03,0.00556149,45.251,cut,330394,146742,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,0,16,0.03,0.0149311,26.3455,cut,78998,63462,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,1,16,0.03,0.0149311,26.033,cut,78998,63462,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,2,16,0.03,0.00967097,25.7661,cut,82496,64184,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,3,16,0.03,0.00693132,25.1226,cut,82872,64864,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,4,16,0.03,0.0113148,27.5772,cut,84484,64783,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,5,16,0.03,0.0150955,29.8018,cut,85442,64067,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,6,16,0.03,0.0110408,24.3277,cut,82873,63281,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,7,16,0.03,0.0121367,23.4274,cut,82802,66264,no
PaToH-Q,3Dspectralwave2.mtx.hgr,no,8,16,0.03,0.00978055,24.9062,cut,80347,65526,no
