algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
hMetis-R,2cubes_sphere.mtx.hgr,no,2,16,0.03,0.02648171500630525,125.679,km1,28752,25375,no
hMetis-R,2cubes_sphere.mtx.hgr,no,3,16,0.03,0.01261034047919285,119.349,km1,29007,25637,no
hMetis-R,2cubes_sphere.mtx.hgr,no,4,16,0.03,0.018127364438839777,124.67,km1,28577,25143,no
hMetis-R,2cubes_sphere.mtx.hgr,no,5,16,0.03,0.026166456494325363,114.239,km1,28900,25535,no
hMetis-R,2cubes_sphere.mtx.hgr,no,6,16,0.03,0.029634300126103463,163.939,km1,29069,25653,no
hMetis-R,2cubes_sphere.mtx.hgr,no,7,16,0.03,0.014974779319041565,146.893,km1,28803,25422,no
hMetis-R,2cubes_sphere.mtx.hgr,no,8,16,0.03,0.02080706179066838,169.197,km1,28924,25536,no
hMetis-R,2cubes_sphere.mtx.hgr,no,9,16,0.03,0.02427490542244648,117.947,km1,28854,25465,no
hMetis-R,2cubes_sphere.mtx.hgr,no,0,2,0.03,0.02951956804477196,42.387,km1,3958,3958,no
hMetis-R,2cubes_sphere.mtx.hgr,no,1,2,0.03,0.02951956804477196,42.193,km1,3958,3958,no
hMetis-R,2cubes_sphere.mtx.hgr,no,2,2,0.03,0.02802191305718682,55.813,km1,3938,3938,no
hMetis-R,2cubes_sphere.mtx.hgr,no,3,2,0.03,0.02995309975170457,34.129,km1,3959,3959,no
hMetis-R,2cubes_sphere.mtx.hgr,no,4,2,0.03,0.029105742324518236,36.046,km1,3944,3944,no
hMetis-R,2cubes_sphere.mtx.hgr,no,5,2,0.03,0.027608087336932874,41.842,km1,3946,3946,no
hMetis-R,2cubes_sphere.mtx.hgr,no,6,2,0.03,0.02991368777834702,33.315,km1,3944,3944,no
hMetis-R,2cubes_sphere.mtx.hgr,no,7,2,0.03,0.02999251172506212,39.908,km1,3941,3941,no
hMetis-R,2cubes_sphere.mtx.hgr,no,8,2,0.03,0.026622788002995224,35.301,km1,3973,3973,no
hMetis-R,2cubes_sphere.mtx.hgr,no,9,2,0.03,0.02940133212469953,42.025,km1,3933,3933,no
hMetis-R,2cubes_sphere.mtx.hgr,no,0,32,0.03,0.01860025220680961,157.367,km1,40470,34152,no
hMetis-R,2cubes_sphere.mtx.hgr,no,1,32,0.03,0.01860025220680961,203.636,km1,40470,34152,no
hMetis-R,2cubes_sphere.mtx.hgr,no,2,32,0.03,0.015447667087011396,142.666,km1,40001,33730,no
hMetis-R,2cubes_sphere.mtx.hgr,no,3,32,0.03,0.016708701134930726,149.091,km1,39883,33632,no
hMetis-R,2cubes_sphere.mtx.hgr,no,4,32,0.03,0.017654476670870167,143.693,km1,40216,33965,no
hMetis-R,2cubes_sphere.mtx.hgr,no,5,32,0.03,0.023959646910466592,195.697,km1,40515,34149,no
hMetis-R,2cubes_sphere.mtx.hgr,no,6,32,0.03,0.019230769230769162,180.312,km1,40028,33762,no
hMetis-R,2cubes_sphere.mtx.hgr,no,7,32,0.03,0.01733921815889028,150.632,km1,40302,34009,no
hMetis-R,2cubes_sphere.mtx.hgr,no,8,32,0.03,0.02301387137452715,203.55,km1,40275,33930,no
hMetis-R,2cubes_sphere.mtx.hgr,no,9,32,0.03,0.01733921815889028,199.089,km1,40327,34008,no
hMetis-R,2cubes_sphere.mtx.hgr,no,0,4,0.03,0.018365979584597847,81.347,km1,10988,10735,no
hMetis-R,2cubes_sphere.mtx.hgr,no,1,4,0.03,0.018365979584597847,64.082,km1,10988,10735,no
hMetis-R,2cubes_sphere.mtx.hgr,no,2,4,0.03,0.02683955385646164,68.605,km1,11063,10800,no
hMetis-R,2cubes_sphere.mtx.hgr,no,3,4,0.03,0.02577543057580889,65.634,km1,10948,10696,no
hMetis-R,2cubes_sphere.mtx.hgr,no,4,4,0.03,0.02758838135025421,79.356,km1,11042,10788,no
hMetis-R,2cubes_sphere.mtx.hgr,no,5,4,0.03,0.02577543057580889,82.611,km1,10930,10674,no
hMetis-R,2cubes_sphere.mtx.hgr,no,6,4,0.03,0.02987427580498947,91.655,km1,10923,10679,no
hMetis-R,2cubes_sphere.mtx.hgr,no,7,4,0.03,0.02538131084223383,64.597,km1,11043,10795,no
hMetis-R,2cubes_sphere.mtx.hgr,no,8,4,0.03,0.02802191305718682,92.589,km1,11035,10765,no
hMetis-R,2cubes_sphere.mtx.hgr,no,9,4,0.03,0.02372600796121871,94.759,km1,11071,10837,no
hMetis-R,2cubes_sphere.mtx.hgr,no,0,64,0.03,0.022698612862547263,171.392,km1,54513,43660,no
hMetis-R,2cubes_sphere.mtx.hgr,no,1,64,0.03,0.022698612862547263,222.844,km1,54513,43660,no
hMetis-R,2cubes_sphere.mtx.hgr,no,2,64,0.03,0.022698612862547263,240.673,km1,54445,43465,no
hMetis-R,2cubes_sphere.mtx.hgr,no,3,64,0.03,0.024590163934426146,176.345,km1,54887,43776,no
hMetis-R,2cubes_sphere.mtx.hgr,no,4,64,0.03,0.01702395964691039,227.236,km1,54402,43552,no
hMetis-R,2cubes_sphere.mtx.hgr,no,5,64,0.03,0.01828499369482972,224.435,km1,54629,43602,no
hMetis-R,2cubes_sphere.mtx.hgr,no,6,64,0.03,0.02080706179066838,232.38,km1,54547,43547,no
hMetis-R,2cubes_sphere.mtx.hgr,no,7,64,0.03,0.023959646910466592,179.106,km1,54612,43786,no
hMetis-R,2cubes_sphere.mtx.hgr,no,8,64,0.03,0.025851197982345475,177.442,km1,54645,43577,no
hMetis-R,2cubes_sphere.mtx.hgr,no,9,64,0.03,0.020176544766708604,170.48,km1,54661,43650,no
hMetis-R,2cubes_sphere.mtx.hgr,no,0,8,0.03,0.011823126034523623,88.223,km1,19583,18083,no
hMetis-R,2cubes_sphere.mtx.hgr,no,1,8,0.03,0.011823126034523623,113.896,km1,19583,18083,no
hMetis-R,2cubes_sphere.mtx.hgr,no,2,8,0.03,0.028611965003547013,134.946,km1,19370,17918,no
hMetis-R,2cubes_sphere.mtx.hgr,no,3,8,0.03,0.020020493418459795,135.379,km1,19370,17902,no
hMetis-R,2cubes_sphere.mtx.hgr,no,4,8,0.03,0.01986285173799951,90.595,km1,19379,17873,no
hMetis-R,2cubes_sphere.mtx.hgr,no,5,8,0.03,0.024434460471348673,101.628,km1,19505,17999,no
hMetis-R,2cubes_sphere.mtx.hgr,no,6,8,0.03,0.016394734767872565,122.932,km1,19553,18070,no
hMetis-R,2cubes_sphere.mtx.hgr,no,7,8,0.03,0.02514384803342007,97.807,km1,19457,17926,no
hMetis-R,2cubes_sphere.mtx.hgr,no,8,8,0.03,0.02151808938283284,97.083,km1,19426,17942,no
hMetis-R,2cubes_sphere.mtx.hgr,no,9,8,0.03,0.01875935997477729,119.135,km1,19465,18009,no
hMetis-R,2D_54019_highK.mtx.hgr,no,0,128,0.03,0.007092198581560183,46.028,km1,16241,14618,no
hMetis-R,2D_54019_highK.mtx.hgr,no,1,128,0.03,0.007092198581560183,34.383,km1,16241,14618,no
hMetis-R,2D_54019_highK.mtx.hgr,no,2,128,0.03,0.007092198581560183,34.076,km1,16096,14497,no
hMetis-R,2D_54019_highK.mtx.hgr,no,3,128,0.03,0.007092198581560183,33.844,km1,16196,14552,no
hMetis-R,2D_54019_highK.mtx.hgr,no,4,128,0.03,0.007092198581560183,34.396,km1,16165,14558,no
