algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-S,2cubes_sphere.mtx.hgr,no,5,32,0.03,0.00516297,1.8077,km1,41846,35177,no
PaToH-S,2cubes_sphere.mtx.hgr,no,6,32,0.03,0.00547826,1.786,km1,41033,34567,no
PaToH-S,2cubes_sphere.mtx.hgr,no,7,32,0.03,0.00390179,1.80215,km1,42021,35478,no
PaToH-S,2cubes_sphere.mtx.hgr,no,8,32,0.03,0.00768533,1.78947,km1,41797,35203,no
PaToH-S,2cubes_sphere.mtx.hgr,no,9,32,0.03,0.00484767,1.78678,km1,42148,35423,no
PaToH-S,2cubes_sphere.mtx.hgr,no,0,4,0.03,0.0177354,0.898007,km1,11400,11173,no
PaToH-S,2cubes_sphere.mtx.hgr,no,1,4,0.03,0.0177354,0.875652,km1,11400,11173,no
PaToH-S,2cubes_sphere.mtx.hgr,no,2,4,0.03,0.00930123,0.828266,km1,11349,11114,no
PaToH-S,2cubes_sphere.mtx.hgr,no,3,4,0.03,0.00878887,0.805876,km1,12021,11758,no
PaToH-S,2cubes_sphere.mtx.hgr,no,4,4,0.03,0.0180113,0.814141,km1,11551,11296,no
PaToH-S,2cubes_sphere.mtx.hgr,no,5,4,0.03,0.0119024,0.825001,km1,11179,10957,no
PaToH-S,2cubes_sphere.mtx.hgr,no,6,4,0.03,0.0182872,0.871911,km1,11092,10830,no
PaToH-S,2cubes_sphere.mtx.hgr,no,7,4,0.03,0.015686,0.811059,km1,11674,11423,no
PaToH-S,2cubes_sphere.mtx.hgr,no,8,4,0.03,0.0101289,0.826016,km1,11136,10861,no
PaToH-S,2cubes_sphere.mtx.hgr,no,9,4,0.03,0.0095377,0.820304,km1,11659,11404,no
PaToH-S,2cubes_sphere.mtx.hgr,no,0,64,0.03,0.00390179,2.11021,km1,57416,45685,no
PaToH-S,2cubes_sphere.mtx.hgr,no,1,64,0.03,0.00390179,2.09745,km1,57416,45685,no
PaToH-S,2cubes_sphere.mtx.hgr,no,2,64,0.03,0.00390179,2.12533,km1,57776,45892,no
PaToH-S,2cubes_sphere.mtx.hgr,no,3,64,0.03,0.00453238,2.10813,km1,56942,45390,no
PaToH-S,2cubes_sphere.mtx.hgr,no,4,64,0.03,0.00831593,2.18612,km1,57139,45443,no
PaToH-S,2cubes_sphere.mtx.hgr,no,5,64,0.03,0.00453238,2.2182,km1,57787,45958,no
PaToH-S,2cubes_sphere.mtx.hgr,no,6,64,0.03,0.00453238,2.16193,km1,58069,45985,no
PaToH-S,2cubes_sphere.mtx.hgr,no,7,64,0.03,0.00390179,2.2613,km1,56830,45209,no
PaToH-S,2cubes_sphere.mtx.hgr,no,8,64,0.03,0.00453238,2.10591,km1,57106,45363,no
PaToH-S,2cubes_sphere.mtx.hgr,no,9,64,0.03,0.00453238,2.09895,km1,56980,45440,no
PaToH-S,2cubes_sphere.mtx.hgr,no,0,8,0.03,0.00177354,1.1584,km1,20611,19040,no
PaToH-S,2cubes_sphere.mtx.hgr,no,1,8,0.03,0.00177354,1.23567,km1,20611,19040,no
PaToH-S,2cubes_sphere.mtx.hgr,no,2,8,0.03,0.00949829,1.16453,km1,20674,19063,no
PaToH-S,2cubes_sphere.mtx.hgr,no,3,8,0.03,0.00902534,1.23252,km1,20323,18790,no
PaToH-S,2cubes_sphere.mtx.hgr,no,4,8,0.03,3.9412e-05,1.15785,km1,21177,19608,no
PaToH-S,2cubes_sphere.mtx.hgr,no,5,8,0.03,0.00555709,1.24696,km1,20396,18828,no
PaToH-S,2cubes_sphere.mtx.hgr,no,6,8,0.03,3.9412e-05,1.16016,km1,20385,18785,no
PaToH-S,2cubes_sphere.mtx.hgr,no,7,8,0.03,0.00476885,1.1611,km1,20805,19169,no
PaToH-S,2cubes_sphere.mtx.hgr,no,8,8,0.03,0.00839475,1.16254,km1,20360,18807,no
PaToH-S,2cubes_sphere.mtx.hgr,no,9,8,0.03,3.9412e-05,1.17552,km1,20149,18647,no
PaToH-S,2D_54019_highK.mtx.hgr,no,0,128,0.03,0.00942261,0.657558,km1,17975,16282,no
PaToH-S,2D_54019_highK.mtx.hgr,no,1,128,0.03,0.00942261,0.707474,km1,17975,16282,no
PaToH-S,2D_54019_highK.mtx.hgr,no,2,128,0.03,0.00942261,0.658148,km1,17714,16066,no
PaToH-S,2D_54019_highK.mtx.hgr,no,3,128,0.03,0.00705307,0.708441,km1,17930,16245,no
PaToH-S,2D_54019_highK.mtx.hgr,no,4,128,0.03,0.00942261,0.655659,km1,17719,16010,no
PaToH-S,2D_54019_highK.mtx.hgr,no,5,128,0.03,0.002314,0.656064,km1,17663,15955,no
PaToH-S,2D_54019_highK.mtx.hgr,no,6,128,0.03,0.00468354,0.655334,km1,17546,15861,no
PaToH-S,2D_54019_highK.mtx.hgr,no,7,128,0.03,0.00705307,0.700262,km1,17980,16242,no
PaToH-S,2D_54019_highK.mtx.hgr,no,8,128,0.03,0.00468354,0.658636,km1,17769,16071,no
PaToH-S,2D_54019_highK.mtx.hgr,no,9,128,0.03,0.00942261,0.652734,km1,17541,15868,no
PaToH-S,2D_54019_highK.mtx.hgr,no,0,16,0.03,0.000536848,0.36759,km1,4972,4839,no
PaToH-S,2D_54019_highK.mtx.hgr,no,1,16,0.03,0.000536848,0.375919,km1,4972,4839,no
PaToH-S,2D_54019_highK.mtx.hgr,no,2,16,0.03,0.000536848,0.386093,km1,5022,4876,no
PaToH-S,2D_54019_highK.mtx.hgr,no,3,16,0.03,0.000536848,0.391148,km1,4733,4589,no
PaToH-S,2D_54019_highK.mtx.hgr,no,4,16,0.03,0.00142542,0.368966,km1,4828,4692,no
PaToH-S,2D_54019_highK.mtx.hgr,no,5,16,0.03,0.000536848,0.368716,km1,4947,4811,no
PaToH-S,2D_54019_highK.mtx.hgr,no,6,16,0.03,0.000536848,0.368591,km1,5058,4908,no
PaToH-S,2D_54019_highK.mtx.hgr,no,7,16,0.03,0.00172162,0.369221,km1,4841,4691,no
PaToH-S,2D_54019_highK.mtx.hgr,no,8,16,0.03,0.00586831,0.368589,km1,5041,4904,no
PaToH-S,2D_54019_highK.mtx.hgr,no,9,16,0.03,0.00320258,0.380737,km1,4979,4832,no
PaToH-S,2D_54019_highK.mtx.hgr,no,0,2,0.03,1.8512e-05,0.112623,km1,466,466,no
PaToH-S,2D_54019_highK.mtx.hgr,no,1,2,0.03,1.8512e-05,0.106724,km1,466,466,no
PaToH-S,2D_54019_highK.mtx.hgr,no,2,2,0.03,1.8512e-05,0.100157,km1,470,470,no
PaToH-S,2D_54019_highK.mtx.hgr,no,3,2,0.03,0.00797867,0.100335,km1,468,468,no
PaToH-S,2D_54019_highK.mtx.hgr,no,4,2,0.03,0.00542402,0.107686,km1,469,469,no
PaToH-S,2D_54019_highK.mtx.hgr,no,5,2,0.03,1.8512e-05,0.100697,km1,468,468,no
PaToH-S,2D_54019_highK.mtx.hgr,no,6,2,0.03,5.5536e-05,0.101017,km1,471,471,no
PaToH-S,2D_54019_highK.mtx.hgr,no,7,2,0.03,1.8512e-05,0.101492,km1,467,467,no
PaToH-S,2D_54019_highK.mtx.hgr,no,8,2,0.03,1.8512e-05,0.107534,km1,467,467,no
PaToH-S,2D_54019_highK.mtx.hgr,no,9,2,0.03,0.00368389,0.105491,km1,471,471,no
PaToH-S,2D_54019_highK.mtx.hgr,no,0,32,0.03,0.00172162,0.522976,km1,7774,7420,no
