"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","objective","km1","cut","failed"
hMetis-K,av41092.mtx.hgr,no,2,32,0.03,1,0.039688715953307474,1572.5355172157288,km1,13352,5726,no
hMetis-K,av41092.mtx.hgr,no,3,32,0.03,1,0.03735408560311293,4875.652067661285,km1,13378,5850,no
hMetis-K,av41092.mtx.hgr,no,4,32,0.03,1,0.05836575875486383,28221.472952604294,km1,13432,5688,no
hMetis-K,av41092.mtx.hgr,no,5,32,0.03,1,0.028793774319066046,16041.465066432953,km1,13356,5678,no
hMetis-K,av41092.mtx.hgr,no,1,4,0.03,1,0.029981504915798762,21438.321622133255,km1,1584,1226,no
hMetis-K,av41092.mtx.hgr,no,2,4,0.03,1,0.029981504915798762,1006.3824081420898,km1,1586,1228,no
hMetis-K,av41092.mtx.hgr,no,3,4,0.03,1,0.029981504915798762,26557.72355246544,km1,1582,1224,no
hMetis-K,av41092.mtx.hgr,no,4,4,0.03,1,0.029981504915798762,6630.95663690567,km1,1584,1226,no
hMetis-K,av41092.mtx.hgr,no,5,4,0.03,1,0.029981504915798762,2206.658383369446,km1,1588,1230,no
hMetis-K,av41092.mtx.hgr,no,1,64,0.03,1,0.06531881804043538,5366.693612337112,km1,22144,8242,no
hMetis-K,av41092.mtx.hgr,no,2,64,0.03,1,0.04043545878693622,25829.550676345825,km1,22272,8182,no
hMetis-K,av41092.mtx.hgr,no,3,64,0.03,1,0.043545878693623585,17477.665121793747,km1,22376,8362,no
hMetis-K,av41092.mtx.hgr,no,4,64,0.03,1,0.05443234836702948,7237.249044179916,km1,22188,8180,no
hMetis-K,av41092.mtx.hgr,no,5,64,0.03,1,0.05754276827371685,14492.546902179718,km1,22490,8216,no
hMetis-K,av41092.mtx.hgr,no,1,8,0.03,1,0.02978392057621182,17479.508943080902,km1,4000,2664,no
hMetis-K,av41092.mtx.hgr,no,2,8,0.03,1,0.02978392057621182,22020.519842147827,km1,3966,2704,no
hMetis-K,av41092.mtx.hgr,no,3,8,0.03,1,0.028810589838426992,14404.338499307632,km1,3958,2698,no
hMetis-K,av41092.mtx.hgr,no,4,8,0.03,1,0.0295892544286549,23593.027990341187,km1,4018,2752,no
hMetis-K,av41092.mtx.hgr,no,5,8,0.03,1,0.02978392057621182,17893.66306233406,km1,3998,2720,no
hMetis-K,BenElechi1.mtx.hgr,no,1,128,0.03,1,0.029672045809474135,4149.36261177063,km1,153555,138553,no
hMetis-K,BenElechi1.mtx.hgr,no,2,128,0.03,1,0.029672045809474135,23596.614812850952,km1,155503,139279,no
hMetis-K,BenElechi1.mtx.hgr,no,3,128,0.03,1,0.029672045809474135,13137.937419891357,km1,153921,138603,no
hMetis-K,BenElechi1.mtx.hgr,no,4,128,0.03,1,0.029672045809474135,13559.272221326828,km1,155533,141157,no
hMetis-K,BenElechi1.mtx.hgr,no,5,128,0.03,1,0.029672045809474135,17328.50248670578,km1,155645,139777,no
hMetis-K,BenElechi1.mtx.hgr,no,1,16,0.03,1,0.02993232691306602,1208.9994266033173,km1,108900,107388,no
hMetis-K,BenElechi1.mtx.hgr,no,2,16,0.03,1,0.02993232691306602,10203.413902521133,km1,120551,118802,no
hMetis-K,BenElechi1.mtx.hgr,no,3,16,0.03,1,0.02993232691306602,2618.6518788337708,km1,124555,122653,no
hMetis-K,BenElechi1.mtx.hgr,no,4,16,0.03,1,0.02993232691306602,6687.987036943436,km1,118362,116016,no
hMetis-K,BenElechi1.mtx.hgr,no,5,16,0.03,1,0.02993232691306602,3651.4766783714294,km1,116784,115800,no
hMetis-K,BenElechi1.mtx.hgr,no,1,2,0.03,1,0.006320310402889273,3955.712682247162,km1,66495,66495,no
hMetis-K,BenElechi1.mtx.hgr,no,2,2,0.03,1,0.012591815320041944,8440.93180179596,km1,65328,65328,no
hMetis-K,BenElechi1.mtx.hgr,no,3,2,0.03,1,0.007939025679819744,12754.779231071472,km1,64057,64057,no
hMetis-K,BenElechi1.mtx.hgr,no,4,2,0.03,1,0.007491642060567516,4978.058013677597,km1,66081,66081,no
hMetis-K,BenElechi1.mtx.hgr,no,5,2,0.03,1,0.024516622335017058,13725.454521894455,km1,64467,64467,no
hMetis-K,BenElechi1.mtx.hgr,no,1,32,0.03,1,0.02993232691306602,3913.291981458664,km1,118248,115476,no
