"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","objective","km1","cut","failed"
hMetis-R,av41092.mtx.hgr,no,5,32,0.03,1,0.021789883268482413,22432.479618787766,km1,13164,5782,no
hMetis-R,av41092.mtx.hgr,no,1,4,0.03,1,0.014796067361043441,20658.016745328903,km1,1606,1244,no
hMetis-R,av41092.mtx.hgr,no,2,4,0.03,1,0.016353548135890295,519.8591063022614,km1,1612,1260,no
hMetis-R,av41092.mtx.hgr,no,3,4,0.03,1,0.018300399104448584,7201.608979225159,km1,1612,1260,no
hMetis-R,av41092.mtx.hgr,no,4,4,0.03,1,0.01684026087802981,1626.1892943382263,km1,1612,1260,no
hMetis-R,av41092.mtx.hgr,no,5,4,0.03,1,0.0187871118465881,1246.0114312171936,km1,1612,1260,no
hMetis-R,av41092.mtx.hgr,no,1,64,0.03,1,0.02488335925349916,18305.275666475296,km1,21902,8384,no
hMetis-R,av41092.mtx.hgr,no,2,64,0.03,1,0.02021772939346822,16182.713319301605,km1,21448,8430,no
hMetis-R,av41092.mtx.hgr,no,3,64,0.03,1,0.018662519440124425,21077.655445814133,km1,21702,8602,no
hMetis-R,av41092.mtx.hgr,no,4,64,0.03,1,0.01710730948678063,23521.745631456375,km1,21474,8200,no
hMetis-R,av41092.mtx.hgr,no,5,64,0.03,1,0.02488335925349916,27350.798803329468,km1,21824,8178,no
hMetis-R,av41092.mtx.hgr,no,1,8,0.03,1,0.019077282460580047,22369.742193460464,km1,3942,2682,no
hMetis-R,av41092.mtx.hgr,no,2,8,0.03,1,0.01654662254233985,6427.295193195343,km1,3944,2684,no
hMetis-R,av41092.mtx.hgr,no,3,8,0.03,1,0.017130620985010614,8186.87396812439,km1,3944,2686,no
hMetis-R,av41092.mtx.hgr,no,4,8,0.03,1,0.01674128868989677,21030.424506902695,km1,3936,2676,no
hMetis-R,av41092.mtx.hgr,no,5,8,0.03,1,0.02082927778859256,2397.273921728134,km1,3930,2674,no
hMetis-R,BenElechi1.mtx.hgr,no,1,128,0.03,1,0.015096304008328953,17053.536046028137,km1,179428,143236,no
hMetis-R,BenElechi1.mtx.hgr,no,2,128,0.03,1,0.015096304008328953,26931.921897649765,km1,180162,143442,no
hMetis-R,BenElechi1.mtx.hgr,no,3,128,0.03,1,0.02186361270171777,13529.776800870895,km1,191166,152172,no
hMetis-R,BenElechi1.mtx.hgr,no,4,128,0.03,1,0.019260801665799132,7566.096676826477,km1,175096,139462,no
hMetis-R,BenElechi1.mtx.hgr,no,5,128,0.03,1,0.019260801665799132,24742.027673721313,km1,180222,142542,no
