"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","objective","km1","cut","failed"
PaToH-D,as-caida.mtx.hgr,no,2,64,0.03,1,0.004073319755600879,18069.940328359604,km1,9099,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,3,64,0.03,1,0.008146639511201537,16876.83382987976,km1,8991,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,4,64,0.03,1,0.006109979633401208,8943.205474615097,km1,9042,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,5,64,0.03,1,0.004073319755600879,6112.488008022308,km1,9076,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,1,8,0.03,1,0.00025490695895991067,76.91520357131958,km1,2785,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,2,8,0.03,1,0.00025490695895991067,3381.5156950950623,km1,2796,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,3,8,0.03,1,0.0,6613.887620210648,km1,2824,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,4,8,0.03,1,0.0,23223.91465330124,km1,2797,2147483647,no
PaToH-D,as-caida.mtx.hgr,no,5,8,0.03,1,0.004078511343359681,19841.453020334244,km1,2783,2147483647,no
PaToH-D,av41092.mtx.hgr,no,1,128,0.03,1,0.0031055900621117516,6106.9621748924255,km1,28688,2147483647,no
PaToH-D,av41092.mtx.hgr,no,2,128,0.03,1,0.0,14711.227317810059,km1,28580,2147483647,no
PaToH-D,av41092.mtx.hgr,no,3,128,0.03,1,0.0031055900621117516,23308.67012166977,km1,28642,2147483647,no
PaToH-D,av41092.mtx.hgr,no,4,128,0.03,1,0.0,15952.478910446167,km1,28706,2147483647,no
PaToH-D,av41092.mtx.hgr,no,5,128,0.03,1,0.0,651.1498754024506,km1,28674,2147483647,no
PaToH-D,av41092.mtx.hgr,no,1,16,0.03,1,0.001946282600233662,2534.7396280765533,km1,7558,2147483647,no
PaToH-D,av41092.mtx.hgr,no,2,16,0.03,1,0.004671078240560567,1447.7638235092163,km1,7606,2147483647,no
PaToH-D,av41092.mtx.hgr,no,3,16,0.03,1,0.0007785130400934648,17634.504878759384,km1,7538,2147483647,no
PaToH-D,av41092.mtx.hgr,no,4,16,0.03,1,0.0015570260801869296,3474.0855860710144,km1,7612,2147483647,no
PaToH-D,av41092.mtx.hgr,no,5,16,0.03,1,0.0,15364.097548246384,km1,7604,2147483647,no
PaToH-D,av41092.mtx.hgr,no,1,2,0.03,1,0.0,517.3994817733765,km1,632,2147483647,no
PaToH-D,av41092.mtx.hgr,no,2,2,0.03,1,0.0,1738.053474187851,km1,632,2147483647,no
PaToH-D,av41092.mtx.hgr,no,3,2,0.03,1,0.0,492.2778296470642,km1,632,2147483647,no
PaToH-D,av41092.mtx.hgr,no,4,2,0.03,1,0.0,507.29179549217224,km1,632,2147483647,no
PaToH-D,av41092.mtx.hgr,no,5,2,0.03,1,0.0,684.7883720397949,km1,632,2147483647,no
PaToH-D,av41092.mtx.hgr,no,1,32,0.03,1,0.0,23058.901933670044,km1,12826,2147483647,no
PaToH-D,av41092.mtx.hgr,no,2,32,0.03,1,0.0038910505836575737,25633.97824025154,km1,12882,2147483647,no
PaToH-D,av41092.mtx.hgr,no,3,32,0.03,1,0.0015564202334630295,12614.938172578812,km1,12784,2147483647,no
PaToH-D,av41092.mtx.hgr,no,4,32,0.03,1,0.003112840466926059,14566.833614110947,km1,12738,2147483647,no
PaToH-D,av41092.mtx.hgr,no,5,32,0.03,1,0.0007782101167315147,21063.666959047318,km1,12762,2147483647,no
PaToH-D,av41092.mtx.hgr,no,1,4,0.03,1,0.0010707680327071145,342.73375415802,km1,1616,2147483647,no
PaToH-D,av41092.mtx.hgr,no,2,4,0.03,1,0.009150199552224292,14327.00852394104,km1,1610,2147483647,no
PaToH-D,av41092.mtx.hgr,no,3,4,0.03,1,0.005061812518251774,6033.329554080963,km1,1614,2147483647,no
PaToH-D,av41092.mtx.hgr,no,4,4,0.03,1,0.004283072130828458,20474.998892068863,km1,1610,2147483647,no
PaToH-D,av41092.mtx.hgr,no,5,4,0.03,1,0.004088387033972518,10135.854634284973,km1,1614,2147483647,no
PaToH-D,av41092.mtx.hgr,no,1,64,0.03,1,0.0031104199066873672,9078.861510038376,km1,19552,2147483647,no
PaToH-D,av41092.mtx.hgr,no,2,64,0.03,1,0.0015552099533437946,6567.481594800949,km1,19598,2147483647,no
PaToH-D,av41092.mtx.hgr,no,3,64,0.03,1,0.0031104199066873672,14514.288676261902,km1,19586,2147483647,no
PaToH-D,av41092.mtx.hgr,no,4,64,0.03,1,0.0015552099533437946,6016.470236778259,km1,19524,2147483647,no
PaToH-D,av41092.mtx.hgr,no,5,64,0.03,1,0.004665629860031162,20620.93461585045,km1,19532,2147483647,no
PaToH-D,av41092.mtx.hgr,no,1,8,0.03,1,0.011679968853416378,27919.162903785706,km1,4120,2147483647,no
PaToH-D,av41092.mtx.hgr,no,2,8,0.03,1,0.00447732139380963,18233.969373703003,km1,4068,2147483647,no
PaToH-D,av41092.mtx.hgr,no,3,8,0.03,1,0.006229316721822142,768.5044822692871,km1,4084,2147483647,no
PaToH-D,av41092.mtx.hgr,no,4,8,0.03,1,0.00311465836091096,11994.674663305283,km1,4084,2147483647,no
