"algorithm","graph","timeout","seed","k","epsilon","imbalance","totalPartitionTime","objective","km1","cut","failed"
"KaHyPar-R","av41092.mtx.hgr","no",5,16,0.03,0.0264694,5830.76,"km1",7178,4044,"no"
"KaHyPar-R","av41092.mtx.hgr","no",1,2,0.03,0,18.2724,"km1",632,632,"no"
"KaHyPar-R","av41092.mtx.hgr","no",2,2,0.03,0,32.3254,"km1",632,632,"no"
"KaHyPar-R","av41092.mtx.hgr","no",3,2,0.03,0,19.7174,"km1",632,632,"no"
"KaHyPar-R","av41092.mtx.hgr","no",4,2,0.03,0,22.6207,"km1",632,632,"no"
"KaHyPar-R","av41092.mtx.hgr","no",5,2,0.03,0,16.7608,"km1",632,632,"no"
"KaHyPar-R","av41092.mtx.hgr","no",1,32,0.03,0.029572,27584.1,"km1",12168,7230,"no"
"KaHyPar-R","av41092.mtx.hgr","no",2,32,0.03,0.029572,8441.09,"km1",12176,6586,"no"
"KaHyPar-R","av41092.mtx.hgr","no",3,32,0.03,0.029572,16816.4,"km1",12110,6670,"no"
"KaHyPar-R","av41092.mtx.hgr","no",4,32,0.03,0.029572,14808.3,"km1",12132,6574,"no"
"KaHyPar-R","av41092.mtx.hgr","no",5,32,0.03,0.029572,13965.3,"km1",12138,7506,"no"
"KaHyPar-R","av41092.mtx.hgr","no",1,4,0.03,0.0297868,1627.33,"km1",1574,1226,"no"
"KaHyPar-R","av41092.mtx.hgr","no",2,4,0.03,0.0297868,639.497,"km1",1574,1226,"no"
"KaHyPar-R","av41092.mtx.hgr","no",3,4,0.03,0.0298842,32.8613,"km1",1574,1222,"no"
"KaHyPar-R","av41092.mtx.hgr","no",4,4,0.03,0.0299815,2764.89,"km1",1574,1226,"no"
"KaHyPar-R","av41092.mtx.hgr","no",5,4,0.03,0.0296895,3359.75,"km1",1574,1222,"no"
"KaHyPar-R","av41092.mtx.hgr","no",1,64,0.03,0.029549,5495.89,"km1",18366,10486,"no"
"KaHyPar-R","av41092.mtx.hgr","no",2,64,0.03,0.029549,18521.6,"km1",18526,9944,"no"
"KaHyPar-R","av41092.mtx.hgr","no",3,64,0.03,0.029549,1655.79,"km1",18402,10448,"no"
"KaHyPar-R","av41092.mtx.hgr","no",4,64,0.03,0.029549,12895.1,"km1",18574,10380,"no"
"KaHyPar-R","av41092.mtx.hgr","no",5,64,0.03,0.029549,25969.7,"km1",18554,10434,"no"
"KaHyPar-R","av41092.mtx.hgr","no",1,8,0.03,0.0291999,4801.49,"km1",3902,2648,"no"
"KaHyPar-R","av41092.mtx.hgr","no",2,8,0.03,0.0276426,17535.2,"km1",3902,2654,"no"
"KaHyPar-R","av41092.mtx.hgr","no",3,8,0.03,0.0280319,20098.4,"km1",3898,2638,"no"
"KaHyPar-R","av41092.mtx.hgr","no",4,8,0.03,0.0297839,4233.72,"km1",3902,2648,"no"
"KaHyPar-R","av41092.mtx.hgr","no",5,8,0.03,0.0290053,25756.8,"km1",3902,2654,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",1,128,0.03,0.0275898,14984.8,"km1",52488,47766,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",2,128,0.03,0.0291515,8736.49,"km1",52491,47721,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",3,128,0.03,0.0275898,399.642,"km1",52488,47682,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",4,128,0.03,0.0275898,12453.5,"km1",52461,47703,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",5,128,0.03,0.0275898,10114,"km1",52458,47766,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",1,16,0.03,0.0275898,8808.18,"km1",13560,13320,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",2,16,0.03,0.0299323,23770.6,"km1",13566,13326,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",3,16,0.03,0.0162676,5125.66,"km1",13566,13326,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",4,16,0.03,0.0299323,11419.8,"km1",13566,13326,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",5,16,0.03,0.0275898,143.835,"km1",13554,13314,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",1,2,0.03,0.0267861,7.84358,"km1",1284,1284,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",2,2,0.03,0.0268349,7.81705,"km1",1284,1284,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",3,2,0.03,0.0267861,9.15452,"km1",1284,1284,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",4,2,0.03,0.0267861,10.2524,"km1",1284,1284,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",5,2,0.03,0.0268349,9.8735,"km1",1284,1284,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",1,32,0.03,0.0260281,28626.2,"km1",21940,21076,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",2,32,0.03,0.0291515,19157.6,"km1",22030,21166,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",3,32,0.03,0.0252473,16404.9,"km1",22054,21190,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",4,32,0.03,0.0260281,3043.08,"km1",22144,21280,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",5,32,0.03,0.0299323,11055.7,"km1",22060,21172,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",1,4,0.03,0.0265337,5.09426,"km1",3396,3396,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",2,4,0.03,0.0264361,4.55265,"km1",3396,3396,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",3,4,0.03,0.0264361,4.98185,"km1",3396,3396,"no"
"KaHyPar-R","BenElechi1.mtx.hgr","no",4,4,0.03,0.0264361,4.78516,"km1",3396,3396,"no"
