"graph","k","seed","epsilon","km1","imbalance","totalPartitionTime","failed","timeout","algorithm","objective","cut"
"sat14_atco_enc1_opt1_15_240.cnf.dual.hgr",128,6,0.03,14380,0.03,599.58,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.dual.hgr",128,7,0.03,14318,0.03,577.2,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.dual.hgr",128,8,0.03,13525,0.03,584.74,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.dual.hgr",128,9,0.03,14460,0.03,588.1,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.dual.hgr",128,10,0.03,14479,0.03,587.12,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",2,1,0.03,934,0.006,25.2,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",2,2,0.03,933,0.007,25.16,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",2,3,0.03,937,0.011,25.14,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",2,4,0.03,968,0.001,25.19,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",2,5,0.03,934,0.006,25.41,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",2,6,0.03,973,0,25.34,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",2,7,0.03,934,0.006,25.28,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",2,8,0.03,1050,0.007,25.36,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",2,9,0.03,934,0.007,25.31,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",2,10,0.03,1062,0.016,25.41,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",4,1,0.03,1529,0.02,51.85,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",4,2,0.03,1525,0.027,51.6,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",4,3,0.03,1679,0.022,51.91,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",4,4,0.03,1561,0.018,51.19,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",4,5,0.03,1541,0.008,52.06,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",4,6,0.03,1758,0.019,51.63,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",4,7,0.03,1813,0.022,51.68,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",4,8,0.03,1530,0.014,51.97,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",4,9,0.03,1618,0.013,51.96,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",4,10,0.03,1729,0.019,51.3,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",8,1,0.03,2333,0.03,77.42,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",8,2,0.03,2200,0.03,77.18,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",8,3,0.03,2430,0.03,79.26,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",8,4,0.03,2219,0.02,76.6,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",8,5,0.03,2242,0.023,76.95,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",8,6,0.03,2125,0.014,77.76,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",8,7,0.03,2592,0.03,75.84,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",8,8,0.03,2117,0.026,76.86,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",8,9,0.03,2315,0.019,77.49,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",8,10,0.03,2200,0.022,76.82,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",16,1,0.03,3306,0.03,101.01,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",16,2,0.03,3184,0.03,103.32,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",16,3,0.03,3544,0.03,102.9,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",16,4,0.03,3055,0.03,100.26,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",16,5,0.03,3323,0.03,101.65,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",16,6,0.03,2991,0.03,101.52,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",16,7,0.03,3223,0.03,100.87,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",16,8,0.03,3159,0.03,101.3,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",16,9,0.03,3154,0.027,103.97,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",16,10,0.03,3113,0.03,104.79,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",32,1,0.03,6634,0.03,128.21,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",32,2,0.03,6502,0.03,125.46,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",32,3,0.03,7152,0.03,125.37,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",32,4,0.03,5235,0.03,122.17,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",32,5,0.03,4947,0.03,128.14,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",32,6,0.03,5902,0.03,125.04,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",32,7,0.03,6493,0.03,125.82,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",32,8,0.03,6174,0.03,126.98,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",32,9,0.03,6992,0.03,126.63,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",32,10,0.03,5398,0.03,127.45,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",64,1,0.03,10269,0.03,148.64,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",64,2,0.03,12327,0.03,148.4,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",64,3,0.03,11156,0.03,149.48,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",64,4,0.03,9724,0.03,145.5,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",64,5,0.03,10753,0.03,148.56,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",64,6,0.03,12670,0.03,147.75,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",64,7,0.03,11727,0.03,148.01,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",64,8,0.03,11368,0.03,150.06,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",64,9,0.03,11529,0.03,150.03,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",64,10,0.03,12209,0.03,148.52,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",128,1,0.03,25967,0.03,170.81,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",128,2,0.03,25918,0.03,169.05,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",128,3,0.03,27641,0.029,168.21,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",128,4,0.03,24977,0.029,166.98,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",128,5,0.03,25905,0.029,173.3,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",128,6,0.03,24059,0.029,169.22,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",128,7,0.03,24804,0.029,170.91,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",128,8,0.03,26270,0.029,169.51,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",128,9,0.03,25288,0.029,171.63,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.hgr",128,10,0.03,29205,0.03,168.65,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",2,1,0.03,1654,0.029,30.47,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",2,2,0.03,1735,0.029,30.53,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",2,3,0.03,1662,0.014,30.56,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",2,4,0.03,1658,0.027,30.59,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",2,5,0.03,1766,0.027,31.8,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",2,6,0.03,1670,0.029,30.6,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",2,7,0.03,1664,0.012,30.7,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",2,8,0.03,1664,0.027,30.43,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",2,9,0.03,1777,0.026,30.88,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",2,10,0.03,1658,0.026,30.55,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",4,1,0.03,2951,0.028,59,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",4,2,0.03,3060,0.03,58.82,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",4,3,0.03,3008,0.016,59.11,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",4,4,0.03,2709,0.023,59.81,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",4,5,0.03,3075,0.03,59.42,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",4,6,0.03,2691,0.016,59.33,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",4,7,0.03,2984,0.026,59.92,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",4,8,0.03,3072,0.03,58.98,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",4,9,0.03,2701,0.028,59.76,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",4,10,0.03,2905,0.028,59.56,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",8,1,0.03,4067,0.029,85.28,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",8,2,0.03,3945,0.03,86,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",8,3,0.03,4194,0.03,86.17,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",8,4,0.03,3813,0.029,86.64,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",8,5,0.03,3805,0.024,86.51,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",8,6,0.03,3631,0.028,87.07,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",8,7,0.03,3930,0.03,86.29,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",8,8,0.03,3736,0.03,87.89,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",8,9,0.03,3912,0.026,85.74,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",8,10,0.03,4111,0.03,86.44,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",16,1,0.03,5766,0.03,108.57,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",16,2,0.03,5946,0.03,112.43,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",16,3,0.03,5907,0.03,111.93,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",16,4,0.03,5766,0.03,114.74,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",16,5,0.03,5689,0.03,108.59,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",16,6,0.03,5805,0.03,112.11,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",16,7,0.03,5789,0.03,112.49,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",16,8,0.03,5562,0.03,108.84,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",16,9,0.03,5641,0.03,112.85,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",16,10,0.03,5695,0.03,113.21,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",32,1,0.03,8068,0.03,137.64,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",32,2,0.03,8307,0.03,138.68,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",32,3,0.03,9228,0.03,138.22,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",32,4,0.03,12624,0.03,134.97,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",32,5,0.03,7965,0.03,136.41,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",32,6,0.03,9751,0.03,139.42,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",32,7,0.03,8086,0.03,147.02,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",32,8,0.03,12452,0.03,138.21,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",32,9,0.03,8137,0.03,140.43,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",32,10,0.03,12302,0.03,136.8,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",64,1,0.03,36730,0.03,161.55,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",64,2,0.03,33930,0.03,158.59,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",64,3,0.03,28438,0.03,162.75,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",64,4,0.03,38268,0.03,158.85,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",64,5,0.03,29461,0.03,159.2,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",64,6,0.03,29527,0.03,159.78,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",64,7,0.03,31311,0.03,157.8,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",64,8,0.03,29690,0.03,162.02,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",64,9,0.03,35785,0.03,162.38,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",64,10,0.03,35236,0.03,158.54,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",128,1,0.03,82614,0.03,182.11,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",128,2,0.03,78553,0.03,178.71,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",128,3,0.03,80196,0.03,181.25,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",128,4,0.03,79680,0.03,181.08,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",128,5,0.03,80333,0.03,184.6,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",128,6,0.03,85459,0.03,182.13,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",128,7,0.03,93347,0.03,184.31,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",128,8,0.03,95105,0.03,183.3,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",128,9,0.03,85623,0.03,183.72,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt1_15_240.cnf.primal.hgr",128,10,0.03,82449,0.03,182.34,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",2,1,0.03,549,0.024,70.52,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",2,2,0.03,520,0.03,70.12,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",2,3,0.03,550,0.016,70.82,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",2,4,0.03,534,0.016,71.51,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",2,5,0.03,531,0.028,70.26,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",2,6,0.03,522,0.017,71.67,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",2,7,0.03,562,0.029,70.65,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",2,8,0.03,535,0.03,69.97,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",2,9,0.03,535,0.016,71.61,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",2,10,0.03,528,0.03,70.66,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",4,1,0.03,890,0.03,136.27,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",4,2,0.03,1010,0.03,136.41,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",4,3,0.03,925,0.03,135.76,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",4,4,0.03,1007,0.03,137.59,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",4,5,0.03,882,0.03,137.11,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",4,6,0.03,883,0.03,137.79,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",4,7,0.03,963,0.03,138.1,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",4,8,0.03,1024,0.03,138.78,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",4,9,0.03,1052,0.025,138.38,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",4,10,0.03,976,0.029,137.04,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",8,1,0.03,1529,0.03,198.24,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",8,2,0.03,1704,0.03,198.42,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",8,3,0.03,1456,0.03,199.62,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",8,4,0.03,1357,0.03,204.61,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",8,5,0.03,1596,0.03,199.29,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",8,6,0.03,1353,0.03,203.18,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",8,7,0.03,1378,0.03,199.9,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",8,8,0.03,1558,0.03,199.68,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",8,9,0.03,1559,0.03,198.72,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",8,10,0.03,1427,0.03,200.16,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",16,1,0.03,2700,0.03,257.32,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",16,2,0.03,2901,0.03,262.16,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",16,3,0.03,2743,0.03,259.41,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",16,4,0.03,2727,0.03,262.42,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",16,5,0.03,2884,0.03,256.67,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",16,6,0.03,2572,0.03,256.08,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",16,7,0.03,2757,0.03,258.25,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",16,8,0.03,2656,0.03,260.71,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",16,9,0.03,2863,0.03,262.78,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",16,10,0.03,2694,0.03,258.67,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",32,1,0.03,4244,0.03,311.31,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",32,2,0.03,4283,0.03,310.55,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",32,3,0.03,4277,0.03,312.2,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",32,4,0.03,4301,0.03,306.47,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",32,5,0.03,4446,0.03,310.28,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",32,6,0.03,4366,0.03,315.7,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",32,7,0.03,4216,0.03,309.21,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",32,8,0.03,4170,0.03,317.64,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",32,9,0.03,4158,0.03,332.36,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",32,10,0.03,4096,0.03,311.93,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",64,1,0.03,6789,0.03,357.56,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",64,2,0.03,6852,0.03,359.82,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",64,3,0.03,6898,0.03,364.42,"no","no","Zoltan-AlgD","km1",0
"sat14_atco_enc1_opt2_05_4.cnf.dual.hgr",64,4,0.03,6837,0.03,365.07,"no","no","Zoltan-AlgD","km1",0
