"graph","k","epsilon","seed","km1","imbalance","totalPartitionTime","objective","algorithm","failed","timeout","cut"
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",2,0.03,5,537,0.0128275999687,719.217,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",2,0.03,6,535,0.0128309706855,763.309,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",2,0.03,7,536,0.0128724305026,760.777,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",2,0.03,8,536,0.0128990591655,837.504,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",2,0.03,9,570,0.020118797544,1075.879,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",2,0.03,10,534,0.01295804671,953.235,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",4,0.03,1,1723,0.0178216540242,1518.541,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",4,0.03,2,1691,0.0169331330678,1764.595,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",4,0.03,3,1750,0.0124130017986,1684.973,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",4,0.03,4,1760,0.0046509150822,1703.613,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",4,0.03,5,1639,0.0089270064529,1644.477,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",4,0.03,6,1651,0.0129064747425,1743.309,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",4,0.03,7,1785,0.00379879786755,1688.537,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",4,0.03,8,1685,0.0053553948997,1613.598,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",4,0.03,9,1793,0.00600392081782,1572.02,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",4,0.03,10,1656,0.0139116225013,1700.88,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",8,0.03,1,3164,0.00801017147511,2101.319,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",8,0.03,2,3298,0.00884476096225,2148.214,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",8,0.03,3,3439,0.0130986056019,2411.33,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",8,0.03,4,3253,0.00786994965497,2271.91,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",8,0.03,5,3477,0.00712030223195,2164.687,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",8,0.03,6,3130,0.0105813542731,2264.857,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",8,0.03,7,3013,0.00828387368171,1987.713,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",8,0.03,8,3068,0.00700569785973,1940.174,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",8,0.03,9,3076,0.00585426099056,2166.496,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",8,0.03,10,3376,0.00887037841015,2163.863,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",16,0.03,1,6721,0.0105678714058,2876.516,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",16,0.03,2,6429,0.0103548421021,2827.564,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",16,0.03,3,6310,0.00722951345725,2482.285,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",16,0.03,4,6384,0.00341386200555,2818.777,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",16,0.03,5,6436,0.00533382231199,2748.694,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",16,0.03,6,6575,0.00769062751961,2848.76,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",16,0.03,7,6323,0.00492933629237,2869.027,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",16,0.03,8,6419,0.00590819245984,2538.219,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",16,0.03,9,6319,0.00758276458105,2604.321,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",16,0.03,10,6490,0.00982361712971,2592.043,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",32,0.03,1,11322,0.011816353056,2911.283,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",32,0.03,2,11276,0.0086128324192,3240.09,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",32,0.03,3,11593,0.00819216809315,2765.808,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",32,0.03,4,11522,0.00661737343667,3094.644,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",32,0.03,5,11624,0.00797644279774,2943.323,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",32,0.03,6,11365,0.011228501626,3152.3,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",32,0.03,7,11745,0.0067144498196,3178.344,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",32,0.03,8,11169,0.0100581918984,3047.282,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",32,0.03,9,11443,0.0109642381392,2927.076,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",32,0.03,10,11396,0.00848339724195,2978.772,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",64,0.03,1,18458,0.00526366882031,3583.419,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",64,0.03,2,18134,0.0097723031787,3580.122,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",64,0.03,3,18831,0.00691395842996,3564.368,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",64,0.03,4,18288,0.00668744809138,3356.243,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",64,0.03,5,18661,0.0117677513995,3577.409,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",64,0.03,6,18325,0.00992331007108,3489.488,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",64,0.03,7,18243,0.00793864805686,3428.25,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",64,0.03,8,18255,0.0107754203924,3326.421,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",64,0.03,9,18012,0.0144750892559,3448.622,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",64,0.03,10,18205,0.00708653773554,3378.632,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",128,0.03,1,28566,0.0133963241004,3695.559,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",128,0.03,2,28698,0.0112391060488,3656.762,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",128,0.03,3,29075,0.0105703684528,3652.324,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",128,0.03,4,29150,0.00560876693416,3975.089,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",128,0.03,5,28768,0.0082190007766,3627.505,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",128,0.03,6,29618,0.0106350849944,3527.152,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",128,0.03,7,28670,0.00811113987402,3755.797,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",128,0.03,8,28563,0.0082190007766,3930.306,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",128,0.03,9,28696,0.0126197256019,3671.444,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.dual.hgr",128,0.03,10,28902,0.00791699024937,3748.504,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",2,0.03,1,318,0.0210341899923,1083.417,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",2,0.03,2,436,0.0249349756748,1074.196,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",2,0.03,3,318,0.0210341899923,1077.438,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",2,0.03,4,318,0.0210341899923,1075.597,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",2,0.03,5,318,0.0210341899923,1072.745,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",2,0.03,6,318,0.0210341899923,1081.106,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",2,0.03,7,318,0.0210341899923,1079.914,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",2,0.03,8,318,0.0210341899923,1064.008,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",2,0.03,9,318,0.0210341899923,1049.936,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",2,0.03,10,391,0.0126221311807,1172.228,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",4,0.03,1,3525,0.0258331873374,2177.163,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",4,0.03,2,3689,0.0170356993653,2291.341,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",4,0.03,3,3559,0.0171246445561,2055.192,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",4,0.03,4,3560,0.0227457110898,2184.973,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",4,0.03,5,3520,0.0172553670337,2297.954,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",4,0.03,6,3565,0.0142042774551,2177.99,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",4,0.03,7,3566,0.0143336522782,2009.494,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",4,0.03,8,3636,0.0142810937563,2131.955,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",4,0.03,9,3605,0.0206204600892,2204.861,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",4,0.03,10,3541,0.0168052504616,2314.436,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",8,0.03,1,8836,0.00956295567565,3064.888,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",8,0.03,2,8515,0.0182364594423,3208.489,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",8,0.03,3,8657,0.00923412800022,3236.915,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",8,0.03,4,8377,0.0160155249788,2837.781,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",8,0.03,5,8599,0.0184979043974,2943.645,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",8,0.03,6,8624,0.0144926754983,2909.73,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",8,0.03,7,9091,0.0155034163039,2904.546,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",8,0.03,8,8441,0.0135627939571,2814.75,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",8,0.03,9,8401,0.0128242793418,2755.002,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",8,0.03,10,8600,0.0239936390712,2908.837,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",16,0.03,1,19052,0.0196271858896,3399.469,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",16,0.03,2,17716,0.019276796688,3373.983,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",16,0.03,3,19409,0.0184466438105,3270.947,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",16,0.03,4,19389,0.0245110722988,3501.022,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",16,0.03,5,19253,0.0193199215128,3317.248,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",16,0.03,6,18943,0.0115358906354,3439.782,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",16,0.03,7,18990,0.0205759320353,3365.25,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",16,0.03,8,19532,0.0166623541842,3503.199,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",16,0.03,9,18967,0.0222524095996,3565.122,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",16,0.03,10,18179,0.0251256010522,3572.913,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",32,0.03,1,36136,0.0189102356772,4004.537,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",32,0.03,2,34794,0.0169803997671,3769.277,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",32,0.03,3,35941,0.0172175863036,3813.014,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",32,0.03,4,34472,0.0214438191345,3887.068,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",32,0.03,5,34983,0.024042089829,4065.756,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",32,0.03,6,35128,0.023988183798,3979.184,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",32,0.03,7,35403,0.0152877503935,4115.402,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",32,0.03,8,35060,0.0226297518166,4119.247,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",32,0.03,9,32225,0.0207969467624,3809.457,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",32,0.03,10,33737,0.0245056816957,3916.62,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",64,0.03,1,59053,0.0225327209608,4204.236,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",64,0.03,2,58377,0.0190396101516,4183.03,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",64,0.03,3,56427,0.0210017896802,4338.481,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",64,0.03,4,58030,0.019168984626,4324.096,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",64,0.03,5,58875,0.0234167798693,4245.877,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",64,0.03,6,56347,0.0215408499903,4207.526,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",64,0.03,7,59140,0.0212174138043,4243.973,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",64,0.03,8,58669,0.0169911809733,4436.778,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",64,0.03,9,58723,0.0211096017422,4314.429,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",64,0.03,10,59675,0.0187377363779,4321.821,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",128,0.03,1,96598,0.0146621242831,4611.249,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",128,0.03,2,97923,0.0172495579801,4814.236,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",128,0.03,3,99150,0.0167320712407,4939.852,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",128,0.03,4,98597,0.0173789296649,5034.336,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",128,0.03,5,99219,0.0210013368407,5277.025,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",128,0.03,6,97606,0.02596058476,5231.681,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",128,0.03,7,98241,0.0180257880892,4668.074,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",128,0.03,8,96757,0.0175083013498,4369.283,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",128,0.03,9,94864,0.0192763810427,4580.398,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.hgr",128,0.03,10,97808,0.0215188235801,4655.285,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",2,0.03,1,318,0.0210813294862,474.428,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",2,0.03,2,318,0.0210813294862,475.132,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",2,0.03,3,318,0.0210813294862,470.075,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",2,0.03,4,318,0.0210813294862,462.048,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",2,0.03,5,318,0.0210813294862,470.614,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",2,0.03,6,318,0.0210813294862,467.055,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",2,0.03,7,318,0.0210813294862,463.302,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",2,0.03,8,318,0.0210813294862,463.215,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",2,0.03,9,318,0.0210813294862,461.267,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",2,0.03,10,318,0.0210813294862,470.197,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",4,0.03,1,3524,0.0224087370895,865.702,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",4,0.03,2,3620,0.0172634064299,848.183,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",4,0.03,3,3524,0.0223925652802,864.462,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",4,0.03,4,3524,0.0228534618453,864.849,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",4,0.03,5,3524,0.022783384005,853.974,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",4,0.03,6,3608,0.0172499299222,854.097,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",4,0.03,7,3526,0.0172121957005,870.224,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",4,0.03,8,3532,0.0259773163422,880.508,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",4,0.03,9,3526,0.0176326627423,868.385,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",4,0.03,10,3538,0.0219909653492,870.677,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",8,0.03,1,9525,0.0201824180089,1180.458,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",8,0.03,2,9771,0.0153254846152,1202.568,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",8,0.03,3,9580,0.0180261767687,1228.819,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",8,0.03,4,9539,0.017939927119,1181.29,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",8,0.03,5,9560,0.010603316299,1196.159,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",8,0.03,6,9494,0.0146247062121,1170.705,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",8,0.03,7,9527,0.0187754705997,1192.246,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",8,0.03,8,9545,0.0225542833732,1176.723,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",8,0.03,9,9546,0.017832115057,1223.006,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",8,0.03,10,9688,0.0164736830757,1176.447,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",16,0.03,1,20165,0.0228777195593,1460.066,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",16,0.03,2,19702,0.0213467882787,1451.879,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",16,0.03,3,20236,0.0212821010415,1444.85,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",16,0.03,4,20218,0.0245380253143,1481.858,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",16,0.03,5,20089,0.0254113030166,1473.335,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",16,0.03,6,20607,0.0270069215344,1441.748,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",16,0.03,7,20169,0.0213360070725,1450.064,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",16,0.03,8,19739,0.0253466157794,1434.359,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",16,0.03,9,20355,0.0191474222136,1435.732,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",16,0.03,10,19838,0.020505854195,1475.72,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",32,0.03,1,39811,0.0194492959872,1639.477,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",32,0.03,2,40249,0.0242361515406,1688.864,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",32,0.03,3,40262,0.017724302995,1648.629,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",32,0.03,4,40545,0.0241714643034,1696.48,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",32,0.03,5,39933,0.0213467882787,1672.067,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",32,0.03,6,39757,0.0200099187097,1653.951,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",32,0.03,7,40347,0.0240852146538,1651.432,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",32,0.03,8,39519,0.0236324039934,1642.215,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",32,0.03,9,40789,0.0221445975376,1690.493,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",32,0.03,10,40897,0.0184574250167,1646.598,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",64,0.03,1,78807,0.0185432748286,1833.428,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",64,0.03,2,79892,0.0197076199922,1856.458,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",64,0.03,3,79767,0.0193626288326,1844.452,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",64,0.03,4,79959,0.019923239467,1848.06,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",64,0.03,5,79912,0.0216913191599,1833.873,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",64,0.03,6,80595,0.0200957350468,1841.649,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",64,0.03,7,79898,0.0210875846306,1854.75,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",64,0.03,8,79117,0.0237612661176,1840.129,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",64,0.03,9,79847,0.0209582129458,1839.721,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",64,0.03,10,79337,0.02160507137,1873.791,"km1","hMetis-R","no","no",0
"sat14_atco_enc3_opt2_05_21.cnf.primal.hgr",128,0.03,1,155791,0.0176800344976,2033.152,"km1","hMetis-R","no","no",0
