algorithm,graph,timeout,seed,k,epsilon,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-HFC*,sat14_6s153.cnf.primal.hgr,no,4,4,0.03,0.029889799999999998,7.824039999999999,km1,727,727,no
KaHyPar-HFC*,H2O.mtx.hgr,no,1,128,0.03,0.028626,448.46,km1,233244,64922,no
KaHyPar-HFC*,sat14_k2fix_gr_rcs_w9.shuffled.cnf.dual.hgr,no,2,4,0.03,0.0298597,199.565,km1,4599,4080,no
KaHyPar-HFC*,ted_A.mtx.hgr,no,2,32,0.03,0.0180723,1.4404700000000001,km1,2664,2664,no
KaHyPar-HFC*,sparsine.mtx.hgr,no,6,64,0.03,0.0294118,728.17,km1,171332,47944,no
KaHyPar-HFC*,Franz11.mtx.hgr,no,2,2,0.03,0.0299894,18.5422,km1,19614,19614,no
KaHyPar-HFC*,sat14_gss-19-s100.cnf.primal.hgr,no,2,64,0.03,0.0284553,8.56322,km1,5218,4791,no
KaHyPar-HFC*,sat14_6s153.cnf.hgr,no,7,128,0.03,0.029873,47.5871,km1,30705,30427,no
KaHyPar-HFC*,us04.mtx.hgr,no,8,128,0.03,0.027397300000000003,13.1104,km1,5164,151,no
KaHyPar-HFC*,wang4.mtx.hgr,no,8,128,0.03,0.024509799999999998,25.5223,km1,16896,12227,no
KaHyPar-HFC*,sat14_6s9.cnf.dual.hgr,no,4,4,0.03,0.0279327,5.3173900000000005,km1,777,714,no
KaHyPar-HFC*,sat14_6s10.cnf.dual.hgr,no,5,8,0.03,0.0299242,5.80348,km1,1258,1107,no
KaHyPar-HFC*,sat14_bob12s02.cnf.dual.hgr,no,9,64,0.03,0.0295567,12.058,km1,4123,3094,no
KaHyPar-HFC*,sat14_UTI-20-10p1.cnf.dual.hgr,no,2,64,0.03,0.0288882,66.7564,km1,9925,9925,no
KaHyPar-HFC*,poisson3Db.mtx.hgr,no,8,2,0.03,0.0102308,21.1205,km1,4258,4258,no
KaHyPar-HFC*,light_in_tissue.mtx.hgr,no,2,4,0.03,0.00314165,2.10717,km1,956,944,no
KaHyPar-HFC*,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr,no,4,128,0.03,0.0297135,1666.85,km1,788560,762351,no
KaHyPar-HFC*,sat14_SAT_dat.k80-24_1_rule_1.cnf.hgr,no,9,8,0.03,0.027491,339.37,km1,8439,8439,no
KaHyPar-HFC*,airfoil_2d.mtx.hgr,no,3,128,0.03,0.026785700000000003,14.4907,km1,10377,8008,no
KaHyPar-HFC*,mult_dcop_01.mtx.hgr,no,0,16,0.03,0.0298413,43.4563,km1,22991,21982,no
KaHyPar-HFC*,G2_circuit.mtx.hgr,no,6,4,0.03,0.0,25.0525,km1,1404,1404,no
KaHyPar-HFC*,sat14_UCG-15-10p1.cnf.dual.hgr,no,8,128,0.03,0.0296371,158.961,km1,19875,17077,no
KaHyPar-HFC*,Trec14.mtx.hgr,no,2,8,0.03,0.029160400000000003,1885.57,km1,12738,3147,no
KaHyPar-HFC*,ABACUS_shell_hd.mtx.hgr,no,0,8,0.03,0.021865400000000004,2.86717,km1,1086,1062,no
KaHyPar-HFC*,sat14_bob12m09-opt.cnf.dual.hgr,no,4,128,0.03,0.0293871,157.42700000000002,km1,8274,5115,no
KaHyPar-HFC*,sat14_11pipe_q0_k.cnf.primal.hgr,no,7,2,0.03,0.0194927,311.313,km1,187142,187142,no
KaHyPar-HFC*,sat14_AProVE07-27.cnf.hgr,no,9,128,0.03,0.024793400000000004,8.65156,km1,10817,10557,no
KaHyPar-HFC*,ISPD98_ibm14.hgr,no,3,16,0.03,0.029915499999999998,36.7636,km1,8996,8506,no
KaHyPar-HFC*,stokes128.mtx.hgr,no,3,128,0.03,0.0282776,28.7782,km1,15253,13361,no
KaHyPar-HFC*,sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr,no,0,8,0.03,0.00579085,1239.13,km1,10367,10367,no
KaHyPar-HFC*,sat14_6s11-opt.cnf.hgr,no,7,128,0.03,0.0288462,26.4235,km1,23511,22947,no
KaHyPar-HFC*,sat14_q_query_3_L100_coli.sat.cnf.dual.hgr,no,2,4,0.03,0.0155262,2878.07,km1,2130,1454,no
KaHyPar-HFC*,barrier2-1.mtx.hgr,no,4,32,0.03,0.029994299999999998,30.6393,km1,45404,38311,no
KaHyPar-HFC*,fem_filter.mtx.hgr,no,3,16,0.03,0.029812099999999998,53.7618,km1,15231,14237,no
KaHyPar-HFC*,olafu.mtx.hgr,no,5,8,0.03,0.028231799999999998,1.47215,km1,2448,2232,no
KaHyPar-HFC*,soc-sign-epinions.mtx.hgr,no,1,16,0.03,0.0299757,5764.88,km1,47360,24591,no
KaHyPar-HFC*,viscoplastic2.mtx.hgr,no,7,16,0.03,0.029282599999999995,13.9502,km1,9167,8462,no
KaHyPar-HFC*,sat14_atco_enc1_opt1_05_21.cnf.dual.hgr,no,7,2,0.03,0.00578158,103.829,km1,734,734,no
KaHyPar-HFC*,sat14_ACG-20-5p1.cnf.primal.hgr,no,2,16,0.03,0.029082099999999996,163.195,km1,26746,26691,no
KaHyPar-HFC*,sat14_hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf.dual.hgr,no,1,16,0.03,0.029861000000000002,18.3491,km1,1826,1826,no
KaHyPar-HFC*,sat14_q_query_3_L150_coli.sat.cnf.primal.hgr,no,0,128,0.03,0.0299606,9232.96,km1,1574184,1540125,no
KaHyPar-HFC*,sat14_atco_enc1_opt1_15_240.cnf.primal.hgr,no,2,32,0.03,0.029579700000000004,32.6335,km1,7859,7418,no
KaHyPar-HFC*,venkat01.mtx.hgr,no,3,8,0.03,0.017557299999999998,1.67765,km1,2208,2136,no
KaHyPar-HFC*,sat14_atco_enc3_opt2_05_21.cnf.hgr,no,5,32,0.03,0.029594400000000003,1230.78,km1,35235,35204,no
KaHyPar-HFC*,sat14_gss-20-s100.cnf.hgr,no,6,8,0.03,0.0288217,5.42127,km1,3170,2964,no
KaHyPar-HFC*,2cubes_sphere.mtx.hgr,no,6,4,0.03,0.0296772,47.0751,km1,10979,10763,no
KaHyPar-HFC*,wathen120.mtx.hgr,no,9,16,0.03,0.0179982,7.6251,km1,3460,3316,no
KaHyPar-HFC*,ISPD98_ibm16.hgr,no,7,4,0.03,0.0225415,27.9919,km1,4480,4413,no
KaHyPar-HFC*,sat14_atco_enc3_opt1_04_50.cnf.hgr,no,7,8,0.03,0.0266086,1572.55,km1,11738,11736,no
KaHyPar-HFC*,sat14_gss-19-s100.cnf.hgr,no,6,16,0.03,0.027989799999999995,7.58303,km1,3902,3574,no
KaHyPar-HFC*,Pd_rhs.mtx.hgr,no,2,2,0.03,0.0,0.140978,km1,0,0,no
KaHyPar-HFC*,sat14_countbitssrl032.cnf.primal.hgr,no,2,4,0.03,0.027300099999999997,1.10972,km1,749,749,no
KaHyPar-HFC*,laminar_duct3D.mtx.hgr,no,1,2,0.03,0.015214199999999999,5.16279,km1,1866,1866,no
KaHyPar-HFC*,IG5-17.mtx.hgr,no,2,2,0.03,0.00629831,13.8296,km1,0,0,no
KaHyPar-HFC*,sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr,no,0,4,0.03,0.029995099999999997,63.9938,km1,689,689,no
KaHyPar-HFC*,sat14_minandmaxor128.cnf.primal.hgr,no,7,64,0.03,0.029774099999999998,109.87200000000001,km1,86137,85955,no
KaHyPar-HFC*,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.050-NOTKNOWN.cnf.primal.hgr,no,4,16,0.03,0.0299997,3023.66,km1,222982,222979,no
KaHyPar-HFC*,sat14_transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN.cnf.primal.hgr,no,2,128,0.03,0.0297135,1889.55,km1,763550,735721,no
KaHyPar-HFC*,mri1.mtx.hgr,no,3,8,0.03,0.026747000000000003,14.7737,km1,1194,1182,no
KaHyPar-HFC*,ISPD98_ibm04.hgr,no,7,64,0.03,0.0255814,12.0686,km1,8877,7281,no
KaHyPar-HFC*,ccc.mtx.hgr,no,6,8,0.03,0.0,7.0109699999999995,km1,8192,8192,no
KaHyPar-HFC*,wathen120.mtx.hgr,no,0,32,0.03,0.0201932,10.125,km1,5663,5335,no
KaHyPar-HFC*,sat14_q_query_3_L80_coli.sat.cnf.primal.hgr,no,7,16,0.03,0.029947,1696.67,km1,350183,325784,no
KaHyPar-HFC*,sat14_openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.dual.hgr,no,3,16,0.03,0.029992400000000002,306.721,km1,7939,7888,no
KaHyPar-HFC*,sat14_post-cbmc-aes-ee-r2-noholes.cnf.hgr,no,9,128,0.03,0.029822,214.917,km1,43016,41491,no
KaHyPar-HFC*,RM07R.mtx.hgr,no,0,2,0.03,0.028531,323.964,km1,18838,18838,no
KaHyPar-HFC*,ESOC.mtx.hgr,no,4,4,0.03,0.00539226,398.99199999999996,km1,243926,243926,no
KaHyPar-HFC*,ecology1.mtx.hgr,no,9,64,0.03,0.011456000000000001,327.816,km1,22207,22007,no
KaHyPar-HFC*,Oregon-1.mtx.hgr,no,6,4,0.03,0.0278455,4.49642,km1,850,762,no
KaHyPar-HFC*,sat14_q_query_3_L100_coli.sat.cnf.primal.hgr,no,1,2,0.03,0.029998300000000002,4570.27,km1,87423,87423,no
KaHyPar-HFC*,sat14_SAT_dat.k70-24_1_rule_1.cnf.dual.hgr,no,4,64,0.03,0.0289142,454.87199999999996,km1,22167,21813,no
KaHyPar-HFC*,psse2.mtx.hgr,no,8,16,0.03,0.0173913,1.03804,km1,874,872,no
