"graph","k","epsilon","seed","objective","km1","imbalance","totalPartitionTime","algorithm","failed","timeout","cut"
"sat14_atco_enc1_opt2_05_4.cnf.hgr",2,0.03,9,"kMinusOne",359,0.0155195211915,0.164,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",2,0.03,10,"kMinusOne",278,0.0164242466421,0.177,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",4,0.03,1,"kMinusOne",709,0.00751565762004,0.296,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",4,0.03,2,"kMinusOne",1370,0.00528879610299,0.325,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",4,0.03,3,"kMinusOne",705,0.00598469032707,0.302,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",4,0.03,4,"kMinusOne",638,0.0062630480167,0.299,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",4,0.03,5,"kMinusOne",734,0.0161447459986,0.29,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",4,0.03,6,"kMinusOne",1225,0.0102992345164,0.311,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",4,0.03,7,"kMinusOne",665,0.0114126652749,0.294,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",4,0.03,8,"kMinusOne",1120,0.0109951287404,0.286,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",4,0.03,9,"kMinusOne",1402,0.0133611691023,0.343,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",4,0.03,10,"kMinusOne",1171,0.0150313152401,0.296,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",8,0.03,1,"kMinusOne",1730,0.00333982744225,0.444,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",8,0.03,2,"kMinusOne",2084,0.00306150848873,0.509,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",8,0.03,3,"kMinusOne",1683,0.0153075424436,0.432,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",8,0.03,4,"kMinusOne",1262,0.00862788755914,0.465,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",8,0.03,5,"kMinusOne",1763,0.0119677150014,0.454,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",8,0.03,6,"kMinusOne",1909,0.00779293069858,0.48,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",8,0.03,7,"kMinusOne",2262,0.00389646534929,0.448,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",8,0.03,8,"kMinusOne",1910,0.0141942666296,0.447,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",8,0.03,9,"kMinusOne",2421,0.00723629279154,0.442,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",8,0.03,10,"kMinusOne",1610,0.0153075424436,0.442,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",16,0.03,1,"kMinusOne",3611,0.0100166944908,0.7,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",16,0.03,2,"kMinusOne",3334,0.00333889816361,0.707,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",16,0.03,3,"kMinusOne",2742,0.0122426265999,0.688,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",16,0.03,4,"kMinusOne",3867,0.0111296605454,0.66,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",16,0.03,5,"kMinusOne",4428,0.0122426265999,0.67,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",16,0.03,6,"kMinusOne",2735,0.0116861435726,0.702,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",16,0.03,7,"kMinusOne",2367,0.00667779632721,0.652,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",16,0.03,8,"kMinusOne",3305,0.00946021146355,0.656,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",16,0.03,9,"kMinusOne",3333,0.00723427935448,0.697,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",16,0.03,10,"kMinusOne",2788,0.0122426265999,0.644,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",32,0.03,1,"kMinusOne",8936,0.0055617352614,0.885,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",32,0.03,2,"kMinusOne",9857,0.00667408231368,0.997,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",32,0.03,3,"kMinusOne",8065,0.00889877641824,0.909,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",32,0.03,4,"kMinusOne",9511,0.00889877641824,0.929,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",32,0.03,5,"kMinusOne",8471,0.00667408231368,0.889,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",32,0.03,6,"kMinusOne",9624,0.0111234705228,0.904,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",32,0.03,7,"kMinusOne",9542,0.0111234705228,0.862,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",32,0.03,8,"kMinusOne",9795,0.0100111234705,0.908,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",32,0.03,9,"kMinusOne",8871,0.0055617352614,0.891,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",32,0.03,10,"kMinusOne",9503,0.0055617352614,0.869,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",64,0.03,1,"kMinusOne",24557,0.00666666666667,1.325,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",64,0.03,2,"kMinusOne",22871,0.0111111111111,1.343,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",64,0.03,3,"kMinusOne",24455,0.00666666666667,1.255,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",64,0.03,4,"kMinusOne",22144,0.00888888888889,1.329,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",64,0.03,5,"kMinusOne",24372,0.00888888888889,1.273,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",64,0.03,6,"kMinusOne",23238,0.00888888888889,1.364,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",64,0.03,7,"kMinusOne",26141,0.00444444444444,1.346,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",64,0.03,8,"kMinusOne",23228,0.00666666666667,1.389,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",64,0.03,9,"kMinusOne",22012,0.00666666666667,1.291,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",64,0.03,10,"kMinusOne",21888,0.00888888888889,1.258,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",128,0.03,1,"kMinusOne",32985,0.00444444444444,1.52,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",128,0.03,2,"kMinusOne",32106,0.00444444444444,1.6,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",128,0.03,3,"kMinusOne",34082,0.00444444444444,1.691,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",128,0.03,4,"kMinusOne",32644,0.00444444444444,1.561,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",128,0.03,5,"kMinusOne",32278,0.00888888888889,1.587,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",128,0.03,6,"kMinusOne",36399,0.00888888888889,1.501,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",128,0.03,7,"kMinusOne",29599,0.00444444444444,1.579,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",128,0.03,8,"kMinusOne",35640,0.00444444444444,1.508,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",128,0.03,9,"kMinusOne",32097,0.00444444444444,1.527,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.hgr",128,0.03,10,"kMinusOne",33954,0.00444444444444,1.583,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",2,0.03,1,"kMinusOne",472,0.00409948073244,0.151,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",2,0.03,2,"kMinusOne",495,0.0299262093468,0.138,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",2,0.03,3,"kMinusOne",570,0.000136649357748,0.129,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",2,0.03,4,"kMinusOne",493,0.0299262093468,0.13,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",2,0.03,5,"kMinusOne",468,0.0068324678874,0.134,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",2,0.03,6,"kMinusOne",472,0.0211806504509,0.129,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",2,0.03,7,"kMinusOne",474,0.000136649357748,0.127,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",2,0.03,8,"kMinusOne",474,0.0255534298989,0.13,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",2,0.03,9,"kMinusOne",478,0.0110685979776,0.13,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",2,0.03,10,"kMinusOne",472,0.00505602623668,0.131,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",4,0.03,1,"kMinusOne",1104,0.0142115332058,0.249,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",4,0.03,2,"kMinusOne",1299,0.0297895599891,0.239,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",4,0.03,3,"kMinusOne",1188,0.0133916370593,0.237,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",4,0.03,4,"kMinusOne",1731,0.0297895599891,0.256,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",4,0.03,5,"kMinusOne",1611,0.0289696638426,0.242,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",4,0.03,6,"kMinusOne",1216,0.0297895599891,0.241,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",4,0.03,7,"kMinusOne",1646,0.0147581306368,0.236,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",4,0.03,8,"kMinusOne",1274,0.0196775075157,0.237,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",4,0.03,9,"kMinusOne",3322,0.0254167805411,0.242,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",4,0.03,10,"kMinusOne",2352,0.0196775075157,0.24,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",8,0.03,1,"kMinusOne",2379,0.0234972677596,0.371,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",8,0.03,2,"kMinusOne",4372,0.0245901639344,0.367,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",8,0.03,3,"kMinusOne",3548,0.016393442623,0.367,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",8,0.03,4,"kMinusOne",2465,0.0289617486339,0.37,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",8,0.03,5,"kMinusOne",2581,0.0295081967213,0.391,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",8,0.03,6,"kMinusOne",3209,0.0295081967213,0.361,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",8,0.03,7,"kMinusOne",2364,0.0191256830601,0.362,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",8,0.03,8,"kMinusOne",2503,0.0289617486339,0.369,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",8,0.03,9,"kMinusOne",3415,0.0289617486339,0.428,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",8,0.03,10,"kMinusOne",2228,0.024043715847,0.371,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",16,0.03,1,"kMinusOne",3344,0.0251366120219,0.531,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",16,0.03,2,"kMinusOne",3490,0.0284153005464,0.528,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",16,0.03,3,"kMinusOne",3275,0.0207650273224,0.495,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",16,0.03,4,"kMinusOne",6111,0.0273224043716,0.511,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",16,0.03,5,"kMinusOne",6342,0.0262295081967,0.506,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",16,0.03,6,"kMinusOne",3286,0.0284153005464,0.497,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",16,0.03,7,"kMinusOne",3405,0.0207650273224,0.538,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",16,0.03,8,"kMinusOne",6159,0.0273224043716,0.555,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",16,0.03,9,"kMinusOne",3342,0.0284153005464,0.492,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",16,0.03,10,"kMinusOne",3379,0.0262295081967,0.492,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",32,0.03,1,"kMinusOne",31026,0.0240174672489,0.845,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",32,0.03,2,"kMinusOne",30736,0.0196506550218,0.755,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",32,0.03,3,"kMinusOne",33331,0.0218340611354,0.855,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",32,0.03,4,"kMinusOne",32813,0.0218340611354,0.801,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",32,0.03,5,"kMinusOne",32205,0.0262008733624,0.763,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",32,0.03,6,"kMinusOne",30618,0.0240174672489,0.77,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",32,0.03,7,"kMinusOne",28442,0.0174672489083,0.729,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",32,0.03,8,"kMinusOne",29167,0.0240174672489,0.759,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",32,0.03,9,"kMinusOne",29594,0.0262008733624,0.767,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",32,0.03,10,"kMinusOne",29300,0.0218340611354,0.797,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",64,0.03,1,"kMinusOne",55468,0.0262008733624,1.046,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",64,0.03,2,"kMinusOne",56563,0.0262008733624,1.069,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",64,0.03,3,"kMinusOne",57412,0.0262008733624,1.01,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",64,0.03,4,"kMinusOne",50347,0.0218340611354,1.078,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",64,0.03,5,"kMinusOne",56047,0.0262008733624,1.095,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",64,0.03,6,"kMinusOne",55618,0.0262008733624,1.126,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",64,0.03,7,"kMinusOne",52911,0.0218340611354,1.097,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",64,0.03,8,"kMinusOne",55084,0.0218340611354,1.082,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",64,0.03,9,"kMinusOne",55596,0.0262008733624,1.071,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",64,0.03,10,"kMinusOne",54282,0.0262008733624,1.077,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",128,0.03,1,"kMinusOne",104019,0.00869565217391,1.412,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",128,0.03,2,"kMinusOne",102488,0.0173913043478,1.438,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",128,0.03,3,"kMinusOne",103431,0.0173913043478,1.353,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",128,0.03,4,"kMinusOne",102806,0.0173913043478,1.339,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",128,0.03,5,"kMinusOne",100815,0.0173913043478,1.364,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",128,0.03,6,"kMinusOne",103743,0.00869565217391,1.319,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",128,0.03,7,"kMinusOne",101279,0.00869565217391,1.4,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",128,0.03,8,"kMinusOne",103496,0.0173913043478,1.33,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",128,0.03,9,"kMinusOne",102823,0.0173913043478,1.31,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_05_4.cnf.primal.hgr",128,0.03,10,"kMinusOne",104882,0.0173913043478,1.331,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",2,0.03,1,"kMinusOne",370,0.0198980074939,1.22,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",2,0.03,2,"kMinusOne",366,0.00469381957877,1.219,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",2,0.03,3,"kMinusOne",344,0.0258633516848,1.217,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",2,0.03,4,"kMinusOne",369,0.00303001609696,1.217,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",2,0.03,5,"kMinusOne",343,0.0258904053999,1.218,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",2,0.03,6,"kMinusOne",430,0.0237125813302,1.219,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",2,0.03,7,"kMinusOne",370,0,1.22,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",2,0.03,8,"kMinusOne",337,0.026526167706,1.216,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",2,0.03,9,"kMinusOne",370,0.0198980074939,1.224,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",2,0.03,10,"kMinusOne",370,0.0198980074939,1.219,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",4,0.03,1,"kMinusOne",683,0.0214803592685,2.396,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",4,0.03,2,"kMinusOne",642,0.0139595281896,2.417,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",4,0.03,3,"kMinusOne",695,0.0135807813007,2.416,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",4,0.03,4,"kMinusOne",649,0.0148252353641,2.416,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",4,0.03,5,"kMinusOne",697,0.0105508061898,2.422,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",4,0.03,6,"kMinusOne",723,0.014013634888,2.418,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",4,0.03,7,"kMinusOne",649,0.0144194351261,2.414,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",4,0.03,8,"kMinusOne",647,0.0145276485229,2.415,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",4,0.03,9,"kMinusOne",683,0.0227518666811,2.394,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",4,0.03,10,"kMinusOne",731,0.0148522887133,2.41,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",8,0.03,1,"kMinusOne",1217,0.0190996645385,3.643,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",8,0.03,2,"kMinusOne",1071,0.0163402229196,3.566,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",8,0.03,3,"kMinusOne",1196,0.0152580889514,3.531,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",8,0.03,4,"kMinusOne",1160,0.0124445406341,3.657,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",8,0.03,5,"kMinusOne",1181,0.00811600476139,3.56,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",8,0.03,6,"kMinusOne",1187,0.00941456552321,3.702,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",8,0.03,7,"kMinusOne",1128,0.0155286224435,3.541,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",8,0.03,8,"kMinusOne",1079,0.0132020344119,3.634,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",8,0.03,9,"kMinusOne",1294,0.00400389568229,3.472,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",8,0.03,10,"kMinusOne",1238,0.00725029758684,3.552,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",16,0.03,1,"kMinusOne",1765,0.00800779136457,4.544,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",16,0.03,2,"kMinusOne",1637,0.0116870468564,4.676,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",16,0.03,3,"kMinusOne",1814,0.00454496266638,4.627,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",16,0.03,4,"kMinusOne",1667,0.0102802726978,4.714,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",16,0.03,5,"kMinusOne",1877,0.0115788334596,4.641,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",16,0.03,6,"kMinusOne",1667,0.00649280380911,4.596,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",16,0.03,7,"kMinusOne",1908,0.00681744399957,4.625,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",16,0.03,8,"kMinusOne",1824,0.0121199004437,4.67,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",16,0.03,9,"kMinusOne",1891,0.00973920571367,4.541,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",16,0.03,10,"kMinusOne",1847,0.00346282869819,4.621,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",32,0.03,1,"kMinusOne",2581,0.00562648777321,5.667,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",32,0.03,2,"kMinusOne",2715,0.0147154295607,5.621,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",32,0.03,3,"kMinusOne",2636,0.00908894178749,5.547,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",32,0.03,4,"kMinusOne",2616,0.00670850465267,5.718,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",32,0.03,5,"kMinusOne",2631,0.010170958667,5.703,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",32,0.03,6,"kMinusOne",2844,0.00735771478035,5.477,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",32,0.03,7,"kMinusOne",2633,0.00605929452499,5.523,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",32,0.03,8,"kMinusOne",2688,0.00865613503571,5.706,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",32,0.03,9,"kMinusOne",2613,0.00800692490803,5.585,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",32,0.03,10,"kMinusOne",2645,0.00324605063839,5.577,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",64,0.03,1,"kMinusOne",4222,0.00692340977932,6.338,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",64,0.03,2,"kMinusOne",4334,0.0060579835569,6.501,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",64,0.03,3,"kMinusOne",4308,0.00692340977932,6.442,"PaToH-D","no","no",0
"sat14_atco_enc1_opt2_10_12.cnf.dual.hgr",64,0.03,4,"kMinusOne",4224,0.00346170488966,6.489,"PaToH-D","no","no",0
