"graph","k","epsilon","seed","objective","km1","imbalance","totalPartitionTime","algorithm","failed","timeout","cut"
"sat14_ACG-20-10p1.cnf.hgr",32,0.03,8,"km1",36983,0.03,1210.67,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",32,0.03,9,"km1",35772,0.03,1209.45,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",32,0.03,10,"km1",36448,0.03,1228.49,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",64,0.03,1,"km1",50041,0.03,1439.83,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",64,0.03,2,"km1",50713,0.03,1443.74,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",64,0.03,3,"km1",49742,0.03,1455.72,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",64,0.03,4,"km1",49416,0.03,1440.07,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",64,0.03,5,"km1",49973,0.03,1437.97,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",64,0.03,6,"km1",49720,0.03,1431.53,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",64,0.03,7,"km1",49081,0.03,1432.2,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",64,0.03,8,"km1",48169,0.03,1426.78,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",64,0.03,9,"km1",48320,0.03,1434.75,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",64,0.03,10,"km1",50250,0.03,1439.31,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",128,0.03,1,"km1",75326,0.03,1666.2,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",128,0.03,2,"km1",73352,0.03,1644.78,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",128,0.03,3,"km1",76043,0.03,1652.83,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",128,0.03,4,"km1",75009,0.03,1663.39,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",128,0.03,5,"km1",73866,0.03,1667.81,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",128,0.03,6,"km1",75070,0.03,1671.71,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",128,0.03,7,"km1",76091,0.03,1662.71,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",128,0.03,8,"km1",73949,0.03,1673.45,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",128,0.03,9,"km1",73936,0.03,1648.13,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.hgr",128,0.03,10,"km1",74872,0.03,1669.6,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",2,0.03,1,"km1",6105,0.028,219.67,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",2,0.03,2,"km1",5665,0.028,219.37,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",2,0.03,3,"km1",6062,0.0269999999999999,235.22,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",2,0.03,4,"km1",5679,0.028,229.86,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",2,0.03,5,"km1",5817,0.028,229.1,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",2,0.03,6,"km1",6112,0.0289999999999999,239.94,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",2,0.03,7,"km1",5667,0.0289999999999999,239.86,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",2,0.03,8,"km1",5559,0.028,218.85,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",2,0.03,9,"km1",5537,0.03,226.52,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",2,0.03,10,"km1",6097,0.028,223.11,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",4,0.03,1,"km1",11611,0.0289999999999999,453.15,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",4,0.03,2,"km1",10645,0.03,435.24,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",4,0.03,3,"km1",10668,0.03,440.38,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",4,0.03,4,"km1",10963,0.03,449.47,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",4,0.03,5,"km1",11373,0.028,435.98,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",4,0.03,6,"km1",12532,0.0289999999999999,433.21,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",4,0.03,7,"km1",10553,0.0289999999999999,457.84,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",4,0.03,8,"km1",11910,0.026,448.12,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",4,0.03,9,"km1",9254,0.0209999999999999,450.69,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",4,0.03,10,"km1",11517,0.0289999999999999,432.57,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",8,0.03,1,"km1",19385,0.028,678.98,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",8,0.03,2,"km1",20067,0.0289999999999999,636.25,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",8,0.03,3,"km1",18953,0.03,647.77,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",8,0.03,4,"km1",18950,0.0269999999999999,649.09,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",8,0.03,5,"km1",19291,0.03,656.35,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",8,0.03,6,"km1",20205,0.03,638.29,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",8,0.03,7,"km1",19257,0.0289999999999999,664.12,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",8,0.03,8,"km1",19201,0.028,647.22,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",8,0.03,9,"km1",19252,0.03,664.9,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",8,0.03,10,"km1",20230,0.03,665.16,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",16,0.03,1,"km1",30463,0.03,894.58,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",16,0.03,2,"km1",29714,0.03,839.02,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",16,0.03,3,"km1",29293,0.03,857.02,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",16,0.03,4,"km1",28816,0.03,868.52,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",16,0.03,5,"km1",29230,0.03,855.26,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",16,0.03,6,"km1",29489,0.03,841.69,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",16,0.03,7,"km1",29060,0.03,872.2,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",16,0.03,8,"km1",29046,0.03,851.19,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",16,0.03,9,"km1",29611,0.0289999999999999,872.01,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",16,0.03,10,"km1",31009,0.028,858.15,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",32,0.03,1,"km1",39721,0.03,1051.99,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",32,0.03,2,"km1",42027,0.03,1049.9,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",32,0.03,3,"km1",42103,0.03,1058.45,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",32,0.03,4,"km1",40789,0.03,1049.72,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",32,0.03,5,"km1",40526,0.03,1052.42,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",32,0.03,6,"km1",40663,0.03,1041.82,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",32,0.03,7,"km1",40554,0.03,1042.7,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",32,0.03,8,"km1",40527,0.03,1056.2,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",32,0.03,9,"km1",41050,0.03,1055.16,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",32,0.03,10,"km1",40296,0.03,1065.39,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",64,0.03,1,"km1",57202,0.03,1257.9,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",64,0.03,2,"km1",58846,0.03,1240.61,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",64,0.03,3,"km1",56800,0.03,1244.7,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",64,0.03,4,"km1",54302,0.03,1239.69,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",64,0.03,5,"km1",55747,0.03,1259.04,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",64,0.03,6,"km1",58954,0.03,1240.1,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",64,0.03,7,"km1",55374,0.03,1285.37,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",64,0.03,8,"km1",57696,0.03,1259.38,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",64,0.03,9,"km1",56400,0.03,1243.39,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",64,0.03,10,"km1",57151,0.03,1229.39,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",128,0.03,1,"km1",84267,0.03,1451.11,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",128,0.03,2,"km1",82739,0.03,1436.59,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",128,0.03,3,"km1",85198,0.03,1451.86,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",128,0.03,4,"km1",85246,0.03,1448.54,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",128,0.03,5,"km1",84556,0.03,1445.35,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",128,0.03,6,"km1",81173,0.03,1429.24,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",128,0.03,7,"km1",85380,0.03,1453.51,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",128,0.03,8,"km1",83730,0.03,1444.96,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",128,0.03,9,"km1",82758,0.03,1443.25,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-10p1.cnf.primal.hgr",128,0.03,10,"km1",83978,0.03,1432.81,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",2,0.03,1,"km1",1232,0.026,187.26,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",2,0.03,2,"km1",1542,0.028,191.6,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",2,0.03,3,"km1",1171,0.0289999999999999,198.54,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",2,0.03,4,"km1",1196,0.03,188.84,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",2,0.03,5,"km1",1201,0.00499999999999989,188.05,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",2,0.03,6,"km1",1205,0.024,187.42,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",2,0.03,7,"km1",1537,0.016,197.9,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",2,0.03,8,"km1",1397,0.03,197.38,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",2,0.03,9,"km1",1177,0.00499999999999989,191.15,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",2,0.03,10,"km1",1271,0.03,186.6,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",4,0.03,1,"km1",3080,0.03,376.99,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",4,0.03,2,"km1",2971,0.03,379.97,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",4,0.03,3,"km1",2911,0.0269999999999999,374.14,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",4,0.03,4,"km1",2900,0.022,369.15,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",4,0.03,5,"km1",2949,0.03,372.44,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",4,0.03,6,"km1",3017,0.014,370.76,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",4,0.03,7,"km1",3121,0.0289999999999999,385.99,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",4,0.03,8,"km1",3174,0.03,401.3,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",4,0.03,9,"km1",3000,0.03,370.25,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",4,0.03,10,"km1",2942,0.03,381.86,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",8,0.03,1,"km1",5115,0.0289999999999999,557.63,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",8,0.03,2,"km1",5321,0.03,548.98,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",8,0.03,3,"km1",5427,0.028,558.81,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",8,0.03,4,"km1",5406,0.0289999999999999,547.31,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",8,0.03,5,"km1",5246,0.03,547.51,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",8,0.03,6,"km1",5238,0.03,551.3,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",8,0.03,7,"km1",5429,0.03,560.64,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",8,0.03,8,"km1",5479,0.03,572.75,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",8,0.03,9,"km1",5318,0.03,558.37,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",8,0.03,10,"km1",5208,0.028,546.19,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",16,0.03,1,"km1",8584,0.03,730.42,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",16,0.03,2,"km1",8697,0.03,722.32,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",16,0.03,3,"km1",8399,0.03,725.13,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",16,0.03,4,"km1",8563,0.03,725.32,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",16,0.03,5,"km1",8505,0.03,721.09,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",16,0.03,6,"km1",8329,0.03,727.3,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",16,0.03,7,"km1",8778,0.03,738.47,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",16,0.03,8,"km1",8395,0.03,744.73,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",16,0.03,9,"km1",8337,0.03,718.41,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",16,0.03,10,"km1",8595,0.03,718.77,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",32,0.03,1,"km1",11781,0.03,890.82,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",32,0.03,2,"km1",11693,0.0289999999999999,897.68,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",32,0.03,3,"km1",11645,0.03,903.84,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",32,0.03,4,"km1",11682,0.03,887.15,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",32,0.03,5,"km1",11914,0.03,910.22,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",32,0.03,6,"km1",11770,0.03,883.11,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",32,0.03,7,"km1",11631,0.03,906.04,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",32,0.03,8,"km1",11245,0.03,893.53,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",32,0.03,9,"km1",11759,0.03,902.39,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",32,0.03,10,"km1",11748,0.03,890.97,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",64,0.03,1,"km1",15731,0.03,1065.74,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",64,0.03,2,"km1",15992,0.03,1063.44,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",64,0.03,3,"km1",16176,0.03,1079.15,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",64,0.03,4,"km1",16030,0.03,1069.18,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",64,0.03,5,"km1",15824,0.03,1073.61,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",64,0.03,6,"km1",16020,0.03,1089.17,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",64,0.03,7,"km1",16183,0.03,1060.8,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",64,0.03,8,"km1",15700,0.03,1072.04,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",64,0.03,9,"km1",16008,0.03,1069.26,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",64,0.03,10,"km1",15742,0.03,1080.55,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",128,0.03,1,"km1",22137,0.03,1226.04,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",128,0.03,2,"km1",22648,0.03,1238.1,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",128,0.03,3,"km1",22189,0.03,1229.91,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",128,0.03,4,"km1",22685,0.03,1241.09,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",128,0.03,5,"km1",22426,0.03,1227.58,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",128,0.03,6,"km1",22206,0.03,1222.14,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",128,0.03,7,"km1",22477,0.03,1232.29,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",128,0.03,8,"km1",22683,0.03,1243.34,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",128,0.03,9,"km1",22257,0.03,1233.31,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.dual.hgr",128,0.03,10,"km1",22291,0.03,1230.98,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",2,0.03,1,"km1",4327,0.0289999999999999,233.27,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",2,0.03,2,"km1",3476,0.028,223.64,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",2,0.03,3,"km1",3511,0.03,223.96,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",2,0.03,4,"km1",3611,0.0289999999999999,222.81,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",2,0.03,5,"km1",3799,0.0289999999999999,234.22,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",2,0.03,6,"km1",3689,0.03,222.59,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",2,0.03,7,"km1",3545,0.03,224.78,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",2,0.03,8,"km1",3895,0.03,237.05,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",2,0.03,9,"km1",3597,0.03,234.32,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",2,0.03,10,"km1",3732,0.0269999999999999,226.43,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",4,0.03,1,"km1",8570,0.022,441.88,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",4,0.03,2,"km1",8666,0.0289999999999999,442.22,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",4,0.03,3,"km1",8498,0.0289999999999999,441.35,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",4,0.03,4,"km1",8612,0.03,442.08,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",4,0.03,5,"km1",8582,0.03,442.04,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",4,0.03,6,"km1",8321,0.03,432.53,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",4,0.03,7,"km1",8531,0.03,435.87,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",4,0.03,8,"km1",8450,0.03,432.6,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",4,0.03,9,"km1",8306,0.03,445.8,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",4,0.03,10,"km1",8475,0.0289999999999999,433.46,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",8,0.03,1,"km1",16199,0.03,646.73,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",8,0.03,2,"km1",15120,0.028,646.65,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",8,0.03,3,"km1",15615,0.03,646.31,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",8,0.03,4,"km1",16214,0.03,645.19,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",8,0.03,5,"km1",15075,0.028,652.97,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",8,0.03,6,"km1",15496,0.03,636.78,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",8,0.03,7,"km1",15126,0.03,635.84,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",8,0.03,8,"km1",15333,0.0289999999999999,635.55,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",8,0.03,9,"km1",15444,0.03,638.5,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",8,0.03,10,"km1",14876,0.03,638.66,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",16,0.03,1,"km1",24049,0.03,844.66,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",16,0.03,2,"km1",24516,0.03,840.22,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",16,0.03,3,"km1",24761,0.03,843.51,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",16,0.03,4,"km1",24142,0.03,846.26,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",16,0.03,5,"km1",24632,0.03,843.82,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",16,0.03,6,"km1",24326,0.03,831.07,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",16,0.03,7,"km1",24503,0.03,833.59,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",16,0.03,8,"km1",24350,0.03,836.63,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",16,0.03,9,"km1",24737,0.03,841.06,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",16,0.03,10,"km1",24085,0.03,837.27,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",32,0.03,1,"km1",32919,0.03,1019.96,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",32,0.03,2,"km1",33986,0.03,1034.97,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",32,0.03,3,"km1",34040,0.0289999999999999,1037.15,"Zoltan-AlgD","no","no",0
"sat14_ACG-20-5p0.cnf.hgr",32,0.03,4,"km1",33382,0.03,1039.17,"Zoltan-AlgD","no","no",0
