"graph","k","epsilon","seed","objective","km1","imbalance","totalPartitionTime","algorithm","failed","timeout","cut"
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",2,0.03,3,"kMinusOne",2773,0.0199752519003,4.593,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",2,0.03,4,"kMinusOne",2771,0.0199752519003,4.756,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",2,0.03,5,"kMinusOne",2765,0.0199752519003,3.135,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",2,0.03,6,"kMinusOne",2767,0.0199752519003,3.181,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",2,0.03,7,"kMinusOne",2777,0.0199752519003,4.967,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",2,0.03,8,"kMinusOne",2773,0.0199752519003,4.599,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",2,0.03,9,"kMinusOne",2780,0.0197984797596,3.354,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",2,0.03,10,"kMinusOne",2767,0.0199752519003,4.88,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",4,0.03,1,"kMinusOne",9466,0.0194414987628,6.418,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",4,0.03,2,"kMinusOne",9497,0.0194414987628,6.663,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",4,0.03,3,"kMinusOne",10985,0.0194414987628,4.872,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",4,0.03,4,"kMinusOne",9490,0.0197949805585,6.906,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",4,0.03,5,"kMinusOne",9549,0.0194414987628,6.625,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",4,0.03,6,"kMinusOne",9465,0.0197949805585,7.028,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",4,0.03,7,"kMinusOne",9515,0.0194414987628,6.833,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",4,0.03,8,"kMinusOne",9504,0.0194414987628,6.448,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",4,0.03,9,"kMinusOne",9442,0.0197949805585,5.335,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",4,0.03,10,"kMinusOne",9462,0.0197949805585,6.73,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",8,0.03,1,"kMinusOne",19582,0.0183745583039,8.468,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",8,0.03,2,"kMinusOne",19660,0.0183745583039,6.963,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",8,0.03,3,"kMinusOne",19555,0.0183745583039,8.384,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",8,0.03,4,"kMinusOne",19417,0.0183745583039,8.246,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",8,0.03,5,"kMinusOne",19540,0.0155477031802,8.042,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",8,0.03,6,"kMinusOne",19557,0.0183745583039,6.751,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",8,0.03,7,"kMinusOne",19572,0.0183745583039,9.164,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",8,0.03,8,"kMinusOne",19566,0.0183745583039,8.682,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",8,0.03,9,"kMinusOne",19572,0.0183745583039,8.339,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",8,0.03,10,"kMinusOne",19532,0.0162544169611,8.291,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",16,0.03,1,"kMinusOne",51259,0.0169491525424,10.266,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",16,0.03,2,"kMinusOne",51607,0.0169491525424,8.741,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",16,0.03,3,"kMinusOne",51474,0.0141242937853,9.68,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",16,0.03,4,"kMinusOne",52070,0.0183615819209,10.223,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",16,0.03,5,"kMinusOne",51453,0.0183615819209,8.275,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",16,0.03,6,"kMinusOne",51107,0.0169491525424,9.803,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",16,0.03,7,"kMinusOne",51499,0.0141242937853,8.665,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",16,0.03,8,"kMinusOne",51444,0.0183615819209,10.056,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",16,0.03,9,"kMinusOne",51339,0.0169491525424,10.419,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",16,0.03,10,"kMinusOne",51697,0.0169491525424,8.117,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",32,0.03,1,"kMinusOne",87725,0.0141242937853,10.871,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",32,0.03,2,"kMinusOne",88301,0.0112994350282,11.996,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",32,0.03,3,"kMinusOne",88189,0.0141242937853,11.028,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",32,0.03,4,"kMinusOne",88129,0.0141242937853,11.227,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",32,0.03,5,"kMinusOne",87673,0.0169491525424,11.099,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",32,0.03,6,"kMinusOne",88387,0.0141242937853,11.346,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",32,0.03,7,"kMinusOne",88035,0.0169491525424,11.232,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",32,0.03,8,"kMinusOne",88255,0.0141242937853,11.239,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",32,0.03,9,"kMinusOne",87726,0.0169491525424,9.441,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",32,0.03,10,"kMinusOne",88156,0.0141242937853,9.904,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",64,0.03,1,"kMinusOne",143372,0.0112994350282,11.114,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",64,0.03,2,"kMinusOne",143590,0.0169491525424,11.97,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",64,0.03,3,"kMinusOne",143239,0.0169491525424,11.161,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",64,0.03,4,"kMinusOne",143432,0.0112994350282,11.855,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",64,0.03,5,"kMinusOne",142799,0.0169491525424,12.036,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",64,0.03,6,"kMinusOne",142940,0.0112994350282,11.751,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",64,0.03,7,"kMinusOne",142528,0.0169491525424,11.425,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",64,0.03,8,"kMinusOne",143660,0.0112994350282,12.522,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",64,0.03,9,"kMinusOne",143701,0.0169491525424,11.851,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",64,0.03,10,"kMinusOne",143229,0.0169491525424,12.643,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",128,0.03,1,"kMinusOne",184377,0.0112359550562,13.046,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",128,0.03,2,"kMinusOne",185444,0.0112359550562,13.144,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",128,0.03,3,"kMinusOne",184705,0.0112359550562,12.619,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",128,0.03,4,"kMinusOne",184503,0.0112359550562,12.22,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",128,0.03,5,"kMinusOne",184667,0.0112359550562,12.338,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",128,0.03,6,"kMinusOne",185031,0.0112359550562,12.454,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",128,0.03,7,"kMinusOne",184916,0.0112359550562,12.08,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",128,0.03,8,"kMinusOne",184413,0.0112359550562,12.964,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",128,0.03,9,"kMinusOne",185138,0.0112359550562,13.192,"PaToH-Q","no","no",0
"sat14_k2fix_gr_rcs_w9.shuffled.cnf.primal.hgr",128,0.03,10,"kMinusOne",184203,0.0112359550562,12.432,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",2,0.03,1,"kMinusOne",1126,0.0196223620881,4.469,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",2,0.03,2,"kMinusOne",1095,0.0197342311268,4.463,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",2,0.03,3,"kMinusOne",1085,0.00643513327065,2.858,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",2,0.03,4,"kMinusOne",1111,0.0198514272625,4.453,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",2,0.03,5,"kMinusOne",1075,0.0196836237045,4.431,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",2,0.03,6,"kMinusOne",1101,0.0198940440391,4.394,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",2,0.03,7,"kMinusOne",1084,0.0197049320928,4.439,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",2,0.03,8,"kMinusOne",1035,0.0176726445574,2.905,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",2,0.03,9,"kMinusOne",1048,0.0197395582238,4.442,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",2,0.03,10,"kMinusOne",1073,0.0197768479034,4.533,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",4,0.03,1,"kMinusOne",1974,0.0128063072661,7.31,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",4,0.03,2,"kMinusOne",1878,0.0142606008949,6.94,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",4,0.03,3,"kMinusOne",2203,0.0164074152994,6.227,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",4,0.03,4,"kMinusOne",2206,0.0188312380141,6.133,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",4,0.03,5,"kMinusOne",1830,0.00506605582783,5.987,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",4,0.03,6,"kMinusOne",1933,0.0135947155338,7.93,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",4,0.03,7,"kMinusOne",1949,0.0061847432346,7.331,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",4,0.03,8,"kMinusOne",1916,0.0136000426167,5.495,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",4,0.03,9,"kMinusOne",1951,0.0111975282335,7.891,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",4,0.03,10,"kMinusOne",2037,0.0187939484338,7.858,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",8,0.03,1,"kMinusOne",4276,0.0128382697635,10.586,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",8,0.03,2,"kMinusOne",4050,0.0109311740891,8.214,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",8,0.03,3,"kMinusOne",4352,0.00953547837204,10.243,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",8,0.03,4,"kMinusOne",4001,0.0173982527168,9.305,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",8,0.03,5,"kMinusOne",4004,0.00577455785212,7.693,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",8,0.03,6,"kMinusOne",4170,0.0127104197741,10.084,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",8,0.03,7,"kMinusOne",4037,0.0172064777328,10.423,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",8,0.03,8,"kMinusOne",4060,0.00746857021095,9.784,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",8,0.03,9,"kMinusOne",4282,0.0116023865331,11.87,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",8,0.03,10,"kMinusOne",4427,0.0126997656084,9.839,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",16,0.03,1,"kMinusOne",7051,0.00451736629022,12.505,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",16,0.03,2,"kMinusOne",7098,0.00839548263371,13.185,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",16,0.03,3,"kMinusOne",7232,0.014063498828,12.895,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",16,0.03,4,"kMinusOne",7099,0.0155763903686,13.299,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",16,0.03,5,"kMinusOne",6985,0.00943959088003,10.514,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",16,0.03,6,"kMinusOne",7434,0.00992968250586,12.642,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",16,0.03,7,"kMinusOne",7251,0.007948007671,12.425,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",16,0.03,8,"kMinusOne",7000,0.00694651608779,13.079,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",16,0.03,9,"kMinusOne",7023,0.00528446622629,12.297,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",16,0.03,10,"kMinusOne",7089,0.00609418282548,12.158,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",32,0.03,1,"kMinusOne",11052,0.00937566588536,14.244,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",32,0.03,2,"kMinusOne",10925,0.0115064990411,16.225,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",32,0.03,3,"kMinusOne",11228,0.00984444917963,14.197,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",32,0.03,4,"kMinusOne",10904,0.00741529938206,14.642,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",32,0.03,5,"kMinusOne",10854,0.00434689963776,12.326,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",32,0.03,6,"kMinusOne",11132,0.0113360323887,14.077,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",32,0.03,7,"kMinusOne",10848,0.00946089921159,13.9,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",32,0.03,8,"kMinusOne",11192,0.00801193266567,14.055,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",32,0.03,9,"kMinusOne",11398,0.00822501598125,15.6,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",32,0.03,10,"kMinusOne",11193,0.0106967824419,12.986,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",64,0.03,1,"kMinusOne",16003,0.013295832268,15.138,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",64,0.03,2,"kMinusOne",15970,0.00579561919373,17.69,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",64,0.03,3,"kMinusOne",15933,0.00690360521606,15.975,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",64,0.03,4,"kMinusOne",15989,0.0120173868576,16.585,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",64,0.03,5,"kMinusOne",15900,0.00732975368618,13.891,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",64,0.03,6,"kMinusOne",16206,0.00877865848462,16.193,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",64,0.03,7,"kMinusOne",16341,0.00963095542487,15.562,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",64,0.03,8,"kMinusOne",15607,0.00911957726072,17.614,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",64,0.03,9,"kMinusOne",15776,0.00622176766385,16.223,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",64,0.03,10,"kMinusOne",15795,0.00681837552203,14.356,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",128,0.03,1,"kMinusOne",22522,0.00528379069371,18.055,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",128,0.03,2,"kMinusOne",22219,0.0119311402761,18.78,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",128,0.03,3,"kMinusOne",22265,0.00630645986024,18.311,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",128,0.03,4,"kMinusOne",22181,0.0054542355548,15.973,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",128,0.03,5,"kMinusOne",22149,0.00835179819328,18.106,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",128,0.03,6,"kMinusOne",22059,0.00835179819328,18.659,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",128,0.03,7,"kMinusOne",21941,0.0112493608318,17.653,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",128,0.03,8,"kMinusOne",22395,0.00511334583262,17.748,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",128,0.03,9,"kMinusOne",22105,0.0068177944435,19.352,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.dual.hgr",128,0.03,10,"kMinusOne",22264,0.0068177944435,15.642,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",2,0.03,1,"kMinusOne",7532,0.0199987327536,4.668,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",2,0.03,2,"kMinusOne",9169,0.0199987327536,4.961,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",2,0.03,3,"kMinusOne",6961,0.0188067290786,4.43,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",2,0.03,4,"kMinusOne",6884,0.0199987327536,3.386,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",2,0.03,5,"kMinusOne",7261,0.0199908124634,4.6,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",2,0.03,6,"kMinusOne",8703,0.0199987327536,4.363,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",2,0.03,7,"kMinusOne",8323,0.0199512110124,4.731,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",2,0.03,8,"kMinusOne",7459,0.0199908124634,4.863,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",2,0.03,9,"kMinusOne",6750,0.0150960731201,3.941,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",2,0.03,10,"kMinusOne",6917,0.0189651348825,4.807,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",4,0.03,1,"kMinusOne",20217,0.0197848849182,7.717,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",4,0.03,2,"kMinusOne",15746,0.019658160275,7.303,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",4,0.03,3,"kMinusOne",20026,0.0190482979296,7.831,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",4,0.03,4,"kMinusOne",16658,0.0102409352279,7.522,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",4,0.03,5,"kMinusOne",18371,0.019974971883,7.667,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",4,0.03,6,"kMinusOne",17723,0.0199908124634,6.189,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",4,0.03,7,"kMinusOne",18859,0.0141852397472,7.797,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",4,0.03,8,"kMinusOne",18839,0.0199908124634,7.248,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",4,0.03,9,"kMinusOne",16957,0.0174404790192,6.747,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",4,0.03,10,"kMinusOne",17098,0.0101300511651,7.474,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",8,0.03,1,"kMinusOne",26555,0.0134011310174,12.369,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",8,0.03,2,"kMinusOne",25864,0.0172662326348,13.718,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",8,0.03,3,"kMinusOne",34044,0.0199274501418,11.026,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",8,0.03,4,"kMinusOne",27134,0.0159197833009,11.437,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",8,0.03,5,"kMinusOne",28392,0.0132902469546,9.968,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",8,0.03,6,"kMinusOne",35816,0.00749259452866,11.542,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",8,0.03,7,"kMinusOne",32387,0.019974971883,10.722,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",8,0.03,8,"kMinusOne",29648,0.0158247398185,10.313,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",8,0.03,9,"kMinusOne",30312,0.0103280584201,12.486,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",8,0.03,10,"kMinusOne",29647,0.0127199860603,12.107,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",16,0.03,1,"kMinusOne",64926,0.0199588151434,14.176,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",16,0.03,2,"kMinusOne",57414,0.0198954538254,14.282,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",16,0.03,3,"kMinusOne",53396,0.0139394899414,15.123,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",16,0.03,4,"kMinusOne",51076,0.0164105813401,14.503,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",16,0.03,5,"kMinusOne",49943,0.0197053698717,21.273,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",16,0.03,6,"kMinusOne",47415,0.0100744495486,25.605,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",16,0.03,7,"kMinusOne",63861,0.0198004118486,13.33,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",16,0.03,8,"kMinusOne",62080,0.0198954538254,13.988,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",16,0.03,9,"kMinusOne",60695,0.0121970536987,13.593,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",16,0.03,10,"kMinusOne",60919,0.0132741961033,31.155,"PaToH-Q","no","no",0
"sat14_manol-pipe-c10nid_i.cnf.hgr",32,0.03,1,"kMinusOne",78602,0.0146360007603,20.277,"PaToH-Q","no","no",0
