algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-R,asia.osm.graph.hgr,no,7,8,0.03,1,0.0169649,1270.14,km1,54,54,no
KaHyPar-R,asia.osm.graph.hgr,no,8,8,0.03,1,0.0169649,1262.4,km1,54,54,no
KaHyPar-R,asia.osm.graph.hgr,no,9,8,0.03,1,0.0169649,900.98,km1,54,54,no
KaHyPar-R,auto.graph.hgr,no,10,128,0.03,1,0.0299487,259.466,km1,257061,257061,no
KaHyPar-R,auto.graph.hgr,no,1,128,0.03,1,0.0299487,346.05,km1,257061,257061,no
KaHyPar-R,auto.graph.hgr,no,2,128,0.03,1,0.0299487,345.829,km1,257061,257061,no
KaHyPar-R,auto.graph.hgr,no,3,128,0.03,1,0.0299487,344.973,km1,257061,257061,no
KaHyPar-R,auto.graph.hgr,no,4,128,0.03,1,0.0299487,345.639,km1,257061,257061,no
KaHyPar-R,auto.graph.hgr,no,5,128,0.03,1,0.0299487,347.245,km1,257061,257061,no
KaHyPar-R,auto.graph.hgr,no,6,128,0.03,1,0.0299487,346.465,km1,257061,257061,no
KaHyPar-R,auto.graph.hgr,no,7,128,0.03,1,0.0299487,259.89,km1,257061,257061,no
KaHyPar-R,auto.graph.hgr,no,8,128,0.03,1,0.0299487,259.359,km1,257061,257061,no
KaHyPar-R,auto.graph.hgr,no,9,128,0.03,1,0.0299487,259.972,km1,257061,257061,no
KaHyPar-R,auto.graph.hgr,no,10,16,0.03,1,0.0299886,641.387,km1,80969,80969,no
KaHyPar-R,auto.graph.hgr,no,1,16,0.03,1,0.0299886,474.076,km1,80969,80969,no
KaHyPar-R,auto.graph.hgr,no,2,16,0.03,1,0.0299886,474.449,km1,80969,80969,no
KaHyPar-R,auto.graph.hgr,no,3,16,0.03,1,0.0299886,473.966,km1,80969,80969,no
KaHyPar-R,auto.graph.hgr,no,4,16,0.03,1,0.0299886,475.563,km1,80969,80969,no
KaHyPar-R,auto.graph.hgr,no,5,16,0.03,1,0.0299886,474.977,km1,80969,80969,no
KaHyPar-R,auto.graph.hgr,no,6,16,0.03,1,0.0299886,476.01,km1,80969,80969,no
KaHyPar-R,auto.graph.hgr,no,7,16,0.03,1,0.0299886,641.935,km1,80969,80969,no
KaHyPar-R,auto.graph.hgr,no,8,16,0.03,1,0.0299886,642.208,km1,80969,80969,no
KaHyPar-R,auto.graph.hgr,no,9,16,0.03,1,0.0299886,642.15,km1,80969,80969,no
KaHyPar-R,auto.graph.hgr,no,10,2,0.03,1,0.029998,199.423,km1,9711,9711,no
KaHyPar-R,auto.graph.hgr,no,1,2,0.03,1,0.029998,200.294,km1,9711,9711,no
KaHyPar-R,auto.graph.hgr,no,2,2,0.03,1,0.029998,199.646,km1,9711,9711,no
KaHyPar-R,auto.graph.hgr,no,3,2,0.03,1,0.029998,200.613,km1,9711,9711,no
KaHyPar-R,auto.graph.hgr,no,4,2,0.03,1,0.029998,200.054,km1,9711,9711,no
KaHyPar-R,auto.graph.hgr,no,5,2,0.03,1,0.029998,199.941,km1,9711,9711,no
KaHyPar-R,auto.graph.hgr,no,6,2,0.03,1,0.029998,201.237,km1,9711,9711,no
KaHyPar-R,auto.graph.hgr,no,7,2,0.03,1,0.029998,200.253,km1,9711,9711,no
KaHyPar-R,auto.graph.hgr,no,8,2,0.03,1,0.029998,199.954,km1,9711,9711,no
KaHyPar-R,auto.graph.hgr,no,9,2,0.03,1,0.029998,199.961,km1,9711,9711,no
KaHyPar-R,auto.graph.hgr,no,10,32,0.03,1,0.0299529,461.868,km1,127712,127712,no
KaHyPar-R,auto.graph.hgr,no,1,32,0.03,1,0.0299529,626.065,km1,127712,127712,no
KaHyPar-R,auto.graph.hgr,no,2,32,0.03,1,0.0299529,624.914,km1,127712,127712,no
KaHyPar-R,auto.graph.hgr,no,3,32,0.03,1,0.0299529,625.899,km1,127712,127712,no
KaHyPar-R,auto.graph.hgr,no,4,32,0.03,1,0.0299529,623.889,km1,127712,127712,no
KaHyPar-R,auto.graph.hgr,no,5,32,0.03,1,0.0299529,624.017,km1,127712,127712,no
KaHyPar-R,auto.graph.hgr,no,6,32,0.03,1,0.0299529,623.346,km1,127712,127712,no
KaHyPar-R,auto.graph.hgr,no,7,32,0.03,1,0.0299529,623.355,km1,127712,127712,no
KaHyPar-R,auto.graph.hgr,no,8,32,0.03,1,0.0299529,624.532,km1,127712,127712,no
KaHyPar-R,auto.graph.hgr,no,9,32,0.03,1,0.0299529,461.804,km1,127712,127712,no
KaHyPar-R,auto.graph.hgr,no,10,4,0.03,1,0.029998,800.499,km1,27805,27805,no
KaHyPar-R,auto.graph.hgr,no,1,4,0.03,1,0.029998,800.375,km1,27805,27805,no
KaHyPar-R,auto.graph.hgr,no,2,4,0.03,1,0.029998,799.945,km1,27805,27805,no
KaHyPar-R,auto.graph.hgr,no,3,4,0.03,1,0.029998,802.693,km1,27805,27805,no
KaHyPar-R,auto.graph.hgr,no,4,4,0.03,1,0.029998,803.206,km1,27805,27805,no
KaHyPar-R,auto.graph.hgr,no,5,4,0.03,1,0.029998,801.143,km1,27805,27805,no
KaHyPar-R,auto.graph.hgr,no,6,4,0.03,1,0.029998,802.035,km1,27805,27805,no
KaHyPar-R,auto.graph.hgr,no,7,4,0.03,1,0.029998,800.166,km1,27805,27805,no
KaHyPar-R,auto.graph.hgr,no,8,4,0.03,1,0.029998,801.003,km1,27805,27805,no
KaHyPar-R,auto.graph.hgr,no,9,4,0.03,1,0.029998,804.111,km1,27805,27805,no
KaHyPar-R,auto.graph.hgr,no,10,64,0.03,1,0.0299529,319.227,km1,184763,184763,no
KaHyPar-R,auto.graph.hgr,no,1,64,0.03,1,0.0299529,319.029,km1,184763,184763,no
KaHyPar-R,auto.graph.hgr,no,2,64,0.03,1,0.0299529,318.738,km1,184763,184763,no
KaHyPar-R,auto.graph.hgr,no,3,64,0.03,1,0.0299529,319.209,km1,184763,184763,no
KaHyPar-R,auto.graph.hgr,no,4,64,0.03,1,0.0299529,319.115,km1,184763,184763,no
KaHyPar-R,auto.graph.hgr,no,5,64,0.03,1,0.0299529,319.145,km1,184763,184763,no
KaHyPar-R,auto.graph.hgr,no,6,64,0.03,1,0.0299529,319.369,km1,184763,184763,no
KaHyPar-R,auto.graph.hgr,no,7,64,0.03,1,0.0299529,318.986,km1,184763,184763,no
KaHyPar-R,auto.graph.hgr,no,8,64,0.03,1,0.0299529,319.346,km1,184763,184763,no
KaHyPar-R,auto.graph.hgr,no,9,64,0.03,1,0.0299529,320.071,km1,184763,184763,no
KaHyPar-R,auto.graph.hgr,no,10,8,0.03,1,0.0292581,704.817,km1,47535,47535,no
KaHyPar-R,auto.graph.hgr,no,1,8,0.03,1,0.0292581,961.731,km1,47535,47535,no
KaHyPar-R,auto.graph.hgr,no,2,8,0.03,1,0.0292581,958.846,km1,47535,47535,no
KaHyPar-R,auto.graph.hgr,no,3,8,0.03,1,0.0292581,956.627,km1,47535,47535,no
KaHyPar-R,auto.graph.hgr,no,4,8,0.03,1,0.0292581,960.024,km1,47535,47535,no
KaHyPar-R,auto.graph.hgr,no,5,8,0.03,1,0.0292581,706.103,km1,47535,47535,no
KaHyPar-R,auto.graph.hgr,no,6,8,0.03,1,0.0292581,706.223,km1,47535,47535,no
KaHyPar-R,auto.graph.hgr,no,7,8,0.03,1,0.0292581,705.747,km1,47535,47535,no
KaHyPar-R,auto.graph.hgr,no,8,8,0.03,1,0.0292581,706.935,km1,47535,47535,no
KaHyPar-R,auto.graph.hgr,no,9,8,0.03,1,0.0292581,705.36,km1,47535,47535,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,10,128,0.03,1,0.0298423,31.5161,km1,79342,79342,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,1,128,0.03,1,0.0298423,31.4357,km1,79342,79342,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,2,128,0.03,1,0.0298423,31.2576,km1,79342,79342,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,3,128,0.03,1,0.0298423,23.2677,km1,79342,79342,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,4,128,0.03,1,0.0298423,23.262,km1,79342,79342,no
KaHyPar-R,coAuthorsCiteseer.graph.hgr,no,5,128,0.03,1,0.0298423,23.3648,km1,79342,79342,no
