algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaFFPa-StrongS,asia.osm.graph,no,3,4,0.03,1,0.02344999999999997,9610.36,km1,19,19,no
KaFFPa-StrongS,asia.osm.graph,no,4,4,0.03,1,0.012769999999999948,9727.88,km1,20,20,no
KaFFPa-StrongS,asia.osm.graph,no,5,4,0.03,1,0.01550000000000007,9660.06,km1,20,20,no
KaFFPa-StrongS,asia.osm.graph,no,6,4,0.03,1,0.02601000000000009,9270.55,km1,19,19,no
KaFFPa-StrongS,asia.osm.graph,no,7,4,0.03,1,0.028759999999999897,9106.37,km1,20,20,no
KaFFPa-StrongS,asia.osm.graph,no,8,4,0.03,1,0.023600000000000065,9347.25,km1,20,20,no
KaFFPa-StrongS,asia.osm.graph,no,9,4,0.03,1,0.021400000000000086,9128.11,km1,19,19,no
KaFFPa-StrongS,asia.osm.graph,no,10,64,0.03,1,0.02998999999999996,403.995,km1,506,506,no
KaFFPa-StrongS,asia.osm.graph,no,1,64,0.03,1,0.02998999999999996,420.593,km1,514,514,no
KaFFPa-StrongS,asia.osm.graph,no,2,64,0.03,1,0.02998999999999996,461.816,km1,515,515,no
KaFFPa-StrongS,asia.osm.graph,no,3,64,0.03,1,0.02998999999999996,387.208,km1,497,497,no
KaFFPa-StrongS,asia.osm.graph,no,4,64,0.03,1,0.02998999999999996,399.791,km1,532,532,no
KaFFPa-StrongS,asia.osm.graph,no,5,64,0.03,1,0.02998999999999996,406.023,km1,510,510,no
KaFFPa-StrongS,asia.osm.graph,no,6,64,0.03,1,0.02998999999999996,435.562,km1,523,523,no
KaFFPa-StrongS,asia.osm.graph,no,7,64,0.03,1,0.02998999999999996,399.896,km1,500,500,no
KaFFPa-StrongS,asia.osm.graph,no,8,64,0.03,1,0.029979999999999896,394.126,km1,494,494,no
KaFFPa-StrongS,asia.osm.graph,no,9,64,0.03,1,0.02998999999999996,407.324,km1,525,525,no
KaFFPa-StrongS,asia.osm.graph,no,10,8,0.03,1,0.027539999999999898,14115.3,km1,53,53,no
KaFFPa-StrongS,asia.osm.graph,no,1,8,0.03,1,0.021150000000000002,19101.7,km1,62,62,no
KaFFPa-StrongS,asia.osm.graph,no,2,8,0.03,1,0.029900000000000038,19109.7,km1,58,58,no
KaFFPa-StrongS,asia.osm.graph,no,3,8,0.03,1,0.02340999999999993,18633.0,km1,52,52,no
KaFFPa-StrongS,asia.osm.graph,no,4,8,0.03,1,0.029360000000000053,19132.0,km1,53,53,no
KaFFPa-StrongS,asia.osm.graph,no,5,8,0.03,1,0.029919999999999947,19003.0,km1,52,52,no
KaFFPa-StrongS,asia.osm.graph,no,6,8,0.03,1,0.029959999999999987,18686.3,km1,57,57,no
KaFFPa-StrongS,asia.osm.graph,no,7,8,0.03,1,0.029930000000000012,14586.2,km1,49,49,no
KaFFPa-StrongS,asia.osm.graph,no,8,8,0.03,1,0.027590000000000003,14448.7,km1,51,51,no
KaFFPa-StrongS,asia.osm.graph,no,9,8,0.03,1,0.029789999999999983,14586.0,km1,52,52,no
KaFFPa-StrongS,auto.graph,no,10,128,0.03,1,0.02966000000000002,423.904,km1,243434,243434,no
KaFFPa-StrongS,auto.graph,no,1,128,0.03,1,0.02966000000000002,401.981,km1,243315,243315,no
KaFFPa-StrongS,auto.graph,no,2,128,0.03,1,0.02966000000000002,405.131,km1,242074,242074,no
KaFFPa-StrongS,auto.graph,no,3,128,0.03,1,0.02966000000000002,371.174,km1,244289,244289,no
KaFFPa-StrongS,auto.graph,no,4,128,0.03,1,0.02966000000000002,403.777,km1,242236,242236,no
KaFFPa-StrongS,auto.graph,no,5,128,0.03,1,0.02966000000000002,438.752,km1,242753,242753,no
KaFFPa-StrongS,auto.graph,no,6,128,0.03,1,0.02966000000000002,385.902,km1,244946,244946,no
KaFFPa-StrongS,auto.graph,no,7,128,0.03,1,0.02966000000000002,415.445,km1,242539,242539,no
KaFFPa-StrongS,auto.graph,no,8,128,0.03,1,0.02966000000000002,386.1,km1,243264,243264,no
KaFFPa-StrongS,auto.graph,no,9,128,0.03,1,0.02966000000000002,401.998,km1,242759,242759,no
KaFFPa-StrongS,auto.graph,no,10,16,0.03,1,0.02994999999999992,267.886,km1,79498,79498,no
KaFFPa-StrongS,auto.graph,no,1,16,0.03,1,0.02994999999999992,262.372,km1,78318,78318,no
KaFFPa-StrongS,auto.graph,no,2,16,0.03,1,0.02994999999999992,313.485,km1,79621,79621,no
KaFFPa-StrongS,auto.graph,no,3,16,0.03,1,0.02994999999999992,247.137,km1,79611,79611,no
KaFFPa-StrongS,auto.graph,no,4,16,0.03,1,0.02994999999999992,348.469,km1,77080,77080,no
KaFFPa-StrongS,auto.graph,no,5,16,0.03,1,0.02994999999999992,283.404,km1,78906,78906,no
KaFFPa-StrongS,auto.graph,no,6,16,0.03,1,0.02994999999999992,271.205,km1,78054,78054,no
KaFFPa-StrongS,auto.graph,no,7,16,0.03,1,0.02994999999999992,269.848,km1,78811,78811,no
KaFFPa-StrongS,auto.graph,no,8,16,0.03,1,0.02994999999999992,328.653,km1,78546,78546,no
KaFFPa-StrongS,auto.graph,no,9,16,0.03,1,0.02994999999999992,266.662,km1,78232,78232,no
KaFFPa-StrongS,auto.graph,no,10,2,0.03,1,0.02998999999999996,806.517,km1,9688,9688,no
KaFFPa-StrongS,auto.graph,no,1,2,0.03,1,0.029979999999999896,606.041,km1,9687,9687,no
KaFFPa-StrongS,auto.graph,no,2,2,0.03,1,0.029879999999999907,612.908,km1,9695,9695,no
KaFFPa-StrongS,auto.graph,no,3,2,0.03,1,0.029490000000000016,614.744,km1,9697,9697,no
KaFFPa-StrongS,auto.graph,no,4,2,0.03,1,0.029870000000000063,607.712,km1,9702,9702,no
KaFFPa-StrongS,auto.graph,no,5,2,0.03,1,0.029919999999999947,606.285,km1,9697,9697,no
KaFFPa-StrongS,auto.graph,no,6,2,0.03,1,0.029979999999999896,626.496,km1,9698,9698,no
KaFFPa-StrongS,auto.graph,no,7,2,0.03,1,0.029779999999999918,866.362,km1,9685,9685,no
KaFFPa-StrongS,auto.graph,no,8,2,0.03,1,0.02998999999999996,848.757,km1,9696,9696,no
KaFFPa-StrongS,auto.graph,no,9,2,0.03,1,0.029970000000000052,848.03,km1,9683,9683,no
KaFFPa-StrongS,auto.graph,no,10,32,0.03,1,0.029879999999999907,237.662,km1,123182,123182,no
KaFFPa-StrongS,auto.graph,no,1,32,0.03,1,0.029879999999999907,252.985,km1,123198,123198,no
KaFFPa-StrongS,auto.graph,no,2,32,0.03,1,0.029879999999999907,276.128,km1,123607,123607,no
KaFFPa-StrongS,auto.graph,no,3,32,0.03,1,0.029879999999999907,320.181,km1,123920,123920,no
KaFFPa-StrongS,auto.graph,no,4,32,0.03,1,0.029879999999999907,348.981,km1,122187,122187,no
KaFFPa-StrongS,auto.graph,no,5,32,0.03,1,0.029879999999999907,402.476,km1,123855,123855,no
KaFFPa-StrongS,auto.graph,no,6,32,0.03,1,0.029879999999999907,337.454,km1,122517,122517,no
KaFFPa-StrongS,auto.graph,no,7,32,0.03,1,0.029879999999999907,315.94,km1,123320,123320,no
KaFFPa-StrongS,auto.graph,no,8,32,0.03,1,0.029879999999999907,336.039,km1,122603,122603,no
KaFFPa-StrongS,auto.graph,no,9,32,0.03,1,0.029879999999999907,203.213,km1,123915,123915,no
KaFFPa-StrongS,auto.graph,no,10,4,0.03,1,0.02998999999999996,348.405,km1,27189,27189,no
KaFFPa-StrongS,auto.graph,no,1,4,0.03,1,0.02994999999999992,367.954,km1,27358,27358,no
KaFFPa-StrongS,auto.graph,no,2,4,0.03,1,0.01802999999999999,347.074,km1,28767,28767,no
KaFFPa-StrongS,auto.graph,no,3,4,0.03,1,0.02998999999999996,1307.67,km1,27121,27121,no
KaFFPa-StrongS,auto.graph,no,4,4,0.03,1,0.029970000000000052,365.699,km1,26797,26797,no
KaFFPa-StrongS,auto.graph,no,5,4,0.03,1,0.02998999999999996,339.835,km1,26149,26149,no
KaFFPa-StrongS,auto.graph,no,6,4,0.03,1,0.029970000000000052,1262.1,km1,27320,27320,no
KaFFPa-StrongS,auto.graph,no,7,4,0.03,1,0.02733999999999992,1287.09,km1,26992,26992,no
KaFFPa-StrongS,auto.graph,no,8,4,0.03,1,0.02998999999999996,380.823,km1,26952,26952,no
KaFFPa-StrongS,auto.graph,no,9,4,0.03,1,0.02998999999999996,911.212,km1,26944,26944,no
KaFFPa-StrongS,auto.graph,no,10,64,0.03,1,0.029809999999999892,306.222,km1,177051,177051,no
KaFFPa-StrongS,auto.graph,no,1,64,0.03,1,0.029809999999999892,330.796,km1,177433,177433,no
KaFFPa-StrongS,auto.graph,no,2,64,0.03,1,0.029809999999999892,430.862,km1,175568,175568,no
KaFFPa-StrongS,auto.graph,no,3,64,0.03,1,0.029809999999999892,355.41,km1,176589,176589,no
KaFFPa-StrongS,auto.graph,no,4,64,0.03,1,0.029809999999999892,327.394,km1,176143,176143,no
KaFFPa-StrongS,auto.graph,no,5,64,0.03,1,0.029809999999999892,321.808,km1,176412,176412,no
KaFFPa-StrongS,auto.graph,no,6,64,0.03,1,0.029809999999999892,299.687,km1,176879,176879,no
KaFFPa-StrongS,auto.graph,no,7,64,0.03,1,0.029809999999999892,335.061,km1,176132,176132,no
