algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaFFPa-StrongS*,as-22july06.graph,no,4,128,0.03,1,0.027779999999999916,207.727,km1,23242,23242,no
KaFFPa-StrongS*,as-22july06.graph,no,5,128,0.03,1,0.022219999999999906,261.348,km1,23116,23116,no
KaFFPa-StrongS*,as-22july06.graph,no,6,128,0.03,1,0.027779999999999916,202.125,km1,23171,23171,no
KaFFPa-StrongS*,as-22july06.graph,no,7,128,0.03,1,0.027779999999999916,230.836,km1,23097,23097,no
KaFFPa-StrongS*,as-22july06.graph,no,8,128,0.03,1,0.027779999999999916,193.968,km1,23362,23362,no
KaFFPa-StrongS*,as-22july06.graph,no,9,128,0.03,1,0.022219999999999906,325.63,km1,23008,23008,no
KaFFPa-StrongS*,as-22july06.graph,no,10,16,0.03,1,0.029249999999999998,40.1123,km1,13958,13958,no
KaFFPa-StrongS*,as-22july06.graph,no,1,16,0.03,1,0.029249999999999998,31.9665,km1,13695,13695,no
KaFFPa-StrongS*,as-22july06.graph,no,2,16,0.03,1,0.029249999999999998,35.6199,km1,13757,13757,no
KaFFPa-StrongS*,as-22july06.graph,no,3,16,0.03,1,0.029249999999999998,23.0124,km1,13846,13846,no
KaFFPa-StrongS*,as-22july06.graph,no,4,16,0.03,1,0.029249999999999998,30.2612,km1,13742,13742,no
KaFFPa-StrongS*,as-22july06.graph,no,5,16,0.03,1,0.029249999999999998,24.7278,km1,14051,14051,no
KaFFPa-StrongS*,as-22july06.graph,no,6,16,0.03,1,0.029249999999999998,37.6333,km1,13783,13783,no
KaFFPa-StrongS*,as-22july06.graph,no,7,16,0.03,1,0.029249999999999998,39.1333,km1,13798,13798,no
KaFFPa-StrongS*,as-22july06.graph,no,8,16,0.03,1,0.029249999999999998,32.9941,km1,13676,13676,no
KaFFPa-StrongS*,as-22july06.graph,no,9,16,0.03,1,0.029249999999999998,25.3039,km1,13774,13774,no
KaFFPa-StrongS*,as-22july06.graph,no,10,2,0.03,1,8.999999999992347e-05,4.26217,km1,3515,3515,no
KaFFPa-StrongS*,as-22july06.graph,no,1,2,0.03,1,0.0,4.17282,km1,3515,3515,no
KaFFPa-StrongS*,as-22july06.graph,no,2,2,0.03,1,8.999999999992347e-05,3.88894,km1,3515,3515,no
KaFFPa-StrongS*,as-22july06.graph,no,3,2,0.03,1,0.00025999999999992696,4.17866,km1,3516,3516,no
KaFFPa-StrongS*,as-22july06.graph,no,4,2,0.03,1,0.00017000000000000348,4.05176,km1,3515,3515,no
KaFFPa-StrongS*,as-22july06.graph,no,5,2,0.03,1,0.0,4.16055,km1,3515,3515,no
KaFFPa-StrongS*,as-22july06.graph,no,6,2,0.03,1,0.01906999999999992,3.90728,km1,3544,3544,no
KaFFPa-StrongS*,as-22july06.graph,no,7,2,0.03,1,0.00017000000000000348,4.00757,km1,3515,3515,no
KaFFPa-StrongS*,as-22july06.graph,no,8,2,0.03,1,0.0,3.92114,km1,3516,3516,no
KaFFPa-StrongS*,as-22july06.graph,no,9,2,0.03,1,0.0,4.04285,km1,3516,3516,no
KaFFPa-StrongS*,as-22july06.graph,no,10,32,0.03,1,0.027859999999999996,94.7611,km1,16176,16176,no
KaFFPa-StrongS*,as-22july06.graph,no,1,32,0.03,1,0.027859999999999996,72.7874,km1,16310,16310,no
KaFFPa-StrongS*,as-22july06.graph,no,2,32,0.03,1,0.027859999999999996,71.628,km1,16210,16210,no
KaFFPa-StrongS*,as-22july06.graph,no,3,32,0.03,1,0.027859999999999996,85.0622,km1,16211,16211,no
KaFFPa-StrongS*,as-22july06.graph,no,4,32,0.03,1,0.027859999999999996,73.1247,km1,16188,16188,no
KaFFPa-StrongS*,as-22july06.graph,no,5,32,0.03,1,0.027859999999999996,49.8444,km1,16220,16220,no
KaFFPa-StrongS*,as-22july06.graph,no,6,32,0.03,1,0.027859999999999996,70.212,km1,16386,16386,no
KaFFPa-StrongS*,as-22july06.graph,no,7,32,0.03,1,0.027859999999999996,90.1196,km1,16127,16127,no
KaFFPa-StrongS*,as-22july06.graph,no,8,32,0.03,1,0.027859999999999996,83.9099,km1,16292,16292,no
KaFFPa-StrongS*,as-22july06.graph,no,9,32,0.03,1,0.027859999999999996,79.5601,km1,16341,16341,no
KaFFPa-StrongS*,as-22july06.graph,no,10,4,0.03,1,0.029789999999999983,5.33463,km1,7470,7470,no
KaFFPa-StrongS*,as-22july06.graph,no,1,4,0.03,1,0.028219999999999912,4.0971,km1,7513,7513,no
KaFFPa-StrongS*,as-22july06.graph,no,2,4,0.03,1,0.029789999999999983,5.18117,km1,7347,7347,no
KaFFPa-StrongS*,as-22july06.graph,no,3,4,0.03,1,0.029789999999999983,5.3088,km1,7518,7518,no
KaFFPa-StrongS*,as-22july06.graph,no,4,4,0.03,1,0.029609999999999914,4.81457,km1,7540,7540,no
KaFFPa-StrongS*,as-22july06.graph,no,5,4,0.03,1,0.029789999999999983,6.10894,km1,7598,7598,no
KaFFPa-StrongS*,as-22july06.graph,no,6,4,0.03,1,0.029789999999999983,5.1358,km1,7534,7534,no
KaFFPa-StrongS*,as-22july06.graph,no,7,4,0.03,1,0.029789999999999983,4.55364,km1,7473,7473,no
KaFFPa-StrongS*,as-22july06.graph,no,8,4,0.03,1,0.029789999999999983,4.73603,km1,7570,7570,no
KaFFPa-StrongS*,as-22july06.graph,no,9,4,0.03,1,0.029789999999999983,6.50119,km1,7610,7610,no
KaFFPa-StrongS*,as-22july06.graph,no,10,64,0.03,1,0.025069999999999926,178.221,km1,19361,19361,no
KaFFPa-StrongS*,as-22july06.graph,no,1,64,0.03,1,0.025069999999999926,209.46,km1,19479,19479,no
KaFFPa-StrongS*,as-22july06.graph,no,2,64,0.03,1,0.025069999999999926,174.852,km1,19565,19565,no
KaFFPa-StrongS*,as-22july06.graph,no,3,64,0.03,1,0.025069999999999926,217.512,km1,19449,19449,no
KaFFPa-StrongS*,as-22july06.graph,no,4,64,0.03,1,0.025069999999999926,348.39,km1,19387,19387,no
KaFFPa-StrongS*,as-22july06.graph,no,5,64,0.03,1,0.025069999999999926,180.849,km1,19416,19416,no
KaFFPa-StrongS*,as-22july06.graph,no,6,64,0.03,1,0.025069999999999926,193.456,km1,19385,19385,no
KaFFPa-StrongS*,as-22july06.graph,no,7,64,0.03,1,0.027859999999999996,178.863,km1,19595,19595,no
