algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
KaHyPar-K,asia.osm.graph.hgr,no,10,4,0.03,1,0.00423404,421.606,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,1,4,0.03,1,0.00423404,432.182,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,2,4,0.03,1,0.00423404,423.51,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,3,4,0.03,1,0.00423404,420.495,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,4,4,0.03,1,0.00423404,420.507,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,5,4,0.03,1,0.00423404,419.561,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,6,4,0.03,1,0.00423404,421.696,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,7,4,0.03,1,0.00423404,419.626,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,8,4,0.03,1,0.00423404,420.779,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,9,4,0.03,1,0.00423404,421.098,km1,22,22,no
KaHyPar-K,asia.osm.graph.hgr,no,10,64,0.03,1,0.0262195,477.979,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,1,64,0.03,1,0.0262195,479.416,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,2,64,0.03,1,0.0262195,480.007,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,3,64,0.03,1,0.0262195,479.717,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,4,64,0.03,1,0.0262195,480.163,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,5,64,0.03,1,0.0262195,483.864,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,6,64,0.03,1,0.0262195,476.788,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,7,64,0.03,1,0.0262195,482.322,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,8,64,0.03,1,0.0262195,483.27,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,9,64,0.03,1,0.0262195,477.786,km1,508,508,no
KaHyPar-K,asia.osm.graph.hgr,no,10,8,0.03,1,0.0126593,447.166,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,1,8,0.03,1,0.0126593,439.556,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,2,8,0.03,1,0.0126593,439.419,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,3,8,0.03,1,0.0126593,439.179,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,4,8,0.03,1,0.0126593,440.091,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,5,8,0.03,1,0.0126593,440.88,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,6,8,0.03,1,0.0126593,440.576,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,7,8,0.03,1,0.0126593,439.987,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,8,8,0.03,1,0.0126593,439.973,km1,55,55,no
KaHyPar-K,asia.osm.graph.hgr,no,9,8,0.03,1,0.0126593,440.334,km1,55,55,no
KaHyPar-K,auto.graph.hgr,no,10,128,0.03,1,0.0299487,243.576,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,1,128,0.03,1,0.0299487,327.729,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,2,128,0.03,1,0.0299487,328.464,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,3,128,0.03,1,0.0299487,243.717,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,4,128,0.03,1,0.0299487,243.588,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,5,128,0.03,1,0.0299487,244.031,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,6,128,0.03,1,0.0299487,243.574,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,7,128,0.03,1,0.0299487,243.654,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,8,128,0.03,1,0.0299487,243.76,km1,242727,242727,no
KaHyPar-K,auto.graph.hgr,no,9,128,0.03,1,0.0299487,243.693,km1,242727,242727,no
